RTECS_ID,CAS_RN,SMILES,mouse_unreported_LD50
22149264,22149-26-4,CS(=O)(=O)CCCCC(=NOS(=O)(=O)O)SC1OC(CO)C(O)C(O)C1O,3.276378499
22204531,22204-53-1,COc1ccc2cc(C(C)C(=O)O)ccc2c1,2.270908999
22212551,22212-55-1,CCOC(=O)C(C)N(C(=O)c1ccccc1)c1ccc(Cl)c(Cl)c1,2.86916532
22385995,22385-99-5,CC(CN1CCCCC1)C(=O)c1ccccc1,3.410006345
22386001,22386-00-1,CC(CN1CCOCC1)C(=O)c1ccccc1,2.765875224
22390529,22390-52-9,Cc1cc(=O)c(Cl)n[nH]1,1.859021148
22668015,22668-01-5,O=C(Cn1ccnc1[N+](=O)[O-])NCCO,1.640584862
22833303,22833-30-3,O=C1C(CN2CCCCC2)Sc2nc3ccccc3n21,2.805256116
22833314,22833-31-4,CCC(C)N(CC1Sc2nc3ccccc3n2C1=O)C(C)CC,2.821493877
22833325,22833-32-5,CCCCN(CCCC)CC1Sc2nc3ccccc3n2C1=O,2.91840389
22833336,22833-33-6,O=C1C(CN(c2ccccc2)c2ccccc2)Sc2nc3ccccc3n21,3.025849856
22833347,22833-34-7,CCN(CC1Sc2nc3ccccc3n2C1=O)c1ccccc1,3.047370218
22833358,22833-35-8,CCN(CC)CC1Sc2nc3ccccc3n2C1=O,3.041987656
22833369,22833-36-9,CN(C)CC1Sc2nc3ccccc3n2C1=O,2.802199899
22916536,22916-53-6,O=C1C(CN2CCOCC2)Sc2nc3ccccc3n21,2.780197258
22916547,22916-54-7,CCCN(CCC)CC1Sc2nc3ccccc3n2C1=O,2.913858224
23007854,23007-85-4,CN1CC=C(c2ccccc2)CC1,3.304197352
23015409,23015-40-9,O=P(O)(O)Oc1cc(Br)cc(Br)c1-c1c(O)cc(Br)cc1Br,3.588662303
23079392,23079-39-2,O=P1(O)Oc2c(Br)cc(Br)cc2-c2cc(Br)cc(Br)c2O1,3.575001459
23092708,23092-70-8,CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,2.756397219
23109059,23109-05-9,CCC(C)C1NC(=O)CNC(=O)C2Cc3c([nH]c4cc(O)ccc34)S(=O)CC(NC(=O)CNC1=O)C(=O)NC(CC(N)=O)C(=O)N1CC(O)CC1C(=O)NC(C(C)C(O)CO)C(=O)N2,6.486186695
23187033,23187-03-3,CC1(c2ccccc2)NC(=S)NC1=S,3.568862444
23255698,23255-69-8,CC(=O)OC1C(O)C2OC3C=C(C)C(=O)C(O)C3(CO)C1(C)C21CO1,4.704340525
23353120,23353-12-0,SCCNCCS,3.438615121
23476837,23476-83-7,OC(CCl)CN1CC[N+]2(CC1)CC[N+]1(CCN(CC(O)CCl)CC1)CC2,2.535102043
23509162,23509-16-2,Cc1c[nH]c(C)c1C(=O)OC(C)C1=CCC23OCCN(C)CC12CC(O)C12OC4(O)CCC1(C)C(CC=C32)C4,8.670637042
23526025,23526-02-5,Nc1ncnc2c1ncn2C1OC(COC2C(CO)OC(OC(C(=O)O)C(O)C(OP(=O)(O)O)C(O)C(=O)O)C(O)C2O)C(O)C1O,3.018650973
23560590,23560-59-0,COP(=O)(OC)OC1=C(Cl)C2C=CCC12,3.523950996
23873816,23873-81-6,ON=C(C(=NO)c1ccccc1)c1ccccc1,2.234557052
23947606,23947-60-6,CCCCc1c(C)[nH]c(NCC)nc1=O,1.718694712
23954872,23954-87-2,CC(=O)N1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,2.286423445
23954883,23954-88-3,CCC(=O)N1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,2.057896754
24660740,24660-74-0,CC[N+](CC)(CC)c1ccc(-c2ccc([N+](CC)(CC)CC)cc2)cc1,3.890751843
24660762,24660-76-2,C[N+](C)(Cc1ccccc1)c1ccc(-c2ccc([N+](C)(C)Cc3ccccc3)cc2)cc1,5.434215542
24660784,24660-78-4,C[N+](C)(Cc1ccc([N+](=O)[O-])cc1)c1ccc(-c2ccc([N+](C)(C)Cc3ccc([N+](=O)[O-])cc3)cc2)cc1,5.466997265
24826537,24826-53-7,Cc1ccccc1C(=O)N1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,2.045004497
24826548,24826-54-8,O=C1CC(=O)N(c2ccccc2)c2cc(Cl)ccc2N1C(=O)c1ccccc1F,2.045680066
24826559,24826-55-9,O=C1CC(=O)N(c2ccccc2)c2cc(Cl)ccc2N1C(=O)C1CCCCC1,2.045376602
24826560,24826-56-0,O=C1CC(=O)N(c2ccccc2)c2cc(Cl)ccc2N1C(=O)c1ccc(Cl)cc1Cl,2.044441523
24826571,24826-57-1,O=C1CC(=O)N(c2ccccc2)c2cc(Br)ccc2N1C(=O)c1ccccc1,2.036705728
24826582,24826-58-2,O=C(C=Cc1ccccc1)N1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,2.040210795
24826640,24826-64-0,O=C1CC(=O)N(c2ccccc2)c2cc(Cl)ccc2N1C(=O)Cc1ccccc1,2.047749806
24826662,24826-66-2,COc1ccc(C(=O)N2C(=O)CC(=O)N(c3ccccc3)c3cc(Cl)ccc32)cc1OC,2.041275188
24834091,24834-09-1,O=C1CC(=O)N(c2ccccc2)c2cc(Cl)ccc2N1C(=O)c1ccc([N+](=O)[O-])cc1,2.037250155
24863089,24863-08-9,Cc1ccc(C(=O)N2C(=O)CC(=O)N(c3ccccc3)c3cc(Cl)ccc32)cc1,2.045004497
24863090,24863-09-0,O=C(CCl)N1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,2.304873335
24996518,24996-51-8,CNC(=O)Oc1ccc(C(C)C)c(N(C)C)c1,3.528393249
25056706,25056-70-6,O=C(OCCOc1cc(Cl)c(Cl)cc1Cl)C(Cl)(Cl)Cl,2.508387175
25201358,25201-35-8,CC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,2.590880457
25323686,25323-68-6,Clc1ccc(-c2ccccc2)c(Cl)c1Cl,1.96916136
26171233,26171-23-3,Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1,2.366273598
26350287,26350-28-7,CCSP(N)(=O)CC,3.981101928
26350298,26350-29-8,CCP(N)(=O)SC,3.939394437
26519802,26519-80-2,O=C1CC(=O)N(c2ccccc2)c2cc(Cl)ccc2N1C(=O)c1ccco1,2.036614069
26523637,26523-63-7,ClC(Cl)(Cl)CCC(Cl)(Cl)Cl,2.024968131
26570558,26570-55-8,O=C1CC(=O)N(c2ccccc2)c2cc(Cl)ccc2N1C(=O)c1cccs1,2.042329356
26645352,26645-35-2,CC1NC(=O)C2CC(O)CN2C(=O)C2CSc3[nH]c4ccccc4c3CC(NC1=O)C(=O)NC(CC(C)(O)CO)C(=O)NC(C(C)C)C(=O)NC(C(O)C(=O)O)C(=O)N2,5.529900842
26660435,26660-43-5,C[N+](C)(CCOC(=O)CCC(=O)OCC[N+](C)(C)C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,5.156724281
27058840,27058-84-0,COc1ccccc1OCC(O)CNC(C)C,2.548447299
27098039,27098-03-9,CC(=O)C1COC(O)C1C,3.556814907
27148625,27148-62-5,CCN(CC1C(=O)C2(C)CCC1C2(C)C)C1CCCCC1,2.811394757
27150078,27150-07-8,O=C1C(NC(=S)Nc2ccccc2)Sc2nc3ccccc3n21,3.231001656
27150089,27150-08-9,Cc1ccccc1NC(=S)NC1Sc2nc3ccccc3n2C1=O,3.134593885
27150090,27150-09-0,Cc1cccc(NC(=S)NC2Sc3nc4ccccc4n3C2=O)c1,3.102409202
27150103,27150-10-3,O=C1C(NC(=S)Nc2ccccc2Br)Sc2nc3ccccc3n21,3.145433644
27150114,27150-11-4,O=C1C(NC(=S)Nc2ccccc2Cl)Sc2nc3ccccc3n21,3.0967687
27150125,27150-12-5,O=C1C(NC(=S)Nc2cccc(Cl)c2)Sc2nc3ccccc3n21,3.055376014
27378741,27378-74-1,CCCc1cccc2ccccc12,1.498706115
27591975,27591-97-5,CCN(CC)CCOc1ccc2c(c1)C(=O)c1cc(OCCN(CC)CC)ccc1-2,3.312344523
27813214,27813-21-4,O=C1NC(=O)C2=C1CCCC2,1.996181405
28064984,28064-98-4,Cc1c(Cl)c(Cl)c(C(Cl)Cl)c(Cl)c1Cl,2.08877932
28092082,28092-08-2,CCOC(=O)c1cc(C(=O)Nc2ccc(OC)cc2)ccc1O,2.685845048
28227921,28227-92-1,CC1NC(=O)C(CC(C)(C)O)NC(=O)C2Cc3c([nH]c4ccccc34)SCC(NC(=O)C(C(C)O)NC1=O)C(=O)N1CC(O)CC1C(=O)NC(C)C(=O)N2,5.632840688
28894748,28894-74-8,CC1(O)CC23CC1CCC2C(C)(O)C1C2OC2C(C)(C)C1(O)C(O)C3O,5.525009449
28945268,28945-26-8,CCCCNCC1C(=O)C2(C)CCC1C2(C)C,2.831388888
28945279,28945-27-9,CCCNCC1C(=O)C2(C)CCC1C2(C)C,2.804937357
28996283,28996-28-3,O=C1C(NC(=S)Nc2ccc(Br)cc2)Sc2nc3ccccc3n21,3.175396867
28996294,28996-29-4,O=C1C(NC(=S)Nc2cccc(Br)c2)Sc2nc3ccccc3n21,3.160156901
29082164,29082-16-4,Cc1ccc(NC(=S)NC2Sc3nc4ccccc4n3C2=O)cc1,3.169355991
29082175,29082-17-5,O=C1C(NC(=S)Nc2ccc(Cl)cc2)Sc2nc3ccccc3n21,3.02982191
29123124,29123-12-4,CCOC(=O)COc1ccc2snnc2c1Cl,2.657554591
29232937,29232-93-7,CCN(CC)c1nc(C)cc(OP(=S)(OC)OC)n1,2.412901694
29465176,29465-17-6,CN(C)CCCn1c2c(c3ccc(SC(F)(F)F)cc31)COCC2,2.806215114
29465187,29465-18-7,CN(C)CCCn1c2c(c3c(C(F)(F)F)cccc31)CCCC2,2.718675768
29465198,29465-19-8,CN(C)CCn1c2c(c3c(C(F)(F)F)cccc31)CCCC2,3.442651918
29465201,29465-20-1,CN(C)CCn1c2c(c3ccc(SC(F)(F)F)cc31)COCC2,3.406731896
29465212,29465-21-2,CN1CCN(CCCn2c3c(c4c(C(F)(F)F)cccc42)CCCC3)CC1,2.801026197
29465223,29465-22-3,CN1CCN(CCCn2c3c(c4ccccc42)C(C(F)(F)F)Sc2ccccc2-3)CC1,2.627711048
29644971,29644-97-1,CCC(C(=O)O)c1ccc(N)cc1,2.273380678
29644982,29644-98-2,CCC(C(=O)O)c1ccc(O)cc1,2.158852004
29645009,29645-00-9,CCC(C(=O)O)c1ccc(Cl)cc1,2.799775829
29903682,29903-68-2,COc1cc2c(cc1OC)C(CCc1ccccc1)NCC2,3.473338044
29973135,29973-13-5,CCSCc1ccccc1OC(=O)NC,3.553445701
30148960,30148-96-0,CN1CCON(c2ccccc2)C1=O,2.283794054
30148971,30148-97-1,CN1OC(=O)CN(c2ccc(Cl)c(Cl)c2)C1=O,2.626563025
30516871,30516-87-1,Cc1cn(C2CC([N-][N+]#N)C(CO)O2)c(=O)[nH]c1=O,2.551848325
30785569,30785-56-9,CC(C)C1C(=O)OC2CC[N+]3(C)CC=C(COC(=O)C(C)(O)C1C)C23O,4.061228583
30868305,30868-30-5,NC(=O)c1[nH]nc(C2OC(CO)C(O)C2O)c1O,4.413665155
30881233,30881-23-3,COc1cc(CC(C(C)=O)=C(C)O)ccc1O,2.197311808
30914433,30914-43-3,CC1(C)C=CCC(C)(C)N1CCc1c(Cl)cccc1C(=O)O,2.03052956
30926228,30926-22-8,CC1=NN(c2ccccc2)C(=O)C1/N=N/c1ccc(C(=O)O)cc1,2.889199313
30957610,30957-61-0,CCN(CC)CCOC(=O)c1ccc(/N=N/c2c(C)[nH]n(-c3ccccc3)c2=O)cc1,3.034849008
30957621,30957-62-1,CC1=NN(c2ccccc2)C(=O)C1/N=N/c1ccc(C(=O)O)c(O)c1,2.910238193
30957654,30957-65-4,Cc1c(N(C(=O)c2ccc([N+](=O)[O-])cc2)C(=O)c2ccc([N+](=O)[O-])cc2)c(=O)n(-c2ccccc2)n1C,1.745989457
30957665,30957-66-5,Cc1c(N=Cc2ccccc2O)c(=O)n(-c2ccccc2)n1C,1.533394947
31136615,31136-61-5,CC(=O)OC1C(O)C2(O)C(C3OC3C2(C)C)C(C)(O)C2CCC3CC12CC3(C)O,4.923124487
31833020,31833-02-0,C1=CC(CC2C=CC=C2)C=C1,2.602713956
31924911,31924-91-1,CCCCCCC(O)C1C2=C(CC(C(O)C3CCCC(=O)O3)CC3=C(C(=O)OC3=O)C1O)C(=O)OC2=O,4.225084905
31981994,31981-99-4,Cc1ccc(S(=O)(=O)NC(C)C(=O)[CH-][N+]#N)cc1,2.824955215
31984142,31984-14-2,Cc1ccc(S(=O)(=O)NCCC(=O)CCl)cc1,2.838466554
32059124,32059-12-4,CCOC(=O)Nc1ccc(C(=O)Nc2c(C)n(C)n(-c3ccccc3)c2=O)cc1,1.692881054
32061146,32061-14-6,COc1ccc(C=Nc2c(C)n(C)n(-c3ccccc3)c2=O)cc1,1.671328275
32065386,32065-38-6,Cc1ccc(S(=O)(=O)NCCC(=O)[CH-][N+]#N)cc1,2.824955215
32828801,32828-80-1,O=C(NCc1cccnc1)c1ccc(O)c(C(=O)NCc2cccnc2)c1,2.65608502
32903858,32903-85-8,O=NN(CCCCCCN(N=O)C(=O)NC1CCCCC1)C(=O)NC1CCCCC1,3.04586139
32903869,32903-86-9,O=NN(CCCCCCN(N=O)C(=O)NCCO)C(=O)NCCO,3.060585653
33060694,33060-69-4,C#CC(C)(C)OC(N)=O,1.928201196
33185874,33185-87-4,CC1CCC(NC(=O)N(CCCl)N=O)CC1,3.916850335
33245395,33245-39-5,CCCN(CCCl)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],2.687761005
33286576,33286-57-6,CN(C)C(=S)SSCCCCS(=O)O,3.65875844
33673346,33673-34-6,O=NC1(Cl)C2CC3CC(C2)CC1C3,2.698276752
33705316,33705-31-6,O=C(CO)C12CC3CC(CC(C3)C1)C2,2.510263432
33716471,33716-47-1,CC(=O)OCC(=O)C12CC3CC(CC(C3)C1)C2,2.197392679
34061342,34061-34-2,c1ccc2c(c1)CCc1cccc3c1C2CN1CCCCC31,3.271199842
34211262,34211-26-2,ON=Cc1cccc[n+]1COC[n+]1ccccc1C=NO,3.430471409
34592400,34592-40-0,O=C(O)CCNc1cccc2c(Br)cccc12,3.371655887
34594417,34594-41-7,Cc1ccccc1-n1cnc2nccnc2c1=O,2.280122896
34594428,34594-42-8,Cc1nc2nccnc2c(=O)n1C1CCCCC1,2.628252067
34594440,34594-44-0,CCOc1ccc(-n2c(C)nc3nccnc3c2=O)cc1,2.207677445
34693486,34693-48-6,O=NN(CCCCCCN(N=O)C(=O)NCCCl)C(=O)NCCCl,2.966651571
34859740,34859-74-0,O=C(O)C12CC3CC(CC(Cl)(C3)C1)C2,2.155724603
34941714,34941-71-4,Cc1[nH]c(=O)[nH]c(=O)c1S(=O)(=O)Nc1ccc(S(=O)(=O)c2ccc(NS(=O)(=O)c3c(C)[nH]c(=O)[nH]c3=O)cc2)cc1,2.380652967
35214767,35214-76-7,COC(=O)C(Cc1c[nH]c2ccccc12)[N+](C)(C)C,2.764001682
35218758,35218-75-8,O=S(=O)(O)c1ccc(-c2c3nc(c(-c4ccc(S(=O)(=O)O)cc4)c4ccc([nH]4)c(-c4ccc(S(=O)(=O)O)cc4)c4ccc([nH]4)c(-c4ccc(S(=O)(=O)O)cc4)c4nc2C=C4)C=C3)cc1,3.732254699
35334011,35334-01-1,CCOC(=O)c1cc(C(=O)Nc2ccc(Cl)c(Cl)c2)ccc1O,2.736321713
35366202,35366-20-2,CCCC(CN(C)C)c1cc(Cl)ccc1OCC,4.240736001
35366224,35366-22-4,CCOc1ccc(Cl)cc1C(CN(C)C)C1CCCC1,4.109349609
35367385,35367-38-5,O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Cl)cc1,1.82956525
35842616,35842-61-6,ClCC1(CI)COC1,2.391772875
35856792,35856-79-2,O=C(Oc1ccccc1)C12CC3CC(CC(C3)C1)C2,2.28497321
36132179,36132-17-9,Cn1c2ccccc2c2cc(/C=N/N)ccc21,2.804779834
36132180,36132-18-0,Cn1c2ccccc2c2cc(/C=N/Nc3ccccc3)ccc21,2.932150388
36132191,36132-19-1,Cc1ccccc1N/N=C/c1ccc2c(c1)c1ccccc1n2C,2.952036491
36132204,36132-20-4,Cn1c2ccccc2c2cc(/C=N/Nc3ccc4ccccc4c3)ccc21,2.999300844
36132215,36132-21-5,Cn1c2ccccc2c2cc(/C=N/Nc3ccc([N+](=O)[O-])cc3)ccc21,2.992962311
36132226,36132-22-6,Cn1c2ccccc2c2cc(/C=N/Nc3ccc([N+](=O)[O-])cc3[N+](=O)[O-])ccc21,3.046295558
36266372,36266-37-2,COc1cc(CCN2CC2)cc(OC)c1OC,3.375295908
36266383,36266-38-3,COc1cc(CC(C)N2CC2)cc(OC)c1OC,3.400237419
36363254,36363-25-4,COC(=O)c1cnc(C)n1C(C)c1ccccc1,2.637404406
36363265,36363-26-5,CCOC(=O)c1cnc(C)n1C(C)c1ccccc1,2.907009735
36504946,36504-94-6,CC(C)(C)C1(O)CCN2CC3c4ccccc4CCc4cccc(c43)C2C1,3.160550845
36616532,36616-53-2,O=C(O)C(Cl)c1ccc(C2CCCCC2)c(Cl)c1,2.824694809
36913390,36913-39-0,C[n+]1ccc(-c2ccccc2)cc1,3.791716161
37069071,37069-07-1,C[N+]1(CC2COC(CCC3OCC(C[N+]4(C)CCCC4)O3)O2)CCCC1,5.568828065
37362291,37362-29-1,NC(=O)OCC(O)C(O)C(N)C(=O)NC(C(=O)O)C1OC(n2cc(C=O)[nH]c2=O)C(O)C1O,2.979896945
37589223,37589-22-3,O=C(O)C12CC3CC(C1)CC(c1ccccc1)(C3)C2,2.639447525
37632910,37632-91-0,O=C(Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])c1ccc([N+](=O)[O-])cc1,1.345344973
37874207,37874-20-7,O=C1NC(=O)C2(CN3CCC2CC3)N1,2.849619676
37905558,37905-55-8,Cc1nc2ccccc2c(=O)n1-c1ncccn1,2.678062905
37905569,37905-56-9,Cc1nc2ccc(Cl)cc2c(=O)n1-c1ncccn1,2.532587188
37905570,37905-57-0,Cc1nc2ccc(Br)cc2c(=O)n1-c1ncccn1,2.598169251
37905581,37905-58-1,Cc1nc2ccc(I)cc2c(=O)n1-c1ncccn1,2.658185557
37905616,37905-61-6,Cc1nc2ccccc2c(=O)n1CCCN1CCCCC1,2.552350286
37905694,37905-69-4,COc1cc(-n2c(C)nc3ccc(I)cc3c2=O)c(OC)cc1Cl,2.756509642
37905707,37905-70-7,COc1cc(-n2c(C)nc3c(Cl)cc(Cl)cc3c2=O)c(OC)cc1Cl,2.698601784
38052050,38052-05-0,CCOP(=S)(Cl)Oc1ccccc1,2.561211504
38117974,38117-97-4,C1=CC(CCCC2C=CC=C2)C=C1,3.69214413
38304799,38304-79-9,COc1ccc2c(C)c(C(=O)N3CCOCC3)oc2c1OC,2.706618227
38462043,38462-04-3,CC(=CCc1c(O)c(Cl)c(C)c(C=O)c1O)CCC=C(C)C1CC(=O)C(C)(C)O1,2.721122988
38507798,38507-79-8,CCOC(=O)c1cc(C(=O)Nc2ccccc2)ccc1O,2.642386893
38507801,38507-80-1,CCOC(=O)c1cc(C(=O)Nc2ccccc2Cl)ccc1O,2.691889047
38507812,38507-81-2,CCOC(=O)c1cc(C(=O)Nc2cccc(Cl)c2)ccc1O,2.691889047
38507823,38507-82-3,CCOC(=O)c1cc(C(=O)Nc2ccc(Cl)cc2)ccc1O,2.691889047
38507834,38507-83-4,CCOC(=O)c1cc(C(=O)Nc2cccc(Cl)c2Cl)ccc1O,2.736321713
38507845,38507-84-5,CCOC(=O)c1cc(C(=O)Nc2cc(Cl)ccc2Cl)ccc1O,2.736321713
38507856,38507-85-6,CCOC(=O)c1cc(C(=O)Nc2c(Cl)cccc2Cl)ccc1O,2.736321713
38507878,38507-87-8,CCOC(=O)C1=CC=CCC1(O)C(=O)Nc1cc(Cl)cc(Cl)c1,2.738786655
38507889,38507-88-9,CCOC(=O)c1cc(C(=O)Nc2ccccc2C)ccc1O,2.663231085
38507890,38507-89-0,CCOC(=O)c1cc(C(=O)Nc2cccc(C)c2)ccc1O,2.663231085
38507903,38507-90-3,CCOC(=O)c1cc(C(=O)Nc2ccc(C)cc2)ccc1O,2.663231085
38507914,38507-91-4,CCOC(=O)c1cc(C(=O)Nc2ccc(OCC)cc2)ccc1O,2.704746948
38507925,38507-92-5,CCOC(=O)c1cc(C(=O)Nc2ccccc2C(F)(F)F)ccc1O,2.735225364
38507936,38507-93-6,CCOC(=O)c1cc(C(=O)Nc2cc(Cl)ccc2C)ccc1O,2.710535243
38507947,38507-94-7,CCOC(=O)c1cc(C(=O)Nc2ccc(Cl)cc2C)ccc1O,2.710535243
38507958,38507-95-8,CCOC(=O)c1cc(C(=O)Nc2cccc(Cl)c2C)ccc1O,2.710535243
38527912,38527-91-2,CCCSP(=O)(OCC)Oc1ccc(Cl)cc1Cl,3.517440037
38539796,38539-79-6,CCOC(=O)c1cc(C(=O)Nc2cccc(C)c2C)ccc1O,2.6831205
38637886,38637-88-6,O=C1CC(O)C(C2=CC(=O)c3c(O)cccc3C2=O)O1,4.015562776
39083233,39083-23-3,C=C(Cl)C(C)(Cl)Cl,2.649937241
39390539,39390-53-9,CNc1ccc(C(=O)CC(O)CCC(C)C2OC(=O)CC(O)CC(=O)CC(O)CC(O)CC(O)CC(O)CC(=O)CC(O)C(C(=O)NCC(=O)O)C(O)CC(OC3OC(C)C(O)C(N)C3C)C=CC=CC=CC=CC=CC=CC=CC2C)cc1,5.373798824
40406620,40406-62-0,O=CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,2.045382319
40640548,40640-54-8,Cc1nc(=O)c(C(=O)N/N=C2\CC(C)(C)CC(=O)\C2=N/Nc2ccccc2)c[nH]1,3.11885419
40640559,40640-55-9,Cc1ccc(N/N=C2\C(=O)CC(C)(C)C\C2=N/NC(=O)c2c[nH]c(C)nc2=O)cc1,3.134030405
40661345,40661-34-5,CCCOCC1(COCCC)COC1,2.467133911
40712741,40712-74-1,CCCOc1cccc(NC(=O)OC(C)CN2CCCCC2)c1,3.505737236
40712752,40712-75-2,CCCCCOc1cccc(NC(=O)OC(C)CN2CCCCC2)c1,3.366095323
40713119,40713-11-9,COc1cc2oc(C(=O)OCCN(C)C)c(C)c2cc1OC,3.23235506
40713120,40713-12-0,COc1cc2oc(C(=O)N3CCN(C)CC3)c(C)c2cc1OC,3.298816247
40713153,40713-15-3,CCN(CC)C(=O)c1oc2c(OC)c(OC)ccc2c1C,2.6862593
40713164,40713-16-4,COc1ccc2c(C)c(C(=O)N(CCO)CCO)oc2c1OC,2.731514899
40713197,40713-19-7,COc1ccc2c(C)c(C(=O)N3CCN(C)CC3)oc2c1OC,3.180716935
40713200,40713-20-0,COc1ccc2c(C)c(C(=O)N3CCN(c4ccccc4)CC3)oc2c1OC,2.802139489
40713211,40713-21-1,CCOc1ccc2c(C)c(C(=O)N3CCOCC3)oc2c1OCC,2.443763507
40713222,40713-22-2,CCOc1c([N+](=O)[O-])cc2c(C)c(C(=O)N3CCOCC3)oc2c1OCC,2.401838062
40713233,40713-23-3,CCOc1ccc2c(C)c(C(=O)N3CCN(C)CC3)oc2c1OCC,3.141671724
41951900,41951-90-0,CS(=O)(=O)c1ccc(/C=N/N2CC(=O)NC2=O)o1,1.87707365
42039190,42039-19-0,ClC1(Cl)CC1OC1CC1(Cl)Cl,2.935243332
42288164,42288-16-4,CC(C)(CC(=O)O)c1ccc(Cl)cc1,2.47829907
42355964,42355-96-4,COc1ccc2nc3ccccc3[n+](CCO)c2c1,3.827262115
42711762,42711-76-2,O=C(O)C12CC3CC(C1)CC([N+](=O)[O-])(C3)C2,2.374929626
42711773,42711-77-3,O=C(O)C12CC3CC(CC(I)(C3)C1)C2,2.309833075
42784134,42784-13-4,COC(=O)Nc1nc2ccccc2n1C(=O)COc1ccccc1,1.512316104
50460167,50460-16-7,CCCCN/N=C/c1ccc2c(c1)c1ccccc1n2C,2.90213815
50460178,50460-17-8,CCN/N=C/c1ccc2c(c1)c1ccccc1n2C,2.856181471
50460189,50460-18-9,Cn1c2ccccc2c2cc(/C=N/Nc3ccc(Cl)cc3)ccc21,2.97944691
50460190,50460-19-0,Cn1c2ccccc2c2cc(/C=N/Nc3ccc(Br)cc3)ccc21,3.033737299
50563412,50563-41-2,COCCN(C(=O)CCl)c1ccccc1C,2.282938447
50722402,50722-40-2,O=[As]c1ccccc1C(=O)O,4.377019596
50795829,50795-82-9,O=C(O)C12CC3CC(CC(O[N+](=O)[O-])(C3)C1)C2,2.404731115
50995943,50995-94-3,O=c1[nH]c2c(Cl)c(Cl)c(Cl)cc2o1,2.997198834
51053362,51053-36-2,CC(C)C1OC(=O)C=CC=CC=CC=CC=CC=CCC(O)C(C)C(O)CC(O)CC(O)CC(O)CC(O)CC(O)CC(O)CC(O)C=CC1C,4.352749746
51207319,51207-31-9,Clc1cc2oc3cc(Cl)c(Cl)cc3c2cc1Cl,4.707534693
51246630,51246-63-0,C=CCN(C)CC(C(=O)Nc1c(C)cccc1C)N(C)CC=C,4.268496754
51869682,51869-68-2,C[Si](C)(C1C=CC=C1)C1C=CC=C1,2.93253372
51869693,51869-69-3,C[Ge](C)(C1C=CC=C1)C1C=CC=C1,2.919955512
52205546,52205-54-6,CCCCCOc1cccc(N(CC)C(=O)OC(C)CN2CCCCC2)c1,3.098691017
52205557,52205-55-7,CCCCCCOc1cccc(N(CC)C(=O)OC(C)CN2CCCCC2)c1,2.989636666
52205615,52205-61-5,CCCOc1cccc(NC(=O)OCCN2CCCCC2)c1,3.486297265
52205626,52205-62-6,CCCCCOc1cccc(NC(=O)OCCN2CCCCC2)c1,3.649282922
52205637,52205-63-7,CCCOc1cccc(N(C)C(=O)OCCN2CCCCC2)c1,3.806767231
52205648,52205-64-8,CCCOc1cccc(N(CC)C(=O)OCCN2CCCCC2)c1,3.524344185
52205659,52205-65-9,CCCOc1cccc(N(CC)C(=O)OC(C)CN2CCCCC2)c1,3.542186582
52205660,52205-66-0,CCCCOc1cccc(N(CC)C(=O)OC(C)CN2CCCCC2)c1,3.258294788
52224290,52224-29-0,CCCCCOc1cccc(N(C)C(=O)OCCN2CCCCC2)c1,2.94012659
52224303,52224-30-3,CCCCCOc1cccc(N(CC)C(=O)OCCN2CCCCC2)c1,2.957264792
52260829,52260-82-9,O=C(O)C(O)C(=O)O,2.90330708
52266532,52266-53-2,c1ccc(N2CCNCC2)nc1,3.045466682
52301163,52301-16-3,O=[N+]([O-])c1cc2[nH]cnc2c([N+](=O)[O-])c1Nc1ccccc1,2.476028354
52531483,52531-48-3,CCC(=O)OCc1c2c(n3c1CCC3)C(=O)C=C(OC)C2=O,3.277772474
52531518,52531-51-8,C=CC(=O)OCc1c2c(n3c1CCC3)C(=O)C=C(OC)C2=O,3.672816275
52602901,52602-90-1,CCCOc1nc2ccccc2[nH]1,2.055721034
52645531,52645-53-1,CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,2.759994276
53184193,53184-19-3,Cc1cc2nc3ccc(=[N+](C)C)cc-3[se]c2cc1N,3.982920544
53341289,53341-28-9,Cc1ccc2c(Cl)cc(Cl)c(Oc3ncc([N+](=O)[O-])s3)c2n1,2.153741714
53375238,53375-23-8,CC1C=Cc2nc3c(n4cc(O)c1c24)CCCCC3,2.733304856
53558251,53558-25-1,O=C(NCc1cccnc1)Nc1ccc([N+](=O)[O-])cc1,4.199461774
