RTECS_ID,CAS_RN,SMILES,rat_subcutaneous_LD50
2758067,06-07-58,C[N+](C)(C)CCBr,3.444747222
2764729,2764-72-9,c1cc[n+]2c(c1)-c1cccc[n+]1CC2,4.237793516
2784272,2784-27-2,O=C1NC(=O)C(c2ccccc2)(c2ccc(O)cc2)N1,1.729605343
2820511,2820-51-1,CN1CCCC1c1cccnc1,3.812207221
2862160,2862-16-0,O=c1nc[nH]c2c1ccn2C1OC(CO)C(O)C1O,4.046691846
2870715,2870-71-5,C[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,2.22818641
2885394,2885-39-4,CC(=O)OC1(C)CC(C)C(=O)C(C(O)CC2CC(=O)NC(=O)C2)C1,6.251942882
2898126,12-06-98,CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21,2.080256725
2924461,2924-46-1,O=C(CCCN1CCC(C(=O)N2CCCC2)(c2cccc(Cl)c2)CC1)c1ccc(F)cc1,3.455785764
2955386,2955-38-6,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC1CC1,2.210600733
3015745,3015-74-5,CCCCP(=O)(OCC)Oc1ccc([N+](=O)[O-])cc1,5.379081815
3060375,3060-37-5,CCC(CC)(C(=O)O)c1cccc2ccccc12,2.476437154
3093354,3093-35-4,CC1(C)OC2CC3C4CCC5=CC(=O)CCC5(C)C4(F)C(O)CC3(C)C2(C(=O)CCl)O1,3.677975571
3094095,09-05-94,CC1OC(n2cc(F)c(=O)[nH]c2=O)C(O)C1O,2.090247469
3105973,3105-97-3,CCN(CC)CCNc1ccc(CO)c2sc3ccccc3c(=O)c12,3.095682537
3107399,3107-39-9,O=C(O)C(F)C(=O)O,3.308390092
3131279,3131-27-9,COCc1c(CO)cnc(C)c1O,2.414752946
3376941,3376-94-1,CCC(=O)OC(Cc1ccccc1)(c1ccccc1)C(C)CNC,2.808336428
3380345,3380-34-5,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,1.870651463
3383968,3383-96-8,COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1,2.306726778
3385033,03-03-85,CC1(C)OC2CC3C4CC(F)C5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,3.975235947
3387368,3387-36-8,O=c1ccn(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1,1.732637647
3414479,3414-47-9,FC(F)(F)c1cccc(OCC2CNC(=S)O2)c1,2.364804033
3414844,3414-84-4,C=C1CCC2C3Cc4ccc(O)c5c4C2(CCN3C)C1O5,3.53854155
3426582,3426-58-2,Cn1cc(CCc2cc[n+](CCC[N+](C)(C)C)cc2)c2ccccc21,3.382159896
3459209,3459-20-9,COCCOc1cnc(NS(=O)(=O)c2ccccc2)nc1,2.043287877
3485141,3485-14-1,CC1(C)SC2C(NC(=O)C3(N)CCCCC3)C(=O)N2C1C(=O)O,1.720392137
3486860,3486-86-0,C=C(Br)CC1(C(C)CC)C(=O)NC(=O)NC1=O,3.527423659
3544943,3544-94-3,O=C(O)CCC(=O)OCC(NC(=O)C(Cl)Cl)C(O)c1ccc([N+](=O)[O-])cc1,2.246339548
3545888,3545-88-8,Nc1c(S(=O)(=O)O)cc2cc(S(=O)(=O)O)cc(N)c2c1O,3.704632712
3562843,3562-84-3,CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,2.537550872
3565477,3565-47-7,COc1ccc(C(=O)CCCN2CC=C(c3ccccc3)CC2)cc1,3.020473934
3572803,3572-80-3,CC1C2Cc3ccc(O)cc3C1(C)CCN2CC1CC1,2.94225455
3577013,01-03-77,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1,2.160759992
3613807,3613-80-7,Cc1ncc(CS)c(CS)c1O,3.349635783
3737095,09-05-37,CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,2.579273038
3744501,3744-50-1,CC1(C)OC2CC3C4CCC5=CC(=O)C=CC5(C)C4(Cl)C(Cl)CC3(C)C2(C(=O)CO)O1,3.955544368
3778732,3778-73-2,O=P1(NCCCl)OCCCN1CCCl,3.212668592
3781280,3781-28-0,CCC(=O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,3.04535316
3844608,3844-60-8,CN(N=O)C(=O)NNC(=O)N(C)N=O,3.008910879
3844631,3844-63-1,O=NN1CCNC1=O,2.663105128
3863807,3863-80-7,O=S(=O)(O)c1ccc2c(c1)N=c1cc3c(cc1N2)=Nc1cc(S(=O)(=O)O)ccc1N3,2.36906931
3871827,3871-82-7,Cc1ccc(C2(O)CCN(CCCC(=O)c3ccc(F)cc3)CC2)cc1,4.1616161
3877869,3877-86-9,CC(C)(O)C=CC(=O)C(C)(O)C1C(O)CC2(C)C3CC=C4C(CC(O)C(=O)C4(C)C)C3(C)C(=O)CC12C,5.181738531
3900310,3900-31-0,CN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,1.600250476
3922905,3922-90-5,COC1CC(OC2C(C)C(=O)OC(C)C(C)C(O)C(C)C(=O)C3(CO3)CC(C)C(OC3OC(C)CC(N(C)C)C3O)C2C)OC(C)C1O,1.837505106
3926623,3926-62-3,O=C(O)CCl,4.276448017
3936025,02-05-36,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COC(=O)c1cccc(S(=O)(=O)O)c1,2.972735641
4005510,4005-51-0,Nc1nncs1,2.703867189
4015183,4015-18-3,Cc1nc(C)c(Cl)c(NS(=O)(=O)c2ccc(N)cc2)n1,2.537634465
4170303,4170-30-3,CC=CC=O,2.699534221
4205918,4205-91-8,Clc1cccc(Cl)c1NC1=NCCN1,3.401955603
4255247,4255-24-7,C=CCC(N)Cc1ccccc1,2.760336305
4300929,4300-92-9,S=C(Nc1ccccc1)NN(CCCl)CCCl,2.590670965
4302856,4302-85-6,CNC(C)Cc1ccc(Br)cc1,2.778404515
4302878,4302-87-8,CNC(C)Cc1ccc(N)cc1,2.768352635
4302889,4302-88-9,CNC(C)Cc1ccc([N+](=O)[O-])cc1,3.510174004
4302903,4302-90-3,CNC(C)Cc1ccc(I)cc1,3.01629681
4302925,4302-92-5,CNC(C)Cc1ccccc1[N+](=O)[O-],3.267135955
4302936,4302-93-6,CNC(C)Cc1ccccc1Cl,2.996894871
4302947,4302-94-7,CNC(C)Cc1ccccc1Br,3.044320891
4312872,4312-87-2,O=CNO,2.029739669
4323437,4323-43-7,Oc1ccc(C(O)CNCCCCCCNCC(O)c2ccc(O)c(O)c2)cc1O,3.458058549
4386792,4386-79-2,CC1OCC(C[N+](C)(C)C)O1,4.727641551
4410484,4410-48-4,CCC1C2CC3C4N(C)c5ccccc5C45CC(C2C5O)N3C1O,3.179349618
4414113,2011/3/14,CCC(=O)OC(C(Cl)(Cl)Cl)P(=O)(OC)OC,2.71808768
4414146,4414-14-6,COP(=O)(OC)C(OC(=O)C(C)C)C(Cl)(Cl)Cl,2.483839969
4544154,4544-15-4,O=C(OCCN1CCCCC1)C(O)(c1ccccc1)c1ccccc1,3.159688759
4985153,4985-15-3,CN(C)CCON=C1c2ccccc2CCc2ccccc21,2.475498625
5061325,5061-32-5,O=C(CCCN1CC=C(c2ccccc2)CC1)c1ccccc1,2.979748916
5086748,5086-74-8,c1ccc(C2CN3CCSC3=N2)cc1,3.272398902
5110690,5110-69-0,C[N+](C)(C)CCI,3.029525813
5144525,5144-52-5,c1ccc2c(CC3=NCCN3)cccc2c1,2.879552606
5275694,5275-69-4,CC(=O)c1ccc([N+](=O)[O-])o1,2.889607002
5318763,5318-76-3,O=C(Nc1cccc(C2=NCCN2)c1)Nc1cccc(C2=NCCN2)c1,3.365999352
5321324,5321-32-4,CC1(C)SC2C(N3C(=O)C(c4ccccc4)NC3(C)C)C(=O)N2C1C(=O)O,1.590481816
5370014,01-04-70,Cc1cccc(C)c1OCC(C)N,2.554520656
5422344,5422-34-4,CC(O)C(=O)NCCO,0.744120144
5443492,5443-49-2,O=CC(Br)=Cc1ccccc1,2.241616448
5486771,5486-77-1,C=CCOc1cc(Cl)ccc1C(=O)NCCN(CC)CC,2.492515942
5534098,09-08-34,CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC21C,2.540788141
5534952,5534-95-2,CSCCC(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)CCNC(=O)OC(C)(C)C)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(N)=O,3.408186806
5536174,5536-17-4,Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O,1.476836959
5547295,5547-29-5,O=C(Cc1cccs1)NC1C(=O)N2C(C(=O)O)=C(CO)CSC12,1.549504742
5550129,12-09-50,Nc1nc(=O)c2ncn(C3OC(COP(=O)(O)O)C(O)C3O)c2[nH]1,2.028694424
5576625,5576-62-5,Cc1ccccc1CN1CCN(CCOC(c2ccccc2)c2ccccc2Cl)CC1,2.036440248
5585671,5585-67-1,COc1cc2[nH]c3c(c2cc1OC)CCN1CC2C(C)OC=C(C(=O)OCCN(C)C)C2CC31,2.671711441
5588103,10-03-88,CNC(C)Cc1ccccc1OC,2.495336038
5588227,5588-22-7,CC(C)NCC(O)c1ccccc1Cl,2.028790784
5598130,5598-13-0,COP(=S)(OC)Oc1nc(Cl)c(Cl)cc1Cl,1.669730451
5625901,5625-90-1,C1CN(CN2CCOCC2)CCO1,2.27010794
5633250,5633-25-0,CCC(OC(C)=O)C(CC(C)NC)(c1ccccc1)c1ccccc1,4.252059313
5697563,5697-56-3,CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC(=O)CCC(=O)O)C(C)(C)C5CCC43C)C2C1,2.548488316
5728529,5728-52-9,O=C(O)Cc1ccc(-c2ccccc2)cc1,3.156581891
5746134,5746-13-4,O=C(O)CC(O)(CC(=O)O)C(=O)O,1.54321667
5756694,5756-69-4,CN(O)N=Nc1ccccc1,2.439100051
5786210,5786-21-0,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,3.134112001
5786776,5786-77-6,CC(C=C(c1cccs1)c1cccs1)N(C)C,3.190217959
5787735,5787-73-5,CCCCCC(C)NC,3.333269221
5794230,5794-23-0,CCOC(=O)C1(c2ccccc2)CCN(CCOCCO)CC1,3.154886325
5796145,5796-14-5,NC(Cc1ccc(O)c(O)c1)C(=O)O,1.993854891
5870291,5870-29-1,CN(C)CCOC(=O)C(c1ccccc1)C1(O)CCCC1,2.115198606
5882484,5882-48-4,CN(C)c1ccc(O)cc1,2.944172532
5903139,5903-13-9,CN(C(=O)CF)c1cccc2ccccc12,3.724161935
5908894,5908-89-4,CN1C2CCC1CC(OC(=O)C1CCC(C(=O)Oc3ccccc3)(C3CC4CCC(C3)N4C)c3ccccc31)C2,3.035605822
5952421,5952-42-1,CCOP(=O)(OCC)C(OC(C)=O)C(Cl)(Cl)Cl,3.466030411
5967522,5967-52-2,CC(N)C(O)c1cccc(O)c1,3.155071191
5969391,5969-39-1,CNCC(C)c1ccccc1,2.244457584
5974094,09-04-74,COc1ccc(C(CCCc2ccccc2)N(C)C)cc1OC,2.991005826
5980336,5980-33-6,Cc1cc(=O)oc2cc(O)ccc12,1.388601923
5985353,5985-35-3,CN1CCC23CCCCC2C1Cc1ccc(O)cc13,3.155744956
5987826,5987-82-6,CCCCOc1cc(C(=O)OCCN(CC)CC)ccc1N,3.710994099
6000744,6000-74-4,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COP(=O)(O)O,2.813350379
6009025,2002/5/9,CCCCCCCN1C(C)=CSC1=CC=C(C=Cc1scc(C)[n+]1CCCCCCC)c1scc(C)[n+]1CCCCCCC,2.612868589
6045392,6045-39-2,COC1C=CC2=CCN3CCC4=C(CC(=O)OC4)C23C1,2.336319934
6055192,6055-19-2,O=P1(N(CCCl)CCCl)NCCCO1,3.258426083
6071814,6071-81-4,C=CC(O)CC#N,2.686265263
6106463,6106-46-3,C[N+]1(C)C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,2.189096291
6109702,6109-70-2,CC(=O)OC1CN2CCC1CC2,2.876279438
6159440,6159-44-0,CC(=O)O[U](=O)(=O)OC(C)=O,4.669882335
6159553,6159-55-3,OC1CCN2Cc3ccccc3N=C12,2.749644035
6192649,6192-64-9,CCCCCCOc1ccc(C(O)(C(=O)OCCN(CC)CC)c2ccccc2)cc1,2.410914373
6223354,6223-35-4,Cc1cc(S(=O)(=O)O)c2c(C)ccc(C(C)C)cc1-2,2.728623766
6268322,6268-32-2,NC(=O)N(N=O)c1ccccc1,3.041792578
6423434,6423-43-4,CC(CO[N+](=O)[O-])O[N+](=O)[O-],2.554759879
6452717,6452-71-7,C=CCOc1ccccc1OCC(O)CNC(C)C,2.450696148
6456446,6456-44-6,C[n+]1cccc(C(N)=O)c1,1.757022567
6493056,05-06-93,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,2.870500665
6506372,6506-37-2,O=[N+]([O-])c1cncn1CCN1CCOCC1,2.317135216
6556112,11-02-56,O=C(OC1C(OC(=O)c2cccnc2)C(OC(=O)c2cccnc2)C(OC(=O)c2cccnc2)C(OC(=O)c2cccnc2)C1OC(=O)c1cccnc1)c1cccnc1,2.836995308
6577419,6577-41-9,C[N+]1(CC2COC(c3ccccc3)(C3CCCCC3)O2)CCCCC1,3.149823352
6654315,6654-31-5,C=CCN1CCC2(CC)c3cc(O)ccc3CC1C2C,3.193066996
6673354,6673-35-4,CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1,1.550376763
6683176,6683-17-6,CCC(C)CCCCC(=O)NC(CCN)C(=O)NC(C(=O)NC(CCN)C(=O)NC1CCNC(=O)C(C(C)O)NC(=O)C(CCN)NC(=O)C(CCN)NC(=O)C(C(C)O)NC(=O)C(CC(C)C)NC(=O)C(CCN)NC1=O)C(C)O,4.37418475
6746594,6746-59-4,CCOc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341,3.195064839
6775253,6775-25-3,Cc1ccccc1OCC(O)CN1CC=CCC1,2.38045362
6809525,6809-52-5,CC(=O)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C,1.519245045
6874802,6874-80-2,O=C(OC1CCN2CC3CC(CN4C(=O)CCCC34)C2C1)c1ccc[nH]1,3.940436305
6878939,6878-93-9,COC1=CC23CCN(C)C(Cc4ccc(OC)c(O)c42)C3=CC1,4.01897358
6891287,6891-28-7,CCCCC1C(=O)NC(=O)N(C2CCCCC2)C1=O,2.823378035
6915157,6915-15-7,O=C(O)CC(O)C(=O)O,1.58331863
6923224,6923-22-4,CNC(=O)C=C(C)OP(=O)(OC)OC,4.505767321
6964530,6964-53-0,Cn1ccccc1=N,1.763789574
7040575,7040-57-5,CC(OP(C)(=O)Cl)C(C)(C)C,3.113353412
7068839,7068-83-9,CCCCN(C)N=O,3.110829049
7075038,03-08-75,NC(=O)C1(N2CCCCC2)CCN(CCCN2c3ccccc3CCc3ccccc32)CC1,2.252016634
7081449,7081-44-9,Cc1onc(-c2ccccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,2.016126619
7081530,7081-53-0,CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O,3.083929648
7082215,7082-21-5,CC(CC(c1ccccc1)c1ccccc1)NC(C)(C)C,2.881188727
7184603,7184-60-3,CC1CC(C)CC(C)C(O)C(C#N)=CC=CCC(C2CCCC2C(=O)O)OC(=O)CC(O)C(C)C1,5.439468417
7195279,7195-27-9,CN(CC1(C)CCCO1)S(=O)(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,1.591849083
7203909,7203-90-9,CN(C)N=Nc1ccc(Cl)cc1,2.745458074
7203921,7203-92-1,COc1ccc(N=NN(C)C)cc1,2.600181229
7227921,7227-92-1,CN(C)N=Nc1ccc([N+](=O)[O-])cc1,2.744167763
7232215,7232-21-5,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,2.833284773
7237812,7237-81-2,CCCCCCC(COC(=O)c1cccnc1)(COC(=O)c1cccnc1)COC(=O)c1cccnc1,2.00481215
7246211,7246-21-1,CCCC(=O)Nc1c(I)cc(I)c(CC(CC)C(=O)O)c1I,2.352030107
7306469,7306-46-9,COc1ccc(CCl)cc1OC,1.793878817
7348267,7348-26-7,O=C(OC1CN2CCC1CC2)c1ccccc1,2.966226236
7414837,7414-83-7,CC(O)(P(=O)(O)O)P(=O)(O)O,2.743381199
7508738,7508-73-8,CCOP(=S)(Oc1ccc([N+](=O)[O-])cc1)Oc1ccc([N+](=O)[O-])cc1,3.584677165
7531397,7531-39-7,CCP(=O)(CC)Oc1ccc([N+](=O)[O-])cc1,4.854482868
7535344,7535-34-4,CC(C)CCCC(C)NN,3.346238592
7786347,7786-34-7,COC(=O)C=C(C)OP(=O)(OC)OC,5.340736856
8068288,8068-28-8,CCC(C)CCCCC(=O)NC(CCNCS(=O)(=O)O)C(=O)NC(C(=O)NC(CCNCS(=O)(=O)O)C(=O)NC1CCNC(=O)C(C(C)O)NC(=O)C(CCNCS(=O)(=O)O)NC(=O)C(CCNCS(=O)(=O)O)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CCNCS(=O)(=O)O)NC1=O)C(C)O,4.275307912
9014022,2002/2/14,CNC1C(OC2C(OC(=O)c3c(O)ccc4c(C)cc(OC)cc34)C=C3C#CC4(C5COC(=O)O5)OC4C#CCC32)OC(C)C(O)C1O,5.123405538
9034406,9034-40-6,CC(C)CC(NC(=O)CNC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1cnc[nH]1)NC(=O)C1CCC(=O)N1)C(=O)NC(CCCNC(=N)N)C(=O)N1CCCC1C(=O)NCC(N)=O,2.771701735
9067327,9067-32-7,CC(=O)NC1C(O)OC(CO)C(O)C1OC1OC(C(=O)O)C(OC2OC(CO)C(O)C(OC3OC(C(=O)O)C(O)C(O)C3O)C2NC(C)=O)C(O)C1O,2.288165914
9082079,07-09-82,CC(=O)NC1C(O)OC(OS(=O)(=O)O)C(O)C1OC1OC(C(=O)O)C(O)C(O)C1O,2.097726189
10004441,10004-44-1,Cc1cc(=O)[nH]o1,1.720944547
10018787,10018-78-7,O=C(O)CCC(=O)OC1CCCCC1,1.907086142
10040456,10040-45-6,O=S(=O)(O)Oc1ccc(C(c2ccc(OS(=O)(=O)O)cc2)c2ccccn2)cc1,1.797073991
10049839,10049-83-9,Cc1ncc(CSSCc2cnc(C)c(O)c2CO)c(CO)c1O,2.089292666
10077835,10077-83-5,CCN(CC)CCOn1c(-c2ccccc2)nc2ccccc21,2.712387306
10118908,10118-90-8,CN(C)c1ccc(O)c2c1CC1CC3C(N(C)C)C(=O)C(C(N)=O)C(=O)C3(O)C(O)=C1C2=O,2.429926039
10176393,10176-39-3,CC1OC(OC2C(C)OC(OC3C(C)OC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)C(OC=O)CC65O)C4)CC3OC=O)CC2OC=O)CC(OC=O)C1OC=O,4.636083497
10212256,10212-25-6,N=c1ccn2c(n1)OC1C(O)C(CO)OC12,1.612213411
10238218,10238-21-8,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,1.392708382
10310324,10310-32-4,CCOC1OC(C(COCc2ccccc2)OCc2ccccc2)C(OCc2ccccc2)C1O,1.378929087
10347816,10347-81-6,CNCCCC12CCC(c3ccccc31)c1ccccc12,3.212674757
10397758,10397-75-8,CNC(=O)c1c(I)c(NC(=O)CCCCC(=O)Nc2c(I)c(C(=O)O)c(I)c(C(=O)NC)c2I)c(I)c(C(=O)O)c1I,1.894131836
10402536,10402-53-6,CCOC(CN1CCN(CC(C)C(=O)c2ccccc2)CC1)c1ccccc1,3.203814227
10443706,10443-70-6,CCOC(=O)CCCOc1ccc(Cl)cc1C,1.817298172
10453868,10453-86-8,CC(C)=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,1.830520665
10457906,10457-90-6,O=C(CCCN1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(F)cc1,3.699302836
10535872,10535-87-2,CCOc1ccc(C(CC(C)c2ccccc2)N(CC)CC)cc1,2.140001855
10563709,10563-70-9,CN(C)CCC=C1c2ccccc2C(C)(C)c2ccccc21,2.583732586
10592139,10592-13-9,CC1c2cccc(O)c2C(=O)C2=C(O)C3(O)C(=O)C(C(N)=O)C(=O)C(N(C)C)C3C(O)C21,2.802715099
11006705,11006-70-5,COC(C(=O)C(O)C(C)O)C1Cc2cc3cc(OC4CC(OC5CC(O)C(OC)C(C)O5)C(O)C(C)O4)cc(O)c3c(O)c2C(=O)C1OC1CC(OC2CC(O)C(O)C(C)O2)C(O)C(C)O1,5.743134241
11056067,11056-06-7,Cc1c(N)nc(C(CC(N)=O)NCC(N)C(N)=O)nc1C(=O)NC(C(=O)NC(C)C(O)C(C)C(=O)NC(C(=O)NCCc1nc(-c2nc(C(=O)NCCC[S+](C)C)cs2)cs1)C(C)O)C(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(OC(N)=O)C1O)c1cnc[nH]1,4.119497796
11111232,11111-23-2,NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CO)C(O)CC3N)C2O)C(N)C(O)C1OC1OC(CO)C(O)C(O)C1O,2.621994587
12040414,12040-41-4,CN1CCC23c4c5ccc(OC(=O)c6cccnc6)c4OC2C(OC(=O)c2cccnc2)C=CC3C1C5,3.022976477
12041871,12041-87-1,O=C(OCC1OC(O)(COC(=O)c2cccnc2)C(OC(=O)c2cccnc2)C1OC(=O)c1cccnc1)c1cccnc1,2.574421957
12244574,12244-57-4,O=C(O)CC(S[Au])C(=O)O,3.057776538
12550173,12550-17-3,O=C(O)C(O)C(O)C(O)C(O)CO,1.308072069
12609846,12609-84-6,C=C1NC(=O)C(C)NC(=O)C(C(C)C)NC2C=Cc3c(C(C)O)cc(nc3C2O)C(=O)OC(C)C2NC(=S)c3csc(n3)C(C(C)(O)C(C)O)NC(=O)C3CSC(=N3)C(=CC)NC(=O)C(C(C)O)NC(=O)c3csc(n3)C3(CCC(c4nc(C(N)=O)cs4)NC3c3csc2n3)NC(=O)C(C)NC1=O,2.883903494
12650690,12650-69-0,CC(=CC(=O)OCCCCCCCCC(=O)O)CC1OCC(CC2OC2C(C)C(C)O)C(O)C1O,2.000545999
12663466,12663-46-6,CCC1NC(=O)C2C(Cl)C(Cl)CN2C(=O)C(CO)NC(=O)CC(c2ccccc2)NC(=O)C(CO)NC1=O,6.155674534
12677111,12677-11-1,COC(C(=O)C(O)C(C)O)C1Cc2cc3cc(OC4CC(OC5CC(O)C(O)C(C)O5)C(O)C(C)O4)c(C)c(O)c3c(O)c2C(=O)C1OC1CC(OC2CC(OC3CC(O)C(OC)C(C)O3)C(O)C(C)O2)C(O)C(C)O1,5.604128412
12758406,12758-40-6,O=C(O)CC[Ge](=O)O[Ge](=O)CCC(=O)O,1.92859938
12771685,12771-68-5,COc1ccc(C(O)(c2cncnc2)C2CC2)cc1,1.408757078
13056989,13056-98-9,CCN(CC)N=Nc1ccccc1,2.625339404
13071277,13071-27-7,c1ccc2c(C(CCN3CCOCC3)CCN3CCOCC3)cccc2c1,2.647384149
13104217,13104-21-7,COP(=O)(OC)OC(=CBr)c1ccc(Cl)cc1Cl,2.967698169
13171216,13171-21-6,CCN(CC)C(=O)C(Cl)=C(C)OP(=O)(OC)OC,4.300582442
13171250,13171-25-0,COc1ccc(CN2CCNCC2)c(OC)c1OC,2.249346767
13256069,13256-06-9,CCCCCN(CCCCC)N=O,1.793089269
13256070,13256-07-0,CCCCCN(C)N=O,3.035399717
13256150,13256-15-0,CCOC(=O)N1CCN(N=O)CC1,2.670243533
13275688,13275-68-8,NCCc1nncs1,2.810192179
13292461,13292-46-1,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,3.187833776
13352700,13352-70-0,CCN(CC)CCOC1(c2ccc(Cl)cc2)CCCCC1,2.959716032
13382337,13382-33-7,COc1ccccc1N1CCN(CCCC(O)c2ccc(F)cc2)CC1,3.156497057
13401644,13401-64-4,c1cc2cc3c(cc2o1)OCC1c2cc4c(cc2OC31)OCO4,2.011836774
13463268,13463-26-8,NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccc(Cl)cc2)s1,6.169799298
13523869,13523-86-9,CC(C)NCC(O)COc1cccc2[nH]ccc12,2.995348472
13529516,13529-51-6,NN(CCO)CCO,3.038338319
13589156,13589-15-6,COC(=O)N(CCCl)N=O,4.318491155
13593038,13593-03-8,CCOP(=S)(OCC)Oc1cnc2ccccc2n1,3.734296387
13609671,13609-67-1,CCCC(=O)OC1(C(=O)CO)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,2.15892209
13647353,13647-35-3,CC12CCC3C(CCC45OC4C(=O)C(C#N)CC35C)C1CCC2O,1.669587212
13655522,13655-52-2,C=CCc1ccccc1OCC(O)CNC(C)C,2.934418341
13710195,13710-19-5,Cc1c(Cl)cccc1Nc1ccccc1C(=O)O,3.026881891
13764357,13764-35-7,CCN(CC)CCSC(=S)N1c2ccccc2Sc2ccccc21,2.272537777
13764493,13764-49-3,CCCC(C)(O)C1CC23C=CC1(OC)C1Oc4c(O)ccc5c4C12CCN(C)C3C5,3.890138294
13799036,13799-03-6,COc1ccc2c(c1)Sc1ccc(C(C)C(=O)O)cc1N2C,2.924822159
13929356,13929-35-6,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(cc(OCC(=O)O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,2.401293677
13930319,13930-31-9,CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)Cc1ccccc1)C(C)(C)Cc1ccccc1,2.540557058
13935789,13935-78-9,NC1Cc2ccccc2C1O,2.629680403
13993652,13993-65-2,CN1c2ccccc2Sc2ccc(CC(=O)O)cc21,2.826060398
14008447,14008-44-7,CS(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(C(N)=O)CC1)c1ccccc1S2,2.615531173
14028445,14028-44-5,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,1.843423817
14062238,14062-23-8,CCOC(=O)Cc1ccc(-c2ccccc2)cc1,2.874252353
14148993,14148-99-3,CN(C)C(Cc1ccccc1)c1ccccc1,3.182566938
14222607,14222-60-7,CCCc1cc(C(N)=S)ccn1,2.375124321
14271024,14271-02-4,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O,2.706693522
14368242,14368-24-2,COc1cc(C(=O)N2CCCCCCC2)cc(OC)c1OC,3.408508489
14417880,14417-88-0,CCCCCC=CCC=CCCCCCCCC(=O)NC(C)c1ccccc1,0.98184125
14504735,14504-73-5,CCOc1c(N)c2c(c(OCC)c1OCC)C(C1c3c(cc4c(c3OC)OCO4)CCN1C)OC2=O,1.523354471
14549327,14549-32-7,CCC(OCCN(C(C)C)C(C)C)C(=O)c1ccccc1,2.493730096
