RTECS_ID,CAS_RN,SMILES,rat_oral_LD50
33210398,33210-39-8,CCOC(CC)(C1=NCC(C)(C)CN1)c1ccc(Cl)cc1,3.726323831
33210401,33210-40-1,CCOC(C1=NCC(CC)(CC)CN1)c1ccc(Cl)cc1,2.915720556
33210423,33210-42-3,CCOC(C1=NCC(C)(C)CN1)c1cccc(Cl)c1,3.470671952
33210434,33210-43-4,CCOC(C1=NCC(CC)(CC)CN1)c1cccc(Cl)c1,3.448359139
33210445,33210-44-5,CCOC(C1=NCC(CC)(CC)CN1)c1ccccc1,3.04045676
33210478,33210-47-8,CCOC(C1=NCC(C)(C)CN1)c1ccc(OC)c(F)c1,2.96374357
33210489,33210-48-9,CCOC(C1=NCC(C)(CC)CN1)c1cccc(Cl)c1,3.525083108
33210490,33210-49-0,CCOC(C1=NCC(C)(CC)CN1)c1cccc(F)c1,3.227140045
33210547,33210-54-7,CCOC(C1=NCCCCN1)c1ccccc1,2.792068417
33210592,33210-59-2,CCOC(C1=NCCCN1)c1cccc(Cl)c1,2.560697768
33210605,33210-60-5,CCOC(C1=NCC(C)CN1)c1cccc(Cl)c1,2.551078981
33210627,33210-62-7,CCOC(C1=NCC(OC)CN1)c1ccccc1,2.45301414
33213820,33213-82-0,CCOC(C1=NCC(C)(C)CN1)c1ccc(OC)cc1,2.645626595
33215597,33215-59-7,O=[N+]([O-])c1cccc(C=NOCc2cccc([N+](=O)[O-])c2)c1,2.478938589
33215600,33215-60-0,O=[N+]([O-])c1ccc(C=NOCc2cccc([N+](=O)[O-])c2)cc1,2.478938589
33215633,33215-63-3,Oc1ccc(Cl)cc1C=NOCc1cccc(Cl)c1,2.471516136
33232858,33232-85-8,CCP(=O)(OC)Oc1ccc(C)cc1,2.654127884
33232870,33232-87-0,CCP(=O)(OC)Oc1ccc(Cl)cc1,3.379137104
33232881,33232-88-1,CCP(=O)(OC)Oc1ccc(C#N)cc1,5.460442927
33235813,33235-81-3,CCOC(C1=NCCCN1)c1ccccc1,2.151533015
33235835,33235-83-5,COC(C1=NCCCN1)c1ccc2ccccc2c1,2.766913457
33235846,33235-84-6,CCOC(C1=NCCCN1)c1ccc(Cl)cc1,2.46067452
33235857,33235-85-7,CCOC(C1=NCCCN1)c1c(Cl)cccc1Cl,2.662289296
33235904,33235-90-4,CCOC(C1=NCCCN1)c1cccc2ccccc12,2.854686515
33235926,33235-92-6,CCOC(C1=NCCCN1)c1cccc(F)c1,2.373445342
33235960,33235-96-0,CCOC(C1=NCCCN1)c1ccc(Cl)c(Cl)c1,2.88996759
33235971,33235-97-1,CCCOC(C1=NCCCN1)c1ccccc1,2.570219667
33236009,33236-00-9,CCCCOC(C1=NCCCN1)c1ccccc1,2.900197924
33236010,33236-01-0,c1cc2c(cc1CCOCC1=NCCCN1)CCC2,2.537172417
33236021,33236-02-1,CCOC(C1=NCC(C)(C)CN1)c1ccccc1,2.449551565
33236043,33236-04-3,CCCCN1CCCN=C1C(OCC)c1ccccc1,3.095974088
33236054,33236-05-4,CCOC(C1=NCC(C)(CC)CN1)c1ccc(Cl)cc1,3.428173095
33236065,33236-06-5,CCOC(C1=NCC(C)(C)CN1)c1ccccc1Cl,2.957033863
33236076,33236-07-6,CCOC(C1=NCC(C)(CC)CN1)c1ccccc1,3.07318661
33236087,33236-08-7,CCOC(C1=NCC(C)(C)CN1)c1ccc(C(C)C)cc1,3.117625278
33236098,33236-09-8,CCOC(C1=NCC(C)(C)CN1)c1cccc(F)c1,2.547108194
33236101,33236-10-1,CCOC(C1=NCC(C)(C)CN1)c1cccc2ccccc12,3.731536023
33236112,33236-11-2,CCOC(C1=NCC(O)CN1)c1ccccc1,2.126732386
33236134,33236-13-4,CCOC(CC)(C1=NCCCN1)c1ccccc1,2.516498355
33236189,33236-18-9,CCOC(C1=NCC(C)N1)c1ccccc1,2.339053736
33236214,33236-21-4,CCCOC(C1=NCCN1)c1ccccc1,2.794985691
33237740,33237-74-0,CCN(CC)CCCN(c1ccccc1)C1Cc2ccccc2C1,2.788365029
33245395,33245-39-5,CCCN(CCCl)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],2.082736535
33267377,33267-37-7,CCP(=O)(OC)Oc1ccc(S(C)(=O)=O)cc1,5.541370158
33267719,33267-71-9,CCOC(C1=NCC(C)(C)CN1)c1ccc(Cl)cc1,3.169641956
33286225,33286-22-5,COc1ccc(C2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1,2.869364796
33330891,33330-89-1,CN(C)N=Nc1ccccc1C(N)=O,3.535615065
33330915,33330-91-5,CN(C)N=Nc1ccc(C(N)=O)cc1,3.551409332
33353309,33353-30-9,O=C(Cn1c(=O)sc2ccc(Cl)cc21)N1CCNCC1,2.628171694
33354222,33354-22-2,CN1CCN(C(=O)Cn2c(=O)sc3ccc(Cl)cc32)CC1,2.706799098
33368944,33368-94-4,CC1NC(=S)NC1=O,2.093328278
33376055,33376-05-5,c1ccc2c(c1)CN1CCN=C1N2,2.284353018
33386082,33386-08-2,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,3.29378183
33396371,33396-37-1,COC1C(C)OC(OC2C=C3CCC4C(CCC5(C)C(c6ccc(=O)oc6)CCC45O)C3(C)CC2)C(O)C1O,3.838518324
33399007,33399-00-7,CCOP(=O)(OCC)OC(=CBr)c1ccc(Cl)cc1Cl,4.275993391
33400474,33400-47-4,CCOC(=O)Nc1ccc(NC(Cc2ccccc2)c2ccccc2)nc1N,3.363531233
33419420,33419-42-0,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,2.518397369
33433851,33433-85-1,O=C(O)Cc1ccc(C2CCCCC2)c(Cl)c1,3.483597607
33439451,33439-45-1,CN(C)C(=O)Nc1ccc(SC(F)(F)Cl)c(Cl)c1,2.97220835
33446901,33446-90-1,CCCCCCC(C)P(=O)(C(C)CCCCCC)C(C)CCCCCC,1.725777987
33453199,33453-19-9,O=c1nc(-c2ccccc2)c2cc(Cl)ccc2n1CC1CC1,2.191428656
33467731,33467-73-1,CCC=CCCOC=O,1.408819768
33467742,33467-74-2,CCC=CCCOC(=O)CC,1.494780529
33499104,33499-10-4,CCOC(=O)C1=CN(C(C)=O)C2CCCC(C)N2C1=O,2.050589732
33499115,33499-11-5,CCOC(=O)C1=CN(C(=O)CC)C2CCCC(C)N2C1=O,1.995670606
33499126,33499-12-6,CCOC(=O)C1=CN(C(=O)c2ccccc2)C2CCCC(C)N2C1=O,2.318625601
33499137,33499-13-7,CCOC(=O)C1=CN(C(=O)OCC)C2CCCC(C)N2C1=O,2.309722536
33499148,33499-14-8,CCOC(=O)C1CN(C)C2CCCC(C)N2C1=O,1.744626948
33545232,33545-23-2,NCCOC(=O)c1ccccc1,1.25072192
33564306,33564-30-6,COC1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CSC21,1.630895481
33564317,33564-31-7,CC(=O)OCC(=O)C1(OC(C)=O)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,2.217072266
33568999,33568-99-9,CCCCCCCC[Sn](CCCCCCCC)(OC(=O)C=CC(=O)OCCCCCC(C)C)OC(=O)C=CC(=O)OCCCCCC(C)C,2.462028332
33629479,33629-47-9,CCC(C)Nc1c([N+](=O)[O-])cc(C(C)(C)C)cc1[N+](=O)[O-],2.072380791
33671464,33671-46-4,CCc1cc2c(s1)N(C)C(=O)CN=C2c1ccccc1Cl,2.338907601
33693048,33693-04-8,CCNc1nc(NC(C)(C)C)nc(OC)n1,2.716265585
33765683,33765-68-3,CCC1CC2C3CCC4=CC(=O)CCC4C3CCC2(C)C1O,1.397700282
33765809,33765-80-9,CCC1CC2C3CCC4=CC(=O)CCC4C3CCC2(C)C1OC(C)=O,1.537182923
33813206,33813-20-6,S=C1SSC2=NCCN12,2.666446545
33820530,33820-53-0,CCCN(CCC)c1c([N+](=O)[O-])cc(C(C)C)cc1[N+](=O)[O-],1.791502578
33841122,33841-12-2,CCOP(=S)(OCC)Oc1ccc(C#N)cc1,4.433414575
33857237,33857-23-7,CCOP(S)(=NC(C)C)Oc1ccc(C)cc1[N+](=O)[O-],2.645551894
33878523,33878-52-3,CCOC(=O)C(C)Nc1ccc(Cl)c(Cl)c1,2.117496672
33918080,33918-08-0,CCN1C(=NP(=O)(OC)SC)OCC1C,2.504248845
33918126,33918-12-6,COP(=O)(N=C1SCCN1C)SC,5.213418363
33921129,33921-12-9,Nc1ccccc1,2.269249802
33956499,33956-49-9,CC=CC=CCCCCCCCO,1.755653366
33956615,33956-61-5,CCC1CC2CCC(O2)C(C)C(=O)OC(CC)CC2CCC(O2)C(C)C(=O)OC(CC)CC2CCC(O2)C(C)C(=O)OC(CC)CC2CCC(O2)C(C)C(=O)O1,2.501359466
34014181,34014-18-1,CNC(=O)N(C)c1nnc(C(C)(C)C)s1,2.549659991
34031328,34031-32-8,CCP(CC)(CC)=[Au]SC1OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,3.408298217
34042858,34042-85-8,CN1C(C(=O)Nc2nccs2)=C(O)c2ccccc2S1(=O)=O,3.394583
34067033,34067-03-3,CCC(C(=O)N1CCCC1C)(c1ccccc1)c1ccccc1,2.974538534
34114993,34114-99-3,CC1=CC2OC3C(O)C(O)C(C)(C2(CO)CC1O)C31CO1,3.907677841
34123596,34123-59-6,CC(C)c1ccc(NC(=O)N(C)C)cc1,2.052975297
34131992,34131-99-2,CC(C)C1CCC2CC(O)CCC2C1,1.669746224
34148011,34148-01-1,O=C(O)C1CCc2cc(C3CCCCC3)c(Cl)cc21,3.866834105
34161234,34161-23-4,O=C(COc1ccc(Cl)cc1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,1.938311368
34183227,34183-22-7,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,2.688230349
34205215,34205-21-5,CN(C)C(=O)Nc1ccc(-n2nc(C(C)(C)C)oc2=O)c(Cl)c1,2.529936992
34256821,34256-82-1,CCOCN(C(=O)CCl)c1c(C)cccc1CC,2.548472334
34258792,34258-79-2,CN1C(C(=O)Nc2ccccc2)=C(O)c2ccccc2S1(=O)=O,1.820024026
34262845,34262-84-5,CC(Cc1ccccc1)[n+]1cc(NC(=O)Nc2ccccc2)on1,2.856495271
34264249,34264-24-9,CCCC(=O)CNC(=O)Oc1cc(C)cc(C(C)C)c1,2.356690261
34314313,34314-31-3,CCC(O)OCc1c(Cl)ccc(Cl)c1Cl,1.930960309
34314631,34314-63-1,O=c1cc[nH]c(=O)o1,2.123936148
34320826,34320-82-6,O=C1CC(Nc2ccc([N+](=O)[O-])cc2)=NN1c1c(Cl)cc(Cl)cc1Cl,2.096498324
34341247,34341-24-7,CCN(CC)CCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,2.431920195
34375785,34375-78-5,Cc1nn(C)c2c1NCc1ccccc1O2,2.199416357
34381685,34381-68-5,CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1,1.706039308
34443044,34443-04-4,C=CC(=O)Nc1ccc(O)cc1,2.244173334
34462969,34462-96-9,C=CC(=O)Oc1c(Br)cc(Cl)c2cccnc12,1.494919503
34484918,34484-91-8,CCN(CC)c1nc2ccccn2c(=O)c1C=NN1CCOC1=O,3.517670854
34491048,34491-04-8,COP(=O)(OC)OCNC(=O)C=C(C)Cl,3.892448778
34491128,34491-12-8,CCSP(=O)(CCl)SCC,3.795802582
34493986,34493-98-6,NCC1CCC(N)C(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)O1,1.812693149
34544122,34544-12-2,CN=c1oc2ccccc2n1C,2.210029429
34552824,34552-82-4,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)c(C(F)(F)F)c2)CC1)(c1ccccc1)c1ccccc1,3.801933909
34552846,34552-84-6,Cc1cc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)no1,1.826516651
34580637,34580-63-7,O=C(NNc1cccc(C(F)(F)F)c1)c1cccnc1Cl,2.499249819
34580648,34580-64-8,O=C(O)COc1nn(-c2cccc(C(F)(F)F)c2)c2ncccc12,2.527960973
34580659,34580-65-9,CCOC(=O)COc1nn(-c2cccc(C(F)(F)F)c2)c2ncccc12,2.56266275
34580660,34580-66-0,CC(=O)COc1nn(-c2cccc(C(F)(F)F)c2)c2ncccc12,2.525414124
34580682,34580-68-2,CN(C)CCCOc1nn(-c2cccc(C(F)(F)F)c2)c2ncccc12,2.561543805
34580693,34580-69-3,FC(F)(F)c1cccc(-n2nc(OCCN3CCCCCC3)c3cccnc32)c1,2.606849806
34580706,34580-70-6,FC(F)(F)c1cccc(-n2nc(OCCN3CCCCC3)c3cccnc32)c1,2.591519821
34580717,34580-71-7,CCN(CC)CCOc1nn(-c2cccc(C(F)(F)F)c2)c2ncccc12,2.498767586
34580728,34580-72-8,CN(C)CCOc1nn(-c2cccc(C(F)(F)F)c2)c2ncccc12,2.544494684
34580739,34580-73-9,OCCCOc1nn(-c2cccc(C(F)(F)F)c2)c2ncccc12,2.528017629
34580740,34580-74-0,OCCOc1nn(-c2cccc(C(F)(F)F)c2)c2ncccc12,2.509570777
34580751,34580-75-1,CCOc1nn(-c2cccc(C(F)(F)F)c2)c2ncccc12,2.487527227
34580762,34580-76-2,COc1nn(-c2cccc(C(F)(F)F)c2)c2ncccc12,2.467235059
34580773,34580-77-3,O=c1[nH]n(-c2cccc(C(F)(F)F)c2)c2ncccc12,2.445948078
34614294,34614-29-4,CCCCOc1nn(-c2cccc(C(F)(F)F)c2)c2ncccc12,2.525471114
34614307,34614-30-7,CCCOc1nn(-c2cccc(C(F)(F)F)c2)c2ncccc12,2.506913429
34643099,34643-09-9,CCc1ccc(Oc2ccc(C)cc2CC(=O)O)c(Cl)c1,2.028674718
34643124,34643-12-4,CCC(C)c1ccc(Oc2ccc(C)cc2CC(=O)O)c(Cl)c1,2.477287004
34643464,34643-46-4,CCCSP(=S)(OCC)Oc1ccc(Cl)cc1Cl,2.596129408
34645846,34645-84-6,O=C(O)Cc1ccccc1Oc1ccc(Cl)cc1Cl,2.115021887
34661751,34661-75-1,COc1ccccc1N1CCN(CCCNc2cc(=O)n(C)c(=O)n2C)CC1,2.872250431
34681102,34681-10-2,CNC(=O)ON=C(C)C(C)SC,3.094674322
34681237,34681-23-7,CNC(=O)ON=C(C)C(C)S(C)(=O)=O,2.686007556
34687462,34687-46-2,CCCC=CCC1CCCC1=O,1.52182822
34742126,34742-12-6,Cc1ccn(-c2ccc3cc(-c4ccccc4)c(=O)oc3c2)n1,1.781515549
34758844,34758-84-4,COC(CN1CCN(CC(O)C(OC)c2ccccc2)CC1)c1ccccc1,2.946429677
34769670,34769-67-0,CC1CC2CN(C)CC(C2O)C1N1CCCC1,2.678290702
34790062,34790-06-2,O=C1NCCCN1Cc1ccc(Cl)c(Cl)c1,2.502370142
34839708,34839-70-8,CNC(=S)NCCSCc1[nH]cnc1C,2.214021847
34887268,34887-26-8,CC1(C)CC(N2C(C)(C)CC(N)CC2(C)C)CC(C)(C)N1,2.134720619
34920644,34920-64-4,Oc1ccc(C(O)CCNCCCSc2ccccc2)cc1,2.688767447
34929038,34929-03-8,CCn1c(=O)c2ccccc2n(-c2cccc(C(F)(F)F)c2)c1=O,2.34804122
34929083,34929-08-3,O=c1c2ccccc2n(-c2cccc(C(F)(F)F)c2)c(=O)n1CCO,2.635950159
34935154,34935-15-4,O=C(C=CO)c1ccc(C2CCCCC2)cc1,2.663337134
34935165,34935-16-5,CC(=CO)C(=O)c1ccc(C2CCCCC2)cc1,2.387983905
35035053,35035-05-3,COC1CC(=C(c2cccs2)c2cccs2)C[N+](C)(C)C1,2.421971298
35041168,35041-16-8,NC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1N,1.178301492
35108884,35108-88-4,CC(C)(C)NCC(O)COc1ccccc1OCC1CCCO1,2.473155434
35115505,35115-50-5,COc1ccc2c(=O)oc3c(OC)cc(CCN(C)C)c4c(=O)oc1c2c34,2.853135387
35144559,35144-55-9,O=C(O)CC(NC(=O)COc1ccc(Cl)cc1Cl)C(=O)O,2.526503399
35160179,35160-17-9,c1ccc2c(NC3=NCCS3)cccc2c1,3.659573951
35170286,35170-28-6,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,1.489457213
35212227,35212-22-7,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,2.049718724
35250534,35250-53-4,SCCc1cnccn1,2.948125
35256850,35256-85-0,CC(C)N(Cc1ccccc1)C(=O)C(C)(C)C,1.58986586
35287695,35287-69-5,COC(=O)C12Oc3ccc(-c4ccc5c(c4O)C(=O)C4C(=O)CC(C)C(O)C4(C(=O)OC)O5)c(O)c3C(=O)C1C(=O)CC(C)C2O,4.462791272
35317794,35317-79-4,OC(Nc1nccs1)C(Cl)(Cl)Cl,1.995694851
35318402,35318-40-2,OC(c1cc2ccc(C(F)(F)F)cc2c2cc(C(F)(F)F)ccc12)C1CCCCN1,2.738727721
35322077,35322-07-7,CP(C)(=O)CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,2.064483269
35367385,35367-38-5,O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Cl)cc1,1.825805101
35384895,35384-89-5,CCC(C)C(CN(C)C)c1ccc(Cl)cc1Cl,2.684539823
35400432,35400-43-2,CCCSP(=S)(OCC)Oc1ccc(SC)cc1,3.695558453
35425833,35425-83-3,C[N+]12CCC(c3ccccc3)(CC1)C(=O)C2,2.16627253
35457808,35457-80-8,CCC(=O)OC1CC(=O)OC(C)CC=CC=CC(O)C(C)CC(CC=O)C(OC2OC(C)C(OC3CC(C)(O)C(OC(=O)CC)C(C)O3)C(N(C)C)C2O)C1OC,1.928341968
35461100,35461-10-0,C=CCN(CC=C)C(=O)CSP(=S)(OCC)OCC,3.828525635
35462545,35462-54-5,CN(C)c1ccccc1,2.105261183
35523898,35523-89-8,NC(=O)OCC1N=C(N)N2CCC(O)(O)C23NC(N)=NC13,6.192792429
35543249,35543-24-9,COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1,2.874905878
35554440,35554-44-0,C=CCOC(Cn1ccnc1)c1ccc(Cl)cc1Cl,3.117001028
35570651,35570-65-1,CCOP(=S)(OCC)SCn1c(=O)oc2cccnc21,1.825243013
35570720,35570-72-0,COP(=S)(OC)SCn1c(=O)oc2cc(Cl)cnc21,1.83346586
35570855,35570-85-5,CCOP(=S)(OCC)SCn1c(=S)oc2cccnc21,3.164386319
35572782,35572-78-2,Cc1c(N)cc([N+](=O)[O-])cc1[N+](=O)[O-],2.150534008
35575816,35575-81-6,CCOP(C)(=S)SCn1c(=O)oc2cc(Cl)cnc21,1.830945195
35575929,35575-92-9,CCP(=S)(OC)SCn1c(=O)oc2cc(Cl)cnc21,2.286877151
35575963,35575-96-3,COP(=O)(OC)SCn1c(=O)oc2cc(Cl)cnc21,2.439576205
35604672,35604-67-2,CCOc1ccccc1OCC1CNCCO1,2.074265912
35607137,35607-13-7,OC(CNCCNCC(O)COc1ccccc1)COc1ccccc1,2.091466998
35614256,35614-25-6,COP(C)(=S)SCn1c(=O)oc2cccnc21,2.219817963
35619659,35619-65-9,COc1cc(C(=S)N2CCOCC2)cc(OC)c1OC,2.647231113
35627293,35627-29-3,O=NN1CCCOC1,2.286755777
35691259,35691-25-9,CP(=O)(Oc1ccc([N+](=O)[O-])cc1)c1ccccc1,4.34590828
35691657,35691-65-7,N#CCCC(Br)(C#N)CBr,2.712969903
35712880,35712-88-0,CCOC(=O)c1c[n+](CC)c2n(c1=O)C(C)CCC2,2.292493471
35782822,35782-82-2,CC1NC(=O)c2cc(N)ccc2O1,2.100129325
35783574,35783-57-4,NC(=O)Cc1nc2cc(Cl)ccc2o1,2.448438345
35793874,35793-87-4,CCC1NC(=O)c2cc(N)ccc2O1,2.00733225
35822469,35822-46-9,Clc1cc2c(c(Cl)c1Cl)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2,4.827644043
35838632,35838-63-2,CCCC(c1ccc(CCCl)cc1)c1c(O)c2ccccc2oc1=O,4.297211979
35849413,35849-41-3,O=CNC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,2.677626503
35850794,35850-79-4,CCCCCCCCCCOCCCN(C(=O)CC(C(=O)O)S(=O)(=O)O)C(CC(=O)OCC)C(=O)OCC,1.54460235
35941710,35941-71-0,O=C(Cn1c(=O)sc2ccc(Cl)cc21)N1CCN(CCO)CC1,2.09224814
35944731,35944-73-1,O=S(=O)(F)C1CCC(S(=O)(=O)F)C1,4.472043238
35944833,35944-83-3,CC(C)NP(=O)(S)Oc1cc(Cl)c(Cl)cc1Cl,4.033153859
35944844,35944-84-4,CNP(=O)(S)OC(C)C,2.325274436
35944855,35944-85-5,O=P(O)(O)OC(=CCl)c1ccc(Cl)cc1Cl,4.368165257
35967283,35967-28-3,COC(=O)c1ccccc1N=NN(C)C,4.202515562
35972500,35972-50-0,COC(=O)c1cccc(N=NN(C)C)c1,3.538307664
36001884,36001-88-4,COP(S)(=NC(C)C)Oc1ccc(C)cc1[N+](=O)[O-],2.99335489
36011195,36011-19-5,CC1CC=CC2C3OC3(C)C(C)C3C(Cc4ccccc4)NC(=O)C23OC(=O)OC=CC(C)(O)C1=O,4.736065368
36014718,36014-71-8,CCN(CC)S(=O)(=O)c1c(Cl)c(Cl)c(Cl)c2[nH]c(C(F)(F)F)nc12,4.580026042
36014729,36014-72-9,CN(C)S(=O)(=O)c1c(Cl)c(Cl)c(Cl)c2[nH]c(C(F)(F)F)nc12,4.920021938
36014990,36014-99-0,O=S(=O)(O)c1c(Cl)c(Cl)c(Cl)c2[nH]c(C(F)(F)F)nc12,3.229199085
36085731,36085-73-1,C=CCN1CCc2nc(N)sc2CC1,2.71550153
36104800,36104-80-0,CN(C)C(=O)OC1N=C(c2ccccc2)c2cc(Cl)ccc2N(C)C1=O,1.968277427
36117767,36117-76-7,Oc1c(O)c(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c1Cl,3.108123214
36120577,36120-57-7,CN(C)N=Nc1cccc(C(N)=O)c1,3.551409332
36146448,36146-44-8,O=C1OCCN1N=Cc1c(N2CCCCCC2)nc2ccccn2c1=O,2.550714979
36167632,36167-63-2,CCCCN(CCCC)CCC(O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12,2.167866156
36168237,36168-23-7,CC=C1CC(C)C(O)(CO)C(=O)OCC2=CCN3CCC(OC1=O)C23,4.014321604
36173941,36173-94-1,C1CCc2c(n[nH]c2OCCN2CCOCC2)C1,2.196124349
36175083,36175-08-3,O=C1Nc2ccccc2C1(c1ccc(OS(=O)(=O)O)cc1)c1ccc(OS(=O)(=O)O)cc1,1.872767935
36175107,36175-10-7,CC(=O)Oc1ccc(C(c2ccc(OS(=O)(=O)O)cc2)c2ccccn2)cc1,1.999374165
36304844,36304-84-4,Cc1ccc2c(c1)C13CCCCC1C(C2)N(C)CC3,2.568380304
36306873,36306-87-3,C=C(OCC)C1C(C)(C)CC(=O)CC1(C)C,1.651944455
36322904,36322-90-4,CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,3.185837156
36330855,36330-85-5,O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1,3.104290747
36335678,36335-67-8,CCOP(S)(=NC(C)CC)Oc1cc(C)ccc1[N+](=O)[O-],2.722270814
36350955,36350-95-5,c1ccc(NC[Si]23OCCN(CCO2)CCO3)cc1,5.931904166
36366935,36366-93-5,OCCOCCOCCOCCOc1ccccc1,2.331515667
36417160,36417-16-0,O=C1C(O)=C(CC=C(Cl)Cl)C(=O)c2ccccc21,3.00324889
36432469,36432-46-9,CCCCCCCCCCCCCO[PH](=O)OCCCCCCCCCCCCC,1.473921777
36473037,36473-03-7,CCC(O)OC(N)=O,0.896231878
36476785,36476-78-5,O=C(O)C1CNC1,1.305802629
36483575,36483-57-5,OCC(CBr)(CBr)CBr,2.299479224
36499657,36499-65-7,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,1.902951568
36504640,36504-64-0,CC(C)c1[nH]c2ccccc2c1C(=O)c1cccnc1,2.121113174
36505825,36505-82-5,CCCC1(CC(=O)O)OCCc2c1[nH]c1ccccc21,2.284402135
36518748,36518-74-8,CCCOc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,2.855672669
36519003,36519-00-3,CCOP(=O)(Oc1ccc(Cl)cc1Cl)Oc1ccc(Cl)cc1Cl,1.826726696
36556759,36556-75-9,Cc1ccc(OCC(O)CNC(C)(C)C)c2oc(=O)ccc12,2.654885362
36576440,36576-44-0,CCNc1nc(=O)nc(NC(C)(C)C(=O)O)[nH]1,2.485392119
36576451,36576-45-1,CC(C)(Nc1nc(=O)nc(N)[nH]1)C(=O)O,2.027751094
36597907,36597-90-7,CCCC(=O)OC(Cl)C(Cl)(Cl)Cl,2.2344694
36614387,36614-38-7,COP(=S)(OC)SCCSC(C)C,3.239526371
36643740,36643-74-0,OC1CCc2ccccc21,2.335289625
36653824,36653-82-4,CCCCCCCCCCCCCCCCO,1.68564681
36711316,36711-31-6,O=P(O)(OCC(Br)CBr)OCC(Br)CBr,3.278701252
36734197,36734-19-7,CC(C)NC(=O)N1CC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,1.974670881
36735225,36735-22-5,Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,1.888517584
36756793,36756-79-3,CCC(C)N(C(=O)SCc1ccccc1)C(C)CC,1.44630256
36768624,36768-62-4,CC1(C)CC(N)CC(C)(C)N1,2.236755752
36791045,36791-04-5,NC(=O)c1ncn(C2OC(CO)C(O)C2O)n1,1.956394344
36798795,36798-79-5,CC(C)=C/C(C)=N/Nc1nncc2ccccc12,2.588380154
36913390,36913-39-0,C[n+]1ccc(-c2ccccc2)cc1,3.686980811
36951856,36951-85-6,OC1(c2ccc(Cl)c(Cl)c2)c2ccccc2C2=NCCCN21,2.920668462
37027104,37027-10-4,Cc1cc(C(=O)Nc2ccccc2C)[nH]n1,2.03192527
37027115,37027-11-5,Cc1cccc(NC(=O)c2cc(C)n[nH]2)c1,2.03192527
37027126,37027-12-6,Cc1ccc(NC(=O)c2cc(C)n[nH]2)cc1,2.03192527
37027568,37027-56-8,O=C(O)CCCCCCCCCCl,1.616397786
37032158,37032-15-8,COCNC(=O)CSP(=S)(OC)OC,2.635632842
37106971,37106-97-1,O=C(O)c1ccc(NC(=O)C(Cc2ccc(O)cc2)NC(=O)c2ccccc2)cc1,1.828683522
37106993,37106-99-3,CN(C)C1C(=O)C(C(=O)NCN2CCCC2C(=O)O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3CC12,2.25876875
37128408,37128-40-8,CC(C)c1[nH]c2ccccc2c1C(=N)c1cccnc1,2.876455384
37172057,37172-05-7,C#CC1(OC(C)=O)CCCCC1C(C)CC,2.514485249
37209317,37209-31-7,CC1OC(OCC2OC(O)C(OS(=O)(=O)O)C(OS(=O)(=O)O)C2OS(=O)(=O)O)C(OS(=O)(=O)O)C(OS(=O)(=O)O)C1O,2.055126178
37248478,37248-47-8,OCC1=CC(NC2CC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,1.395757852
37286923,37286-92-3,C=Cc1ccccc1S(=O)(=O)O,1.061207365
37296803,37296-80-3,NCCNCCNCCNCCN,1.976680225
