RTECS_ID,CAS_RN,SMILES,rat_intravenous_LD50
1119944,1119-94-4,CCCCCCCCCCCC[N+](C)(C)C,4.526270843
1119977,1119-97-7,CCCCCCCCCCCCCC[N+](C)(C)C,4.232992724
1130321,1130-32-1,O=C1CC2(CCCCC2)CC(=O)N1,4.258242072
1146958,1146-95-8,CCC(CN)=C(c1ccccc1)c1ccccc1,4.134832669
1147622,1147-62-2,CCCC(C(=O)c1ccc(C)cc1)N1CCCC1,3.717716525
1154127,1154-12-7,CN(C)CCC=C1c2ccccc2CSc2sccc21,4.297414919
1162067,1162-06-7,CC(=O)O[Pb](c1ccccc1)(c1ccccc1)c1ccccc1,4.997877201
1163366,1163-36-6,Clc1ccc(Cn2c(CN3CCCC3)nc3ccccc32)cc1,3.643776676
1165486,1165-48-6,COc1ccc2c(=O)c(C)c(-c3ccccc3)oc2c1CN(C)C,5.231578022
1170021,1170-02-1,O=C(O)C(NCCNC(C(=O)O)c1ccccc1O)c1ccccc1O,3.884645951
1173882,1173-88-2,Cc1onc(-c2ccccc2)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,5.271186511
1178296,1178-29-6,COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC)C1OC,4.251768976
1461230,1461-23-0,CCCC[SnH2+](CCCC)CCCC,4.946980445
1461252,1461-25-2,CCCC[Sn](CCCC)(CCCC)CCCC,3.859307207
1465265,1465-26-5,NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,4.479229711
1476535,1476-53-5,COC1C(OC(N)=O)C(O)C(Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C,3.201738948
1476988,1476-98-8,CCC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,4.008653391
1480199,1480-19-9,COc1ccccc1N1CCN(CCCC(=O)c2ccc(F)cc2)CC1,4.250957658
1486391,1486-39-1,CCSP(=O)(SCC)SCC,3.061377074
1502950,1502-95-0,CC(=O)Oc1ccc2c3c1OC1C(OC(C)=O)C=CC4C(C2)N(C)CCC341,4.215334359
1508458,1508-45-8,CCNNC(=O)C1C(c2cc(OC)c(OC)c(OC)c2)c2cc3c(cc2C(O)C1CO)OCO3,3.530117334
1508652,1508-65-2,CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,3.767938922
1553340,1553-34-0,CN1CCCC(CC2c3ccccc3Sc3ccccc32)C1,4.11041854
1580718,1580-71-8,CN(C)C(=O)C1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,4.458336634
1622793,1622-79-3,CC1CCN(CCCC(=O)c2ccc(F)cc2)CC1,3.818483226
1633836,1633-83-6,O=S1(=O)CCCCO1,2.702724052
1634737,1634-73-7,CCN(C(=O)CCC(=O)O)c1c(I)cc(I)c(N)c1I,3.219937646
1639607,1639-60-7,CCC(=O)OC(Cc1ccccc1)(c1ccccc1)C(C)CN(C)C,4.354721655
1646873,1646-87-3,CNC(=O)ON=CC(C)(C)S(C)=O,5.746228028
1646884,1646-88-4,CNC(=O)ON=CC(C)(C)S(C)(=O)=O,4.173686765
1649189,1649-18-9,O=C(CCCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1,4.117142646
1698813,1698-81-3,Cc1ncc2cscc2c1O,3.293775446
1715339,1715-33-9,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COC(=O)CCC(=O)O,2.7767606
1722629,1722-62-9,Cc1cccc(C)c1NC(=O)C1CCCCN1C,3.871872935
1744225,1744-22-5,Nc1nc2ccc(OC(F)(F)F)cc2s1,4.027167919
1769999,1769-99-9,CN(C)CCCC1(C#N)c2ccccc2CCc2ccccc21,4.036339402
1786818,1786-81-8,CCCNC(C)C(=O)Nc1ccccc1C,3.590229607
1808124,1808-12-4,CN(C)CCOC(c1ccccc1)c1ccc(Br)cc1,3.783717822
1847241,1847-24-1,Cc1onc(-c2c(F)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,2.824431177
1867669,1867-66-9,CNC1(c2ccccc2Cl)CCCCC1=O,3.606116189
1867727,1867-72-7,CC(C)(C)NCCCCN,2.889639005
1893330,1893-33-0,NC(=O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,3.893354825
1907137,1907-13-7,CC[Sn](CC)(CC)OC(C)=O,4.799899881
1923768,1923-76-8,CCCC(=O)Nc1c(I)cc(I)c(C=C(CC)C(=O)O)c1I,3.124265738
1934210,1934-21-0,O=C(O)c1[nH]n(-c2ccc(S(=O)(=O)O)cc2)c(=O)c1/N=N/c1ccc(S(=O)(=O)O)cc1,2.36961007
1938518,1938-51-8,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,3.87584771
1943799,1943-79-9,CNC(=O)Oc1ccccc1,4.04591234
1944123,12-03-44,CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1,3.669042096
1947371,1947-37-1,CSCCC(NC(=O)C(N)Cc1c[nH]c2ccccc12)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(N)=O,2.775763316
1949457,1949-45-7,CC(=O)Nc1c(I)c(C(=O)O)c(I)c(N(C)C(C)=O)c1I,1.642583494
1972083,08-03-72,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(C)=CC21,4.035179842
1977102,10-02-77,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,4.260356317
1977113,11-03-77,CN1CCN(C2=Nc3ccccc3Cc3ccccc32)CC1,3.686335316
2001812,2001-81-2,CC[N+](CC)(CC)CCOC(=O)C(C1CCCC1)C1CCCC1,4.691709576
2015283,2015-28-3,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,4.074879873
2020975,2020-97-5,CCCc1cc(Cc2cc(CCC)cc(OC)c2OCC(=O)N(CC)CC)c(OCC(=O)N(CC)CC)c(OC)c1,4.154401908
2022857,2022-85-7,Nc1nc(=O)[nH]cc1F,2.332754807
2033945,2033-94-5,C#CC(C)(O)C(O)c1ccccc1,2.831069526
2034222,2034-22-2,Brc1nc(Br)c(Br)[nH]1,4.307876681
2058528,2058-52-8,CN1CCN(C2=Nc3ccccc3Sc3ccc(Cl)cc32)CC1,3.888737133
2062773,2062-77-3,O=C(CCCN1CCC(O)(c2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1,4.466044201
2062784,2062-78-4,O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,3.709981892
2062842,2062-84-2,O=C(CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,4.259219463
2064213,2064-21-3,CC(CN(C)C)N1c2ccccc2CCc2ccccc21,4.146771246
2064235,2064-23-5,CC(CN1c2ccccc2CCc2ccccc21)N(C)C,4.10537856
2068782,2068-78-2,CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C=O)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)C2)C1,5.914998751
2078548,2078-54-8,CC(C)c1cccc(C(C)C)c1O,3.627841155
2079541,2079-54-1,C#CCN(C)C(C)Cc1ccccc1,3.430629283
2082840,2082-84-0,CCCCCCCCCC[N+](C)(C)C,4.561513356
2095901,2095-90-1,CCN(CC)CCN1c2ccccc2CCc2ccccc21,4.054026411
2105206,2105-20-6,O=C(O)c1ccc(OCC(CSCCBr)SCCBr)cc1,4.661090153
2126707,2126-70-7,COc1ccc(C(=O)C(Br)=CC(=O)O)cc1,3.06582047
2127017,2001/7/27,NS(=O)(=O)c1cc2c(cc1Cl)CN(C1CCCCC1)C2=O,3.4377783
2154689,2154-68-9,CC1(C)CC(C(=O)O)C(C)(C)N1O,1.823380997
2181046,04-06-81,CC12CCC(=O)C=C1C=CC1C2CCC2(C)C1CCC2(O)CCC(=O)O,3.505244485
2192203,2192-20-3,OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,3.856898701
2192214,2192-21-4,CCN(CC)CCOc1ccccc1C(=O)CCc1ccccc1,4.19442361
2240144,2240-14-4,CCNC1C2CCC(C2)C1c1ccccc1,3.962056846
2255176,2255-17-6,COP(=O)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,4.898409349
2266220,2266-22-0,Cc1cccc(C2(C(=O)N3CCCC3)CCN(CCCC(=O)c3ccc(F)cc3)CC2)c1,4.671571935
2270408,2270-40-8,CC(=O)OCC12CCC(C)=CC1OC1C(O)C(OC(C)=O)C2(C)C12CO2,5.450023966
2490893,2490-89-3,NC(=O)Nc1ccc([As]=O)cc1,4.12378825
2507917,2507-91-7,CCOC(C)C(C=NNC(N)=S)=NNC(N)=S,3.181452509
2519304,2519-30-4,CC(=O)Nc1ccc(S(=O)(=O)O)c2cc(S(=O)(=O)O)c(N=Nc3ccc(N=Nc4ccc(S(=O)(=O)O)cc4)c4ccc(S(=O)(=O)O)cc34)c(O)c12,2.494023729
2519315,2519-31-5,O=S(=O)(O)CNc1ccc(N=Nc2ccc3cc(S(=O)(=O)O)c(N=Nc4cccc(Nc5ccc(N=Nc6c(S(=O)(=O)O)cc7ccc(N=Nc8ccc(NCS(=O)(=O)O)cc8NCS(=O)(=O)O)cc7c6O)cc5S(=O)(=O)O)c4)c(O)c3c2)c(NCS(=O)(=O)O)c1,3.667268922
2540821,2540-82-1,COP(=S)(OC)SCC(=O)N(C)C=O,3.866326166
2552558,2552-55-8,NC(C(=O)O)c1cc(=O)[nH]o1,3.575718289
2611612,2611-61-2,CS(=O)(=O)c1ccc(C(O)C(COC(=O)CN)NC(=O)C(Cl)Cl)cc1,2.923396419
2611827,2611-82-7,O=C1C=Cc2cc(S(=O)(=O)O)cc(S(=O)(=O)O)c2C1=NNc1ccc(S(=O)(=O)O)c2ccccc12,2.731215547
2622266,2622-26-6,N#Cc1ccc2c(c1)N(CCCN1CCC(O)CC1)c1ccccc1S2,4.018821713
2624171,2624-17-1,O=c1[nH]c(=O)[nH]c(=O)[nH]1,3.110842134
2631370,2631-37-0,CNC(=O)Oc1cc(C)cc(C(C)C)c1,4.617572729
2631405,2631-40-5,CNC(=O)Oc1ccccc1C(C)C,3.466566578
2686999,2686-99-9,CNC(=O)Oc1cc(C)c(C)c(C)c1,3.780960535
2691410,2691-41-0,O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])CN([N+](=O)[O-])C1,4.073580527
2698411,2698-41-1,N#CC(C#N)=Cc1ccccc1Cl,3.828422802
2706287,2706-28-7,Nc1ccc(N=Nc2ccc(S(=O)(=O)O)cc2)cc1S(=O)(=O)O,2.155176868
2718254,2718-25-4,COC1OC2c3cc4c(cc3CCN(C)C2c2ccc3c(c21)OCO3)OCO4,2.859376239
2726036,2003/6/26,CN(C)CCN1C(=O)c2ccccc2Nc2cc(Cl)ccc21,4.084444279
2748881,2748-88-1,CCCCCCCCCCCCCC[n+]1ccc(C)cc1,3.986047306
2751099,09-09-51,COC1CC(OC2C(C)C(=O)OC(C)C(C)C(OC(C)=O)C(C)C(=O)C3(CO3)CC(C)C(OC3OC(C)CC(N(C)C)C3OC(C)=O)C2C)OC(C)C1OC(C)=O,3.842427339
2752650,2752-65-0,CC(C)=CCCC1(C)C=Cc2c(O)c3c(c(CC=C(C)C)c2O1)OC12C(=CC4CC1C(C)(C)OC2(CC=C(C)C(=O)O)C4=O)C3=O,3.769102509
2763964,2763-96-4,NCc1cc(=O)[nH]o1,4.404088355
2804004,2804-00-4,CN1C(=O)CC2(CCN(CCCC(=O)c3ccc(F)cc3)CC2)C1=O,3.575792563
2820511,2820-51-1,CN1CCCC1c1cccnc1,4.762989199
2827067,2006/7/27,Cc1cccc(C)c1C(OCCOCCN(C)C)c1c(C)cccc1C,4.249836485
2894679,2894-67-9,O=C1CN=C(c2ccccc2Cl)c2cc(Cl)ccc2N1,3.737432368
2898126,12-06-98,CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21,3.471174708
2924461,2924-46-1,O=C(CCCN1CCC(C(=O)N2CCCC2)(c2cccc(Cl)c2)CC1)c1ccc(F)cc1,4.212747715
2980747,2980-74-7,NCC(=O)OCC(NC(=O)C(Cl)Cl)C(O)c1ccc([N+](=O)[O-])cc1,3.140661142
2988321,2988-32-1,CN(C)CCC1(c2ccccc2)C=Cc2ccccc21,3.989225625
3015745,3015-74-5,CCCCP(=O)(OCC)Oc1ccc([N+](=O)[O-])cc1,5.458263061
3040388,3040-38-8,CC(=O)OC(CC(=O)O)C[N+](C)(C)C,2.208063034
3040446,3040-44-6,OCCN1CCCCC1,2.89116451
3056175,3056-17-5,Cc1cn(C2C=CC(CO)O2)c(=O)[nH]c1=O,2.271485354
3060375,3060-37-5,CCC(CC)(C(=O)O)c1cccc2ccccc12,2.747897779
3064617,3064-61-7,O=C(O)C1S[Sb](SC(C(=O)O)C(S[Sb]2SC(C(=O)O)C(C(=O)O)S2)C(=O)O)SC1C(=O)O,3.604357889
3094095,09-05-94,CC1OC(n2cc(F)c(=O)[nH]c2=O)C(O)C1O,2.391277465
3105973,3105-97-3,CCN(CC)CCNc1ccc(CO)c2sc3ccccc3c(=O)c12,3.676987307
3115057,2005/7/15,Nc1c(I)cc(I)c(C(=O)N(CCC(=O)O)c2ccccc2)c1I,3.121889953
3123895,3123-89-5,COc1cc2c(c(OC)c1OC)-c1ccc(N)c(=O)cc1C(NC(C)=O)CC2,4.11352782
3131279,3131-27-9,COCc1c(CO)cnc(C)c1O,2.639692773
3380345,3380-34-5,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,3.999318072
3385033,03-03-85,CC1(C)OC2CC3C4CC(F)C5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,3.930423603
3398683,3398-68-3,CNC(C)Cc1ccc(OC)cc1,3.651430669
3440286,3440-28-6,O=C(O)CCNC(=O)c1ccccc1,1.742440194
3458228,3458-22-8,CS(=O)(=O)OCCCNCCCOS(C)(=O)=O,3.586399745
3459209,3459-20-9,COCCOc1cnc(NS(=O)(=O)c2ccccc2)nc1,2.189415913
3475636,3475-63-6,CN(C)C(=O)N(C)N=O,2.737507379
3476504,3476-50-4,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(N)CC2,4.252131843
3482379,3482-37-9,COc1cc2c(c(OC)c1OC)-c1ccc(O)c(=O)cc1C(N)CC2,4.174045896
3482904,3482-90-4,CCC(C(=O)OCC[N+](C)(C)C)c1ccccc1,4.444325903
3534369,3534-36-9,COc1cc(C(=O)OCCN2CCN(C(C)CN3c4ccccc4Sc4ccc(Cl)cc43)CC2)cc(OC)c1OC,4.013393004
3543757,3543-75-7,Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,3.95214924
3544943,3544-94-3,O=C(O)CCC(=O)OCC(NC(=O)C(Cl)Cl)C(O)c1ccc([N+](=O)[O-])cc1,2.420740937
3562467,3562-46-7,CN(C)c1ccc(Nc2cc3nc4ccc(N(C)C)cc4nc3cc2N)cc1,3.993606495
3562990,3562-99-0,COc1ccc(C(=O)CCC(=O)O)c2ccccc12,2.656204151
3564667,3564-66-7,CC(CN(C)C)CN1c2ccccc2CCc2ccccc21,3.889216162
3565477,3565-47-7,COc1ccc(C(=O)CCCN2CC=C(c3ccccc3)CC2)cc1,4.163896076
3567122,12-02-67,CCN1CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1,4.132816613
3567699,3567-69-9,O=S(=O)(O)c1ccc(N=Nc2cc(S(=O)(=O)O)c3ccccc3c2O)c2ccccc12,2.758223778
3570589,3570-58-9,CS(=O)(=O)OCCCl,3.044983575
3572803,3572-80-3,CC1C2Cc3ccc(O)cc3C1(C)CCN2CC1CC1,3.928466266
3576758,3576-75-8,OC1C2(c3ccccc3)CN3CN(C2)CC1(c1ccccc1)C3,5.185271522
3589228,3589-22-8,CN(C)CCCN1c2cc(Cl)ccc2CCc2ccc(Cl)cc21,3.930420946
3589239,3589-23-9,CN(C)CCCN1c2cc(Cl)ccc2C=Cc2ccc(Cl)cc21,4.218471733
3599288,3599-28-8,Nc1nc(N)nc(Nc2ccc([As](=O)(O)O)cc2)n1,2.212384724
3599324,3599-32-4,CC1(C)C(=CC=CC=CC=CC2=[N+](CCCCS(=O)(=O)O)c3ccc4ccccc4c3C2(C)C)N(CCCCS(=O)(=O)O)c2ccc3ccccc3c21,3.937856125
3613807,3613-80-7,Cc1ncc(CS)c(CS)c1O,3.670409837
3736923,3736-92-3,O=C1C(CCSc2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,3.310628479
3737095,09-05-37,CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,3.928337724
3778732,3778-73-2,O=P1(NCCCl)OCCCN1CCCl,3.138034974
3833543,3833-54-3,O=S(=O)(Nc1ncc(OCCO)cn1)c1ccccc1,1.798195002
3833554,3833-55-4,O=C(O)COc1cnc(NS(=O)(=O)c2ccccc2)nc1,1.800188052
3863807,3863-80-7,O=S(=O)(O)c1ccc2c(c1)N=c1cc3c(cc1N2)=Nc1cc(S(=O)(=O)O)ccc1N3,2.572275949
3868846,3868-84-6,C[N+](C)(C)CCCCCCCC[N+](C)(C)C,4.54964451
3871827,3871-82-7,Cc1ccc(C2(O)CCN(CCCC(=O)c3ccc(F)cc3)CC2)cc1,4.467996814
3922905,3922-90-5,COC1CC(OC2C(C)C(=O)OC(C)C(C)C(O)C(C)C(=O)C3(CO3)CC(C)C(OC3OC(C)CC(N(C)C)C3O)C2C)OC(C)C1O,3.204211187
3963959,3963-95-9,C=C1c2cccc(O)c2C(=O)C2=C(O)C3(O)C(=O)C(C(N)=O)C(=O)C(N(C)C)C3C(O)C12,3.340487308
4091503,4091-50-3,CNCCc1ccc(OC)cc1,4.837893431
4163159,4163-15-9,Oc1ccc2c(c1)C13CCCCC1C(C2)N(CC1CC1)CC3,4.111674457
4205918,4205-91-8,Clc1cccc(Cl)c1NC1=NCCN1,3.899514846
4253912,4253-91-2,CCCS(=O)CCC,2.42892488
4255247,4255-24-7,C=CCC(N)Cc1ccccc1,3.574025881
4269889,4269-88-9,C[N+]1(CCN(C2CCCCC2)C2CCCCC2)CCCCC1,4.010788828
4317140,4317-14-0,C=[N+](C)O.CC=C1c2ccccc2CCc2ccccc21,4.049824061
4323437,4323-43-7,Oc1ccc(C(O)CNCCCCCCNCC(O)c2ccc(O)c(O)c2)cc1O,3.860344203
4342034,03-04-42,CN(C)N=Nc1nc[nH]c1C(N)=O,2.646675563
4373346,4373-34-6,COC(=O)C1=COC(C)C2CN3CCc4c([nH]c5ccccc45)C3CC12,4.166866557
4376209,4376-20-9,CCCCC(CC)COC(=O)c1ccccc1C(=O)O,3.268496846
4410484,4410-48-4,CCC1C2CC3C4N(C)c5ccccc5C45CC(C2C5O)N3C1O,4.141968701
4420115,2011/5/20,O=C1OCCC12CCCCC2,3.710988466
4426511,4426-51-1,CC1CCOS(=O)O1,2.656966561
4431009,4431-00-9,O=C(O)C1=CC(=C(c2ccc(O)c(C(=O)O)c2)c2ccc(O)c(C(=O)O)c2)C=CC1=O,3.09418844
4474913,4474-91-3,CCC(C)C(NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(NC(=O)C(CCCNC(=N)N)NC(=O)C(N)CC(=O)O)C(C)C)C(=O)NC(Cc1cnc[nH]1)C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(=O)O,4.779064222
4510650,4510-65-0,CN(C)CCC=C(c1ccccc1)c1ccc(C(F)(F)F)cc1,3.83219626
4907840,4907-84-0,CN(C)CCC=C1c2ccccc2Sc2ccccc21,3.957999438
4985153,4985-15-3,CN(C)CCON=C1c2ccccc2CCc2ccccc21,4.389753609
5016182,5016-18-2,Cn1c(=O)[nH]c2nncnc2c1=O,3.627877695
5053087,08-07-53,O=C1NCC2(CCN(CCc3ccccc3)CC2)O1,3.329176065
5061325,5061-32-5,O=C(CCCN1CC=C(c2ccccc2)CC1)c1ccccc1,4.338770859
5086748,5086-74-8,c1ccc(C2CN3CCSC3=N2)cc1,3.918465505
5144525,5144-52-5,c1ccc2c(CC3=NCCN3)cccc2c1,4.544646718
5152307,5152-30-7,COc1ccc2cc1Oc1cc3c(cc1OC)CC[N+](C)(C)C3Cc1ccc(cc1)Oc1c(OC)c(OC)cc3c1C(C2)[N+](C)(C)CC3,7.27073339
5321324,5321-32-4,CC1(C)SC2C(N3C(=O)C(c4ccccc4)NC3(C)C)C(=O)N2C1C(=O)O,2.44435378
5348970,5348-97-0,CCN(CC)C(=O)N1CCN(C)CC1,3.123411681
5370014,01-04-70,Cc1cccc(C)c1OCC(C)N,3.73141685
5373422,5373-42-2,COc1cc(CC2c3cc(OC)c(OC)cc3CCN2C)c(Oc2cc3c(cc2OC)-c2c(OC)c(OC)cc4c2C(C3)N(C)CC4)cc1OC,3.949371933
5432280,5432-28-0,CN(N=O)C1CCCCC1,3.67578445
5486771,5486-77-1,C=CCOc1cc(Cl)ccc1C(=O)NCCN(CC)CC,4.094575934
5534952,5534-95-2,CSCCC(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)CCNC(=O)OC(C)(C)C)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(N)=O,4.186338057
5536174,5536-17-4,Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O,2.946902646
5547295,5547-29-5,O=C(Cc1cccs1)NC1C(=O)N2C(C(=O)O)=C(CO)CSC12,1.763037265
5550129,12-09-50,Nc1nc(=O)c2ncn(C3OC(COP(=O)(O)O)C(O)C3O)c2[nH]1,2.125604437
5576625,5576-62-5,Cc1ccccc1CN1CCN(CCOC(c2ccccc2)c2ccccc2Cl)CC1,3.818956303
5586878,5586-87-8,CC(Cc1ccccc1)NCCCCl,3.78172666
5588103,10-03-88,CNC(C)Cc1ccccc1OC,3.554520656
5588227,5588-22-7,CC(C)NCC(O)c1ccccc1Cl,3.497311867
5591333,5591-33-3,CNC(=O)c1c(I)c(NC(=O)CCCCCCCCC(=O)Nc2c(I)c(C(=O)O)c(I)c(C(=O)NC)c2I)c(I)c(C(=O)O)c1I,2.297719404
5598130,5598-13-0,COP(=S)(OC)Oc1nc(Cl)c(Cl)cc1Cl,2.275583432
5610402,5610-40-2,O=C1C=C2C=CC3CC2(O1)C1CCCCN31,4.158018819
5633147,5633-14-7,O=C1CCC(c2ccccc2)(C2CCN(Cc3ccccc3)CC2)C(=O)N1,3.945075483
5636839,5636-83-9,CC(C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1,4.03465222
5638460,5638-46-0,O=P1(N(CCCl)CCCl)NCCO1,2.874292013
5666115,11-05-66,CC(CN1CCOCC1)C(C(=O)N1CCCC1)(c1ccccc1)c1ccccc1,4.328524428
5714818,5714-81-8,CN(C)C1C(=O)C(C(=O)NCO)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3CC12,3.406692152
5724629,5724-62-9,O=C1CC2(CCCC2)CO1,4.447722248
5786210,5786-21-0,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,3.895229912
5794230,5794-23-0,CCOC(=O)C1(c2ccccc2)CCN(CCOCCO)CC1,4.276619922
5796145,5796-14-5,NC(Cc1ccc(O)c(O)c1)C(=O)O,3.294884887
5850442,5850-44-2,O=S(=O)(O)c1cc(S(=O)(=O)O)c2c(N=Nc3ccc(S(=O)(=O)O)c4ccccc34)c(O)c(S(=O)(=O)O)cc2c1,2.393470609
5868064,06-04-68,C[N+]1(CC(=O)c2ccc(-c3ccccc3)cc2)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,4.620939759
5882484,5882-48-4,CN(C)c1ccc(O)cc1,3.381422275
5908894,5908-89-4,CN1C2CCC1CC(OC(=O)C1CCC(C(=O)Oc3ccccc3)(C3CC4CCC(C3)N4C)c3ccccc31)C2,4.392153145
5908907,5908-90-7,CC[N+]1(C)C2CCC1CC(OC(=O)C1CCC(C(=O)OC3CC4CCC(C3)[N+]4(C)CC)(c3ccccc3)c3ccccc31)C2,6.500008128
5928698,5928-69-8,c1ccc(C(OCCN2CCOCC2)c2ccccc2)cc1,3.929269999
5939377,5939-37-7,CN(Cc1nc2c(N)nc(N)nc2[nH]c1=O)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,3.195388526
5957755,5957-75-5,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CC=C(C)CC21,3.510806105
5985353,5985-35-3,CN1CCC23CCCCC2C1Cc1ccc(O)cc13,4.08835044
5987826,5987-82-6,CCCCOc1cc(C(=O)OCCN(CC)CC)ccc1N,4.740957322
5989275,5989-27-5,C=C(C)C1CC=C(C)CC1,3.092905574
6000744,6000-74-4,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COP(=O)(O)O,2.845142213
6042360,6042-36-0,CCN(CC)CCN(CCN(CC)CC)c1cc(OC)c(OC)cc1Br,3.281721024
6045392,6045-39-2,COC1C=CC2=CCN3CCC4=C(CC(=O)OC4)C23C1,3.842297929
6051087,08-07-51,O=C1CC2(CCCCC2)CCO1,4.447767684
6055192,6055-19-2,O=P1(N(CCCl)CCCl)NCCCO1,3.246526859
6056117,11-07-56,O=C(OCCOCCN1CCCCC1)N1c2ccccc2Sc2cccnc21,4.371085255
6062197,6062-19-7,C=C1C(N(C)C)C(=O)N(c2ccccc2)N1C,3.165516668
6063407,6063-40-7,Nc1ccc(CCC(N)c2ccc(N)cc2)cc1,3.619197716
6064831,6064-83-1,O=C(O)c1ccccc1OP(=O)(O)O,3.153966226
6092188,6092-18-8,CC(=C1CCOC(=O)S1)N(C=O)Cc1cnc(C)nc1N,2.725634269
6106463,6106-46-3,C[N+]1(C)C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,3.874574581
6109702,6109-70-2,CC(=O)OC1CN2CCC1CC2,3.575249443
6145295,6145-29-5,O=P(O)(O)CP(=O)(O)O,3.24155594
6147371,6147-37-1,CC1(S(=O)(=O)O)CC(=O)c2ccccc2C1=O,2.50219318
6155471,6155-47-1,CC1CCC2C(C)C3C(CC4C5CC=C6CC(O)CCC6(C)C5CC(O)C43C)N2C1,3.771530789
6159393,6159-39-3,CC(N1CCCCC1)C(O)(c1ccccc1)c1ccccc1,4.072508706
6192649,6192-64-9,CCCCCCOc1ccc(C(O)(C(=O)OCCN(CC)CC)c2ccccc2)cc1,3.631022461
6266428,6266-42-8,CCCNC(Cc1ccccc1)c1ccccc1,3.725842691
6267567,6267-56-7,CC(C)NC(Cc1ccccc1)c1ccccc1,3.725842691
6267589,6267-58-9,CC(C)CNC(Cc1ccccc1)c1ccccc1,3.590874401
6272975,6272-97-5,CCNC(Cc1ccccc1)c1ccccc1,3.612465964
6273025,02-05-73,CCNC(Cc1ccc(OC)cc1)c1ccc(OC)cc1,3.853374195
6334878,6334-87-8,CC[N+](C)(CC)CC[N+]1(C)Cc2c(Cl)c(Cl)c(Cl)c(Cl)c2C1,4.308051921
6452717,6452-71-7,C=CCOc1ccccc1OCC(O)CNC(C)C,3.905310062
6469938,6469-93-8,CN(C)CCC=C1c2ccccc2Sc2ccc(Cl)cc21,4.101566997
6493056,05-06-93,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,3.080919952
6512830,6512-83-0,O=C(O)c1ccccc1[Se][Se]c1ccccc1C(=O)O,3.903252817
6514858,6514-85-8,CN(C)CCCNc1c2ccccc2nc2cccc([N+](=O)[O-])c12,5.650721418
