RTECS_ID,CAS_RN,SMILES,rat_intraperitoneal_LD50
26545620,26545-62-0,O=c1c2ccccc2c2ccc3c4c(O)c(O)c5c6ccccc6c(=O)c6ccc(c7ccc1c2c73)c4c65,2.84376475
26615214,26615-21-4,CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,3.534193644
26644462,26644-46-2,O=CNC(N1CCN(C(NC=O)C(Cl)(Cl)Cl)CC1)C(Cl)(Cl)Cl,2.036395319
26717475,26717-47-5,CN(C)C(=O)CCCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,2.445581682
26735660,26735-66-0,CC1CC(c2ccccc2)C(c2ccccc2)C(=O)O1,2.948315141
26750505,26750-50-5,C=CS(=O)(=O)COCS(=O)(=O)C=C,5.354636574
26750812,26750-81-2,C=CCc1cc(OC)c(O)c(C(=O)NCCO)c1,2.33946354
26750834,26750-83-4,C=CCc1cc(OC)c(OC)c(C(=O)NCCO)c1,2.301536104
26750845,26750-84-5,C=CCc1cc(OC)c(O)c(C(=O)NCC(C)O)c1,2.370673539
26750856,26750-85-6,C=CCc1cc(OC)c(O)c(C(=O)N2CCOCC2)c1,2.442981192
26750867,26750-86-7,C=CCc1cc(OC)c(O)c(C(=O)N2CCCCC2)c1,2.334371742
26750903,26750-90-3,C=CCc1cc(OC)c(O)c(C(=O)Nc2ccccc2)c1,2.054347954
26750925,26750-92-5,C=CCc1cc(OC)c(O)c(C(=O)NCCC)c1,1.99879969
26750969,26750-96-9,C=CCc1cc(OC)c(O)c(C(=O)N(CC)CC)c1,2.379119199
26750970,26750-97-0,C=CCc1cc(OC)c(O)c(C(=O)NC(C)(C)CO)c1,2.38542907
26751008,26751-00-8,C=CCc1cc(OC)c(O)c(C(N)=O)c1,2.140359272
26771595,26771-59-5,C=CCc1cc(OC)c(O)c(C(=O)N2CCCC2)c1,2.375781626
26771608,26771-60-8,C=CCc1cc(OC)c(O)c(C(=O)NC2CCCCC2)c1,2.063521
26771619,26771-61-9,C=CCc1cc(OC)c(OC(C)=O)c(C(=O)NCCOC(C)=O)c1,2.472427637
26786323,26786-32-3,CN(CCCN1c2ccccc2CCc2ccccc21)CC(=O)c1ccc(Cl)cc1,2.622180854
26807658,26807-65-8,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,2.968901012
26844122,26844-12-2,O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1,2.841937311
26907379,26907-37-9,c1nnc(NCNc2nncs2)s1,3.417165759
26944489,26944-48-9,Cc1ccc(S(=O)(=O)NC(=O)NC2C3CCC(C)(C2O)C3(C)C)cc1,2.430514926
26983528,26983-52-8,Oc1cccc(-c2ccccc2O)c1,2.394941737
27000368,27000-36-8,C=CCc1cc(OC)c(O)c(C(=O)N(CCC)CCC)c1,2.423083449
27007858,27007-85-8,O=C1CSC2(CCN(CCCN3c4ccccc4Sc4ccc(Cl)cc43)CC2)N1,2.179552765
27016917,27016-91-7,CNC(=O)N1C(=O)CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc21,2.991512428
27022500,27022-50-0,FC(F)(F)c1nnc2c3ccccc3ccn12,2.687556428
27035309,27035-30-9,COc1ccc2c(c1)c(CC(=O)NO)c(C)n2C(=O)c1ccc(Cl)cc1,3.969425232
27060919,27060-91-9,O=C1CN2CCOC2(c2ccccc2F)c2cc(Cl)ccc2N1CCO,1.968673159
27090864,27090-86-4,CCCOC1=NCC(=O)N(C)c2ccc(Cl)cc21,2.824008617
27114110,27114-11-0,O=C(CCN1CCN2c3ccccc3CCC2C1)Cc1ccc(F)cc1,3.340275336
27141237,27141-23-7,CC[Ge]1(CC)O[Ge](CC)(CC)O[Ge](CC)(CC)O[Ge](CC)(CC)O1,3.63825402
27210180,27210-18-0,COc1cc2ccn3cnnc3c2cc1OC,3.142804561
27216473,27216-47-3,CCCCCCCCCCCCCC(=O)OC1(C2(CO)OC(CO)C(O)C2O)OC(CO)C(O)C(O)C1O,2.979777897
27254360,27254-36-0,O=[N+]([O-])c1cccc2ccccc12,3.303976714
27260191,27260-19-1,CCNCCNC(=O)c1cc(Cl)c(N)cc1OC,3.05035099
27276251,27276-25-1,COc1cc(C(=O)NCCCCCC(=O)O)cc(OC)c1OC,2.114425486
27314972,27314-97-2,Nc1n[n+](O)c2ccccc2[n+]1O,3.481961922
27318872,27318-87-2,COc1cc(OC)cc(OCC(O)CO)c1,2.378395998
27355222,27355-22-2,O=C1OCc2c(Cl)c(Cl)c(Cl)c(Cl)c21,1.444092714
27461310,27461-31-0,COc1cc(C(=O)Nc2cccc3c2CCN(C)C3)cc(OC)c1OC,3.551964503
27464239,27464-23-9,NNc1ccc(N(CCO)CCO)nn1,2.803825903
27471609,27471-60-9,CCCCOc1ccc(OCC(=O)N(CCN(CC)CC)c2cc(OCC)ccc2OCC)cc1,3.444181356
27512727,27512-72-7,CCOC(=O)Cc1[nH]nc2ccc(Cl)cc12,2.395533879
27524976,27524-97-6,CC(C)NC(C)Cn1cnc2c1c(=O)n(C)c(=O)n2C,2.687984726
27589339,27589-33-9,NS(=O)(=O)c1cc(-c2nn[nH]n2)c(NCc2cccs2)cc1Cl,3.111312873
27591975,27591-97-5,CCN(CC)CCOc1ccc2c(c1)C(=O)c1cc(OCCN(CC)CC)ccc1-2,3.225984693
27605761,27605-76-1,C=CCOC1=NS(=O)(=O)c2ccccc21,2.419378378
27683734,27683-73-4,CNCc1ccccc1C(O)c1ccc(Cl)cc1,3.357192168
27724965,27724-96-5,NCC1CCC(C(=O)Oc2ccc(CCC(=O)O)cc2)CC1,2.629919036
27726314,27726-31-4,CC1=C(C(=O)OCOC(=O)C(C)(C)C)N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1,2.776592045
27765226,27765-22-6,CC(=O)OCC1=COC(OC(=O)CC(C)C)C2C1CC(OC(=O)CC(C)C)C21CO1,3.814954107
27807610,27807-61-0,CCCCOCCN(CCCl)CCCl,3.907034952
27807621,27807-62-1,COCCN(CCCl)CCCl,5.824145367
27848846,27848-84-6,COC12CC(COC(=O)c3cncc(Br)c3)CN(C)C1Cc1cn(C)c3cccc2c13,2.48902257
27975195,27975-19-5,CC12CCC3C(CCC4C(C)(C(=O)O)CCCC34C)(CC1=O)C2,2.676328279
28002188,28002-18-8,CC1(C)SC2C(NC(=O)C(c3ccccc3)S(=O)(=O)O)C(=O)N2C1C(=O)O,1.760151174
28058620,28058-62-0,NC(=O)C1(N2CCCCC2)CCN(CCCN2c3ccccc3CCc3ccc(Cl)cc32)CC1,3.5853109
28395031,28395-03-1,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,2.611728075
28397593,28397-59-3,COP(=O)(Oc1ccc(SC)c(C)c1)SC,3.704205132
28401890,28401-89-0,COc1cc2ccn3c(C)nnc3c2cc1OC,2.94674872
28424488,28424-48-8,CC1CN(OCc2ccccc2)C(=O)NC1=O,2.670718865
28424499,28424-49-9,CC(ON1CCC(=O)NC1=O)c1ccc(Cl)c(Cl)c1,2.782680405
28424502,28424-50-2,CCC(ON1CCC(=O)NC1=O)c1ccc(F)cc1,2.726355496
28523866,28523-86-6,FCOC(C(F)(F)F)C(F)(F)F,1.501804519
28534374,28534-37-4,COc1ccc(O)c(C(N)=O)c1,2.348081491
28616480,28616-48-0,CCOP(=O)(OP(=O)(OCC)N(C)C)N(C)C,4.459725621
28777700,28777-70-0,CC(C)(C)c1ccccc1OP(=O)(Oc1ccccc1C(C)(C)C)Oc1ccccc1C(C)(C)C,1.645046626
28777982,28777-98-2,C=CCCCCCCCCCCCCCCCCC1CC(=O)OC1=O,2.212302839
28808620,28808-62-0,CC1=C2C(=O)OC(c3ccoc3)C2(C)CCC1,3.301551958
28907451,28907-45-1,CN(C)CCCn1c2ccc(Cl)cc2c(=O)c2cccnc21,3.478228327
28911015,28911-01-5,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,2.017054851
28981977,28981-97-7,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,2.939409558
29025147,29025-14-7,CCCCOc1ccc(C[N+]2(C)C3CCC2CC(OC(=O)C(CO)c2ccccc2)C3)cc1,3.602650499
29050111,29050-11-1,O=C1c2cc(Cl)ccc2OC2CCON12,2.7793675
29094619,29094-61-9,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,2.569710328
29098155,29098-15-5,CCOCOC(=O)c1ccccc1Nc1c(Cl)ccc(C)c1Cl,3.111538454
29104301,29104-30-1,CCN(OC(=O)c1ccccc1)C(=O)c1c(OC)ccc(Cl)c1OC,1.937609823
29128696,29128-69-6,CN1CCC(C=C2c3ccccc3CCc3ccccc32)C1,3.580717948
29171775,29171-77-5,CS(=O)(=O)OCC1OC1C1OC1COS(C)(=O)=O,3.304384239
29177842,29177-84-2,CCOC(=O)C1N=C(c2ccccc2F)c2cc(Cl)ccc2NC1=O,2.747673109
29216282,29216-28-2,c1ccc2c(c1)Sc1ccccc1N2CC1CN2CCC1CC2,3.776104985
29327659,29327-65-9,C=CCc1cc(OC)c(O)c(C(=O)N(C)C)c1,2.713579152
29429036,29429-03-6,COc1cc2c(cc1O)C1C(O)C(O)C=C3CCN(C2)C31,3.420002283
29523511,29523-51-1,ICCN(CCI)c1ccccc1,3.854987752
29546596,29546-59-6,CC[N+](C)(CC)CCOC(C)(c1ccccc1)C1CC2C=CC1C2,3.873109138
29560585,29560-58-5,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2,3.609773232
29632982,29632-98-2,O=S(=O)(O)c1cc(O)ccc1O,1.77400573
29679581,29679-58-1,CC(C(=O)O)c1cccc(Oc2ccccc2)c1,3.015090952
29701073,29701-07-3,NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(N)C(O)C1O,2.538285509
29732487,29732-48-7,CC1OC(OC2C(Oc3cc4c(O)cc(O)cc4[o+]c3-c3cc(O)c(O)c(O)c3)OC(CO)C(O)C2O)C(O)C(O)C1O,2.507663456
29868971,29868-97-1,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,2.902361439
29883156,29883-15-6,N#CC(OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)c1ccccc1,1.368469496
29964849,29964-84-9,C=C(C)C(=O)OCCCCCCCC(C)C,1.962630536
29975164,29975-16-4,Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2,2.939246748
30007477,30007-47-7,O=[N+]([O-])C1(Br)COCOC1,3.834972119
30060356,30060-35-6,O=C1CCN(OCc2ccccc2)C(=O)N1,2.64390253
30060367,30060-36-7,CN1C(=O)CCN(OCc2ccccc2)C1=O,2.670718865
30060390,30060-39-0,O=C(O)CN1C(=O)CCN(OCc2ccccc2)C1=O,2.745487019
30060403,30060-40-3,C=CCN1C(=O)CCN(OCc2ccccc2)C1=O,2.716492485
30060414,30060-41-4,O=C1CC(c2ccccc2)N(OCc2ccccc2)C(=O)N1,2.772799754
30060425,30060-42-5,O=C1CCN(OCc2ccccc2)C(=O)N1Cc1ccccc1,2.792885943
30060436,30060-43-6,Cc1cccc(CON2CCC(=O)NC2=O)c1,2.670718865
30060447,30060-44-7,CCc1ccccc1CON1CCC(=O)NC1=O,2.695975231
30060458,30060-45-8,CC(C)c1ccc(CON2CCC(=O)NC2=O)cc1,2.719843187
30060469,30060-46-9,O=C1CCN(OCc2cccc(C(F)(F)F)c2)C(=O)N1,2.760761644
30060470,30060-47-0,COc1cccc(CON2CCC(=O)NC2=O)c1,2.699411024
30060481,30060-48-1,O=C1CCN(OCc2ccc(Cl)cc2)C(=O)N1,2.7070129
30060492,30060-49-2,CC1CN(OCc2ccc(Cl)cc2)C(=O)NC1=O,2.730297662
30060505,30060-50-5,Cc1ccc(CON2CCC(=O)NC2=O)cc1C,2.695975231
30060516,30060-51-6,Cc1ccc(CON2CCC(=O)N(C)C2=O)cc1C,2.719843187
30060527,30060-52-7,C=CCN1C(=O)CCN(OCc2ccc(C)c(C)c2)C1=O,2.760945433
30060538,30060-53-8,CCCN1C(=O)CCN(OCc2ccc(C)c(C)c2)C1=O,2.763971271
30117681,30117-68-1,CC(=O)N(C)c1ccc(C=C2C=Cc3ccccc32)cc1,4.231176638
30129272,30129-27-2,Cc1ccc(C(C)C)cc1OC(=O)c1ccccc1Nc1cccc(C)c1C,2.271255959
30129283,30129-28-3,CCCC(CCC)C(=O)Oc1ccccc1OC,2.097496783
30129294,30129-29-4,CCCC(CCC)C(=O)Oc1cc(C)ccc1C(C)C,2.140539467
30129307,30129-30-7,CCCC(CCC)C(=O)Oc1cc(C(C)C)ccc1C,2.140539467
30194639,30194-63-9,Nc1ccc(C(=O)NCCN2CCN(c3ccccn3)CC2)cc1,2.910378911
30204150,30204-15-0,O=C1CN(OCc2ccccc2)C(=O)N1,2.615320763
30204161,30204-16-1,CC1C(=O)NC(=O)N1OCc1ccccc1,2.64390253
30204172,30204-17-2,Cc1cccc(CON2CC(=O)NC2=O)c1,2.64390253
30204183,30204-18-3,Cn1c(O)cn(OCc2ccc(Cl)cc2)c1=O,2.7070129
30204207,30204-20-7,O=C1CN(OCCCc2ccccc2)C(=O)N1,2.670718865
30204218,30204-21-8,O=C1CN(OCCOc2ccc(Cl)cc2Cl)C(=O)N1,2.785496401
30204229,30204-22-9,O=c1[nH]c(O)cn1O,2.365772429
30204230,30204-23-0,O=C1CNC(=O)N1OCc1ccccc1,2.615320763
30204467,30204-46-7,O=C1CCN(OCc2ccc(Cl)c(Cl)c2)C(=O)N1,2.762105127
30204478,30204-47-8,O=C1CCN(OCc2ccc3c(c2)OCO3)C(=O)N1,2.723023626
30204489,30204-48-9,CC(ON1CCC(=O)NC1=O)c1ccccc1,2.670718865
30204514,30204-51-4,CCC(ON1CC(C)C(=O)NC1=O)c1ccc(F)cc1,2.748651544
30204525,30204-52-5,O=C1CCN(OC2CCc3ccccc32)C(=O)N1,2.692434452
30204536,30204-53-6,O=C1CCN(OCCc2ccccc2)C(=O)N1,2.670718865
30204547,30204-54-7,O=C1CCN(OCCCc2ccccc2)C(=O)N1,2.695975231
30204558,30204-55-8,O=C1CCN(OCc2ccccn2)C(=O)N1,2.645846531
30204569,30204-56-9,O=C1CCN(OCc2cccs2)C(=O)N1,2.65563202
30204570,30204-57-0,CON1C(=O)NC(=O)CC1c1ccccc1,2.64390253
30204581,30204-58-1,O=C1CCN(O)C(=O)N1,2.415317307
30204592,30204-59-2,O=C1CCN(O)C(=O)N1Cc1ccccc1,2.64390253
30297291,30297-29-1,O=C1CCN(OCCOc2ccc(Cl)cc2Cl)C(=O)N1,2.80501668
30297962,30297-96-2,Fc1ccc(C(CCCN2CCNCC2)c2ccc(F)cc2)cc1,3.610583937
30299082,30299-08-2,CCC(C)(Oc1ccc(C2(c3ccc(OC(C)(CC)C(=O)O)cc3)CCCCC2)cc1)C(=O)O,3.359039155
30465931,30465-93-1,CC[N+](C)(CC)CCOC(=O)C(c1ccccc1)c1cccc(OC)c1,3.803854452
30484776,30484-77-6,Fc1ccc(C(c2ccc(F)cc2)N2CCN(CC=Cc3ccccc3)CC2)cc1,3.122622981
30538013,30538-01-3,CC(=O)CCSC(=S)N(C)C,2.510910631
30544479,30544-47-9,O=C(OCCOCCO)c1ccccc1Nc1cccc(C(F)(F)F)c1,2.995716337
30652110,30652-11-0,Cc1c(O)c(=O)ccn1C,2.365344444
30670178,30670-17-8,CN(C)C(=S)SCCC(=O)c1ccccc1,2.102762904
30685439,30685-43-9,COC1C(O)CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)OC1C,5.107962328
30748299,30748-29-9,CC(C)=CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,2.946973093
30751054,30751-05-4,COc1cc(C(=O)NC2CCCNC2)cc(OC)c1OC,2.937386599
30751156,30751-15-6,COc1cc(C(=O)NC2CCCN(C(=O)c3ccc(N)cc3)C2)cc(OC)c1OC,2.616448206
30751167,30751-16-7,COc1cc(C(=O)NC2CCCCN2C(=O)c2ccc(N)cc2)cc(OC)c1OC,2.616448206
30751190,30751-19-0,COc1cc(C(=O)NC2CCCN(C(=O)c3ccccc3N)C2)cc(OC)c1OC,2.616448206
30751236,30751-23-6,COc1cc(C(=O)NC2CCN(C(=O)c3ccc(N)cc3)CC2)cc(OC)c1OC,2.31541821
30902728,30902-72-8,COc1cc(OC)cc(C(=O)NC2CCCN(C(=O)c3ccc(N)cc3)C2)c1,2.583706477
30956435,30956-43-5,CCCCCC(C)OC(=O)CC(C)O,2.499803028
31112626,31112-62-6,CC(=O)Nc1c(I)c(C(=O)NC(C=O)C(O)C(O)C(O)CO)c(I)c(N(C)C(C)=O)c1I,1.928648544
31121934,31121-93-4,CC(C)Cc1ccc(C(C)C(=O)O)cc1,2.517893316
31142902,31142-90-2,O=C1CN(OCc2ccc(Cl)cc2)C(=O)N1,2.682408643
31232276,31232-27-6,CN1CCC(=C2c3ccccc3C(O)c3ccccc32)CC1,4.025147911
31282049,31282-04-9,CNC1CC(N)C(O)C(OC2OC(CO)C(O)C3OC4(OC(C(N)CO)C(O)C(O)C4O)OC23)C1O,3.922901673
31329574,31329-57-4,CCN(CC)CCOC(=O)C(Cc1cccc2ccccc12)CC1CCCO1,3.504620359
31468867,31468-86-7,O=C(c1cccs1)C(CN1CCCC1)c1ccccc1,3.306253116
31482561,31482-56-1,CCN(CCC#N)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,2.023959497
31648450,31648-45-0,COc1cc(C(=O)NC2CCN(C(=O)c3ccccc3Cl)CC2)cc(OC)c1OC,2.636391599
31648723,31648-72-3,COc1cc(C(=O)NC2CCN(C(=O)c3ccccc3N)CC2)cc(OC)c1OC,2.616448206
31648825,31648-82-5,COc1cc(C(=O)NC2CCCN(C(=O)c3ccc(C)cc3)C2)cc(OC)c1OC,2.615409213
31652694,31652-69-4,COCC1OC(=O)c2coc3c2C1(C)C1=C(C3=O)C2CCC(=O)C2(C)CC1,3.856864921
31677937,31677-93-7,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,3.057532075
31828509,31828-50-9,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)C3=CCC=CC3)C2SC1,1.876671149
31868185,31868-18-5,CC1COC2(c3ccccc3Cl)c3cc(Cl)ccc3NC(=O)CN12,1.958138458
31876387,31876-38-7,O=c1cc(O)c1=O,3.748192456
31952611,31952-61-1,O=c1nncc(-c2ccccc2)[nH]1,2.937455201
32094692,32094-69-2,NCCOC(c1ccccc1)c1ccccc1,3.657642806
32809168,32809-16-8,CC12CC1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O,2.590212573
32838281,32838-28-1,CCCCC(CC)CNC(=O)CC(C)OC(=O)CCC(=O)O,2.696101733
32854754,32854-75-4,CCN1CC2(OC(=O)c3ccccc3NC(C)=O)CCC(OC)C34C1C(CC23)C1(O)CC(OC)C2CC4C1(O)C2OC,4.771305327
32887017,32887-01-7,CC1(C)SC2C(N=CN3CCCCCC3)C(=O)N2C1C(=O)O,1.910402933
32891295,32891-29-5,CN1C2CCC(C)(C)C1CC(OC(=O)C(O)(c1cccs1)c1cccs1)C2,3.591048546
32954588,32954-58-8,CC(O)CCC(=O)c1ccoc1,3.995356413
32986564,32986-56-4,NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(N)CC1O,2.65696297
33005957,33005-95-7,CC(C(=O)O)c1ccc(C(=O)c2ccccc2)s1,3.063315008
33025331,33025-33-1,O=C(CCN1CCC(c2ccccc2)C1)c1ccc2c(c1)OCCO2,3.528169534
33069624,33069-62-4,CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,4.419132105
33089371,33089-37-1,C1COCCOCCOCCOCCOCCOCCOCOC1,3.24603548
33089611,33089-61-1,Cc1ccc(N=CN(C)C=Nc2ccc(C)cc2C)c(C)c1,2.564390845
33100275,33100-27-5,C1COCCOCCOCCOCCO1,2.618669624
33237740,33237-74-0,CCN(CC)CCCN(c1ccccc1)C1Cc2ccccc2C1,3.674739958
33244007,33244-00-7,NC(=NNc1ccccc1)c1ccccc1,3.0943848
33286305,33286-30-5,C=C1C2CCC3C4(C)CC(OC5OC(CO)C(OS(=O)(=O)O)C(OS(=O)(=O)O)C5OC(=O)CC(C)C)CC(C(=O)O)(C(=O)O)C4CCC3(C2)C1O,5.424557794
33327070,33327-07-0,O=C(CC(NO)c1ccccc1)NO,2.74864424
33330302,33330-30-2,O=C(NN(CCCl)CCCl)c1ccccc1,3.173855307
33367565,33367-56-5,NNC(=O)C(CCCl)CCCl,3.055991765
33386082,33386-08-2,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,3.452498993
33419420,33419-42-0,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,4.178727612
33439451,33439-45-1,CN(C)C(=O)Nc1ccc(SC(F)(F)Cl)c(Cl)c1,3.371442829
33453199,33453-19-9,O=c1nc(-c2ccccc2)c2cc(Cl)ccc2n1CC1CC1,2.594831561
33564317,33564-31-7,CC(=O)OCC(=O)C1(OC(C)=O)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,2.217072266
33580302,33580-30-2,CC(C)(C)NCC(O)COc1cccc2c1SCCC2,3.516238545
33671464,33671-46-4,CCc1cc2c(s1)N(C)C(=O)CN=C2c1ccccc1Cl,2.669773442
33765683,33765-68-3,CCC1CC2C3CCC4=CC(=O)CCC4C3CCC2(C)C1O,1.711361616
33765809,33765-80-9,CCC1CC2C3CCC4=CC(=O)CCC4C3CCC2(C)C1OC(C)=O,1.751853088
33804487,33804-48-7,CC(=O)N(C)c1ccc(N=Nc2ccc(N(C)C)cc2)cc1,2.903638378
33921129,33921-12-9,Nc1ccccc1,2.332666135
34014181,34014-18-1,CNC(=O)N(C)c1nnc(C(C)(C)C)s1,2.677304621
34024414,34024-41-4,COc1ccc2[nH]c(C)c(CC(=O)NO)c2c1,2.378462794
34031328,34031-32-8,CCP(CC)(CC)=[Au]SC1OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,4.425003911
34148011,34148-01-1,O=C(O)C1CCc2cc(C3CCCCC3)c(Cl)cc21,3.746290052
34161234,34161-23-4,O=C(COc1ccc(Cl)cc1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,2.936570706
34183227,34183-22-7,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,3.762476377
34211262,34211-26-2,ON=Cc1cccc[n+]1COC[n+]1ccccc1C=NO,3.234545905
34211319,34211-31-9,ON=Cc1cc[n+](COC[n+]2ccccc2)cc1,3.641477652
34243511,34243-51-1,CCCC(=O)NC(O)C(Cl)(Cl)Cl,2.327979772
34256821,34256-82-1,CCOCN(C(=O)CCl)c1c(C)cccc1CC,2.351815626
34262845,34262-84-5,CC(Cc1ccccc1)[n+]1cc(NC(=O)Nc2ccccc2)on1,2.896923928
34314631,34314-63-1,O=c1cc[nH]c(=O)o1,2.545499202
34320826,34320-82-6,O=C1CC(Nc2ccc([N+](=O)[O-])cc2)=NN1c1c(Cl)cc(Cl)cc1Cl,2.39752832
34379492,34379-49-2,Cc1cc(C)c(O)c(C2CC3CCC2(C)C3(C)C)c1,2.599387556
34381685,34381-68-5,CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1,3.180544323
34405420,34405-42-0,CC(C)(N)C(O)c1ccccc1,2.764786333
34486710,34486-71-0,C=CCC1(CC=C)C(=O)NC(=O)N(CCc2ccccc2)C1=O,2.626611565
34491128,34491-12-8,CCSP(=O)(CCl)SCC,3.97814279
34551887,34551-88-7,NS(=O)(=O)c1ccc(CC(Cl)=CCN2CCCCC2)cc1,3.184579196
34551912,34551-91-2,COc1ccc(CC(Cl)=CCN2CCCCC2)cc1,3.256533085
34551923,34551-92-3,Cc1ccc(CC(Cl)=CCN2CCCCC2)cc1,3.491875621
34551934,34551-93-4,ClC(=CCN1CCCCC1)Cc1ccccc1,3.433778527
34551945,34551-94-5,Clc1ccccc1CC=CCN1CCCCC1,3.406340279
34551956,34551-95-6,Brc1ccccc1CC=CCN1CCCCC1,3.539276882
34551967,34551-96-7,Brc1ccc(CC=CCN2CCCCC2)cc1,3.720507781
34551978,34551-97-8,C(=CCN1CCCCC1)Cc1ccccc1,3.378882199
34552186,34552-18-6,Cc1ccc(CC(Cl)=CC[N+]2(CC=C(Cl)Cc3ccc(C)cc3)CCCCC2)cc1,4.199717966
34552197,34552-19-7,CC(=CC[N+]1(CC=CCc2ccccc2Br)CCCCC1)Cc1ccccc1,3.943950335
34552255,34552-25-5,ClC(=CC[N+]1(CC=CCc2ccccc2)CCCCC1)Cc1ccccc1,4.133747566
34556780,34556-78-0,O=C(Nc1cccc(C(F)(F)F)c1)c1cccc(C(F)(F)F)c1,1.425835383
34556791,34556-79-1,O=C(Nc1cc(C(F)(F)F)ccc1Cl)c1cccc(C(F)(F)F)c1,1.386488335
34556804,34556-80-4,O=C(Nc1ccc(Cl)cn1)c1cccc(C(F)(F)F)c1,1.341365197
34556815,34556-81-5,O=C(Nc1ccc(Cl)cn1)c1ccccc1F,1.717843798
34580637,34580-63-7,O=C(NNc1cccc(C(F)(F)F)c1)c1cccnc1Cl,2.499249819
34580648,34580-64-8,O=C(O)COc1nn(-c2cccc(C(F)(F)F)c2)c2ncccc12,3.130020964
34580659,34580-65-9,CCOC(=O)COc1nn(-c2cccc(C(F)(F)F)c2)c2ncccc12,2.659572763
34580660,34580-66-0,CC(=O)COc1nn(-c2cccc(C(F)(F)F)c2)c2ncccc12,2.96312126
34580682,34580-68-2,CN(C)CCCOc1nn(-c2cccc(C(F)(F)F)c2)c2ncccc12,2.845540461
34580693,34580-69-3,FC(F)(F)c1cccc(-n2nc(OCCN3CCCCCC3)c3cccnc32)c1,2.606849806
34580706,34580-70-6,FC(F)(F)c1cccc(-n2nc(OCCN3CCCCC3)c3cccnc32)c1,2.591519821
34580717,34580-71-7,CCN(CC)CCOc1nn(-c2cccc(C(F)(F)F)c2)c2ncccc12,2.878978828
34580728,34580-72-8,CN(C)CCOc1nn(-c2cccc(C(F)(F)F)c2)c2ncccc12,2.752102995
34580739,34580-73-9,OCCCOc1nn(-c2cccc(C(F)(F)F)c2)c2ncccc12,2.874805115
34580740,34580-74-0,OCCOc1nn(-c2cccc(C(F)(F)F)c2)c2ncccc12,2.819374697
34580751,34580-75-1,CCOc1nn(-c2cccc(C(F)(F)F)c2)c2ncccc12,2.595432625
34580762,34580-76-2,COc1nn(-c2cccc(C(F)(F)F)c2)c2ncccc12,2.467235059
34580773,34580-77-3,O=c1[nH]n(-c2cccc(C(F)(F)F)c2)c2ncccc12,2.600850038
34614294,34614-29-4,CCCCOc1nn(-c2cccc(C(F)(F)F)c2)c2ncccc12,3.048349859
34614307,34614-30-7,CCCOc1nn(-c2cccc(C(F)(F)F)c2)c2ncccc12,2.587835337
34619993,34619-99-3,Cc1ccc(CC=CCN2CCCCC2)cc1,3.382807329
34624209,34624-20-9,Cc1ccc(CC=CC[N+]2(CC=C(Cl)Cc3ccc(C)cc3)CCCCC2)cc1,3.91279259
