RTECS_ID,CAS_RN,SMILES,mouse_subcutaneous_LD50
28143784,28143-78-4,CC1CC(OC(=O)c2ccc([N+](=O)[O-])cc2)(c2ccccc2)C(C)(CN2CCCCC2)CN1C,3.09281953
28184716,28184-71-6,NC(CC(=O)O)C(=O)O,1.96937276
28311311,28311-31-1,NCC(CC(=O)O)c1ccc(Cl)cc1,3.31689413
28358261,28358-26-1,CCC1=C(C)SC2=NC(C)(O)CC(C)(C)N21,3.875733899
28383155,28383-15-5,c1ccc(CC(c2ccccc2)N2CCCCC2)cc1,2.912017558
28395031,28395-03-1,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,2.341497691
28434006,28434-00-6,C=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,2.065628545
28465954,28465-95-4,Nc1cnn(-c2ccccn2)c1,2.505638285
28466004,28466-00-4,Nc1cnn(-c2cccnc2)c1,2.505638285
28466026,28466-02-6,CC(C)Nc1cnn(-c2cccnc2)c1,2.606942146
28466048,28466-04-8,Nc1cnn(-c2ccncc2)c1,2.505638285
28466060,28466-06-0,CC(C)Nc1cnn(-c2ccncc2)c1,2.606942146
28466082,28466-08-2,Cc1csc(-n2cc(N)cn2)n1,2.352751553
28466128,28466-12-8,CN(C)c1cnn(CCc2ccccc2)c1,2.59268134
28466140,28466-14-0,Cc1nn(Cc2ccccc2)c(C)c1N(C)C,2.597027196
28466151,28466-15-1,CCN(CC)c1cnn(Cc2ccccc2)c1,2.758395198
28466219,28466-21-9,Cc1nn(C)c(C)c1N,2.398547596
28466220,28466-22-0,Cc1nn(C)c(C)c1N(C)C,2.28225098
28466286,28466-28-6,CNc1cn[nH]c1,2.209161895
28466628,28466-62-8,Nc1cnn(Cc2ccccc2)c1,2.33550554
28466695,28466-69-5,Cc1nn(Cc2ccccc2)c(C)c1N,2.701725529
28466708,28466-70-8,CNc1cnn(Cc2ccccc2)c1,2.427314509
28466720,28466-72-0,CCNc1cnn(Cc2ccccc2)c1,2.525634269
28469092,28469-09-2,Cc1csc(-n2cc(N(C)C)cn2)n1,2.415578433
28478504,28478-50-4,CCN1CCCC1CNC(=O)c1cc(Cl)c(C)cc1OC,3.189319885
28479723,28479-72-3,CCCC(=O)C[N+](C)(C)C,2.858049696
28613210,28613-21-0,O=C(NP(=O)(N1CC1)N1CC1)OCC(COC(=O)NP(=O)(N1CC1)N1CC1)OC(=O)NP(=O)(N1CC1)N1CC1,3.443924063
28623770,28623-77-0,CCC1C2Cc3ccc(O)cc3C1(C)CCN2C,3.343907252
28623849,28623-84-9,CN1CCC2(c3cccc(O)c3)CCCC1C2,3.227528287
28626337,28626-33-7,CCN1CCCC1CNC(=O)c1cc(Cl)c(O)cc1OC,2.843984565
28657809,28657-80-9,CCn1nc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,2.46442496
28866220,28866-22-0,CCCN(CCC)CC1(C)CN(C)C(C)CC1(OC(C)=O)c1ccccc1,3.096410577
28866264,28866-26-4,CC(=O)OC1(c2ccccc2)CC(C)N(C)CC1(C)CN1CCCCC1,3.128009394
28866286,28866-28-6,CC(=O)OC1(c2ccccc2)CC(C)N(C)CC1(C)CN1CCCCCC1,2.986856841
28866300,28866-30-0,CC(=O)OC1(c2ccccc2)CC(C)N(C)CC1(C)CN1CCOCC1,3.02160874
28866322,28866-32-2,CCC(=O)OC1(c2ccccc2)CC(C)N(C)CC1(C)CN(C)C,2.877337386
28866333,28866-33-3,CCC(=O)OC1(c2ccccc2)CC(C)[N+](C)(C)CC1(C)C[N+](C)(C)C,3.316339444
28866355,28866-35-5,CCC(=O)OC1(c2ccccc2)CC(C)N(C)CC1(C)CN(CC)CC,3.046410853
28866366,28866-36-6,CCC(=O)OC1(c2ccccc2)CC(C)[N+](C)(C)CC1(C)C[N+](C)(CC)CC,3.523559719
28866388,28866-38-8,CCCN(CCC)CC1(C)CN(C)C(C)CC1(OC(=O)CC)c1ccccc1,2.998433719
28866606,28866-60-6,CC(=O)OC1(c2ccccc2)CC(C)[N+](C)(C)CC1(C)C[N+](C)(C)C,3.065120158
28866628,28866-62-8,CCN(CC)CC1(C)CN(C)C(C)CC1(OC(C)=O)c1ccccc1,3.038662777
28867187,28867-18-7,CCCCN(CCCC)CC1(C)CN(C)C(C)CC1(OC(=O)CC)c1ccccc1,2.856343393
28867201,28867-20-1,CCC(=O)OC1(c2ccccc2)CC(C)N(C)CC1(C)CN1CCCCC1,3.187372699
28867223,28867-22-3,CCC(=O)OC1(c2ccccc2)CC(C)N(C)CC1(C)CN1CCCCCC1,3.043171337
28867245,28867-24-5,CCC(=O)OC1(c2ccccc2)CC(C)N(C)CC1(C)CN1CCOCC1,2.935991083
28911015,28911-01-5,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,1.836598787
28981977,28981-97-7,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,1.790667907
29025147,29025-14-7,CCCCOc1ccc(C[N+]2(C)C3CCC2CC(OC(=O)C(CO)c2ccccc2)C3)cc1,3.087527219
29110483,29110-48-3,N=C(N)NC(=O)Cc1c(Cl)cccc1Cl,3.728348488
29122687,29122-68-7,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,2.823378035
29135168,29135-16-8,CCCC(CCC)C(=O)OC(C(=O)OC1CC2CCC(C1)N2C)c1ccccc1,2.603736386
29148025,29148-02-5,CCCCOc1ccc(C(=N)N)cc1,2.555539674
29177842,29177-84-2,CCOC(=O)C1N=C(c2ccccc2F)c2cc(Cl)ccc2NC1=O,2.303168371
29194056,29194-05-6,OC(CN(Cc1ccccc1)Cc1ccccc1)c1ccccc1,2.501650705
29194910,29194-91-0,O=C(Nc1ccccc1Cl)OC1CCCCC1N1CCOCC1,2.36267093
29194932,29194-93-2,O=C(Nc1c(Cl)cccc1Cl)OC1CCCCC1N1CCOCC1,2.890793484
29194954,29194-95-4,Cc1cccc(Cl)c1NC(=O)OC1CCCCC1N1CCOCC1,2.823329022
29194998,29194-99-8,Cc1cccc(C)c1NC(=O)OC1CCCCC1N1CCOCC1,3.209964638
29195004,29195-00-4,Cc1cc(C)c(NC(=O)OC2CCCCC2N2CCOCC2)c(C)c1,2.664605626
29216282,29216-28-2,c1ccc2c(c1)Sc1ccccc1N2CC1CN2CCC1CC2,3.064453949
29246342,29246-34-2,C=CCCCCCCCCC(=O)Nc1ccccc1,2.071535571
29248553,29248-55-3,CC(NN)c1ccccc1,2.836560447
29382829,29382-82-9,CCCCCCCCCCCCCCCC(O)=CC(=O)CC(=O)CC(=O)CC(O)=CC(=O)CC(=O)CC(O)=CC(=O)CCC=CCCOC(=O)C=CC(=O)NC1=C(O)CCC1=O,5.637504739
29477836,29477-83-6,O=C1NC2C(=CC(O)C(O)C2O)c2cc3c(c(O)c21)OCO3,4.788533195
29593268,29593-26-8,CC(=O)Oc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341,3.048184524
29679581,29679-58-1,CC(C(=O)O)c1cccc(Oc2ccccc2)c1,2.718725819
29689007,29689-00-7,CCOP(=S)(OCC)Oc1ccccc1[N+](=O)[O-],3.765318296
29701073,29701-07-3,NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(N)C(O)C1O,2.812267053
29767202,29767-20-2,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(c6cccs6)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,4.318204891
29848213,29848-21-3,Cc1cc(C)c(NC(=O)OC2CCCCC2N2CCCC2)c(C)c1,3.856376837
29848359,29848-35-9,Cc1ccccc1NC(=O)OC1CCCCC1N1CCOCC1,2.622182654
29854522,29854-52-2,O=C1CC2OCC=C3CN4CCC56c7cc([N+](=O)[O-])ccc7N1C5C2C3CC46,4.774976209
29868971,29868-97-1,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,2.223594821
29919253,29919-25-3,CC(C)C1OC(=O)C=CC=CC=CC=CC=CCC(O)C(C)C(O)CC(O)CC(O)CC(O)CC(O)CC(O)CC(O)C=CC1C,3.813480909
29975164,29975-16-4,Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2,1.968387184
30015577,30015-57-7,CC1(C)CC2CCN1C(C)(C)C2,3.109542205
30034038,30034-03-8,Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(O)c3ccccc3)C2SC1,1.652286719
30042376,30042-37-6,COC1CC(C)OC(OC2C(C)CC(C)(O)C(=O)C(C)C(OC(C)=O)C(C)C(C(C)C(C)O)OC(=O)C(C)C(OC3CC(C)(OC)C(OC(C)=O)C(C)O3)C2C)C1O,2.522716463
30045160,30045-16-0,COc1cc2c(cc1OC)-c1c(C)c3ccc(OC)c(OC)c3c[n+]1CC2,4.354484304
30182640,30182-64-0,CCC(=O)OC12CCN(C)C(Cc3ccccc31)C2,3.264665465
30195609,30195-60-9,CCc1cc(C(=O)CCN(C)C)ccc1OC,2.833852663
30286750,30286-75-0,CC[N+]1(C)C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,2.460989305
30299082,30299-08-2,CCC(C)(Oc1ccc(C2(c3ccc(OC(C)(CC)C(=O)O)cc3)CCCCC2)cc1)C(=O)O,3.126724972
30484776,30484-77-6,Fc1ccc(C(c2ccc(F)cc2)N2CCN(CC=Cc3ccccc3)CC2)cc1,2.20038264
30544479,30544-47-9,O=C(OCCOCCO)c1ccccc1Nc1cccc(C(F)(F)F)c1,2.289357838
30685439,30685-43-9,COC1C(O)CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)OC1C,4.927688425
30751054,30751-05-4,COc1cc(C(=O)NC2CCCNC2)cc(OC)c1OC,2.278533817
30892854,30892-85-4,CN(C)C(=O)OCC[N+](C)(C)C,3.942632987
30924313,30924-31-3,CN(CCO)c1nc2c(c(=O)n(C)c(=O)n2C)n1C,2.581883046
31034987,31034-98-7,CC(=O)CC[N+](C)(C)C,3.501863818
31112626,31112-62-6,CC(=O)Nc1c(I)c(C(=O)NC(C=O)C(O)C(O)C(O)CO)c(I)c(N(C)C(C)=O)c1I,2.02207023
31121934,31121-93-4,CC(C)Cc1ccc(C(C)C(=O)O)cc1,2.717870554
31197872,31197-87-2,CCOC(C(=O)O)(c1ccccc1)C1CCCCC1,2.719909409
31248665,31248-66-5,COC1C=CC2=CCN3CCc4cc5c(cc4C23C1)OCO5,3.615941289
31329369,31329-36-9,CN1CCC(c2ccccc2)(c2ccccc2)CC1,3.497228641
31329574,31329-57-4,CCN(CC)CCOC(=O)C(Cc1cccc2ccccc12)CC1CCCO1,3.149232701
31357581,31357-58-1,COC1CC(CC2CCC(C)C(C(C)C(=O)O)O2)OC2(OC(C)(C3CCC(C)(C4OC(C5OC(C)(O)C(C)CC5C)CC4C)O3)CC2C)C1C,4.67453905
31363072,31363-07-2,CCCCOc1cccc(NC(=O)OCCN(CC)CC)c1,3.602654624
31501481,31501-48-1,CC1=CC23C(COC(=O)C24CO4)C(C(=O)O)=CC3C1C,4.34445201
31511203,31511-20-3,CCC1OC(=O)CC(O)C(C)C(OC2OC(C)C(OC(=O)CCC(=O)O)C(N(C)C)C2OC(=O)CCC(=O)O)C(CC=O)CC(C)C(=O)C=CC2(C)OC2C1C,2.755816075
31634090,31634-09-0,O=C(CCCN1CCOCC1)c1ccsc1,2.680045282
31642656,31642-65-6,Cc1ccccc1C(OC1CC2CCC(C1)N2C)c1ccccc1,3.766769655
31755109,31755-10-9,CCN1CCC(OC(=O)Nc2c(C)cccc2Cl)C1,3.582203148
31755143,31755-14-3,Cc1cccc(C)c1NC(=O)OC1CCCN(C)C1,3.494606749
31755154,31755-15-4,Cc1cccc(Cl)c1NC(=O)OC1CCCN(C)C1,3.631890932
31755176,31755-17-6,CCN1CCCC(OC(=O)Nc2c(C)cccc2C)C1,3.663355362
31755187,31755-18-7,CCN1CCCC(OC(=O)Nc2c(C)cccc2Cl)C1,3.633611879
31755212,31755-21-2,Cc1cccc(C)c1NC(=O)OC1CCCN(C(C)C)C1,3.679260676
31755234,31755-23-4,Cc1cccc(C)c1NC(=O)OC1CCCN(C(C)(C)C)C1,3.802251917
31755256,31755-25-6,CCCCN1CCCC(OC(=O)Nc2c(C)cccc2Cl)C1,3.644328053
31755267,31755-26-7,CCCCN1CCCC(OC(=O)Nc2c(C)cccc2C)C1,3.663949218
31774331,31774-33-1,CC=C1C=CC2=NCCC3OC123,3.288297721
31823184,31823-18-4,CN1CCCC(OC(=O)c2ccc(N)cc2)(C(=O)c2ccccc2)C1,3.985371294
31828509,31828-50-9,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)C3=CCC=CC3)C2SC1,2.082439973
31850870,31850-87-0,N#CSc1ccc(NC(=O)Nc2ccc(Cl)c(Cl)c2)cc1,2.529198001
31857860,31857-86-0,CCC(C)(O)C#CCl,2.351658759
31868185,31868-18-5,CC1COC2(c3ccccc3Cl)c3cc(Cl)ccc3NC(=O)CN12,1.782047199
32002258,32002-25-8,CCOc1cc(=O)c2nncn2[nH]1,2.204908936
32002305,32002-30-5,C=c1[nH]n2cnnc2c(=O)/c1=N/O,1.988136357
32002316,32002-31-6,Cc1[nH]n2cnnc2c(=O)c1N,2.199193857
32059317,32059-31-7,CC[n+]1c(C)c2cc(N)ccc2c2ccc(N)cc21,3.305077807
32809168,32809-16-8,CC12CC1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O,1.453535433
32828834,32828-83-4,COc1cc2c(cc1C)CCC(N)C2,3.167712588
32828845,32828-84-5,CN(C)C1Cc2cccc3cccc(c23)C1,3.3078826
32838281,32838-28-1,CCCCC(CC)CNC(=O)CC(C)OC(=O)CCC(=O)O,2.003331121
32838554,32838-55-4,c1ccc(CC2CCCCN2)cc1,2.953685364
32854754,32854-75-4,CCN1CC2(OC(=O)c3ccccc3NC(C)=O)CCC(OC)C34C1C(CC23)C1(O)CC(OC)C2CC4C1(O)C2OC,4.69875466
32886150,32886-15-0,CC(C)CCCC(=O)CCCCCCC(=O)CCN(O)C(=O)C(N)CO,4.872163268
32887039,32887-03-9,CC(C)(C)C(=O)OCOC(=O)C1N2C(=O)C(N=CN3CCCCCC3)C2SC1(C)C,2.35747864
32891295,32891-29-5,CN1C2CCC(C)(C)C1CC(OC(=O)C(O)(c1cccs1)c1cccs1)C2,3.075327506
32956835,32956-83-5,CCN(CC)CCOC(=O)c1ccc(NC(=O)c2ccc(S(=O)(=O)N(CC)CC)cc2)cc1,2.53423709
32986564,32986-56-4,NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(N)CC1O,3.10513413
33005957,33005-95-7,CC(C(=O)O)c1ccc(C(=O)c2ccccc2)s1,2.586193753
33068778,33068-77-8,CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2N(CCCl)CCCl,3.615366043
33178868,33178-86-8,C=CCN(C1=NCCN1)c1c(Cl)cccc1Cl,3.659304164
33237740,33237-74-0,CCN(CC)CCCN(c1ccccc1)C1Cc2ccccc2C1,3.604349964
33279026,33279-02-6,COc1ccc2c(c1)CCC(CN1CCCCC1)C2=O,3.075032549
33286225,33286-22-5,COc1ccc(C2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1,3.202579475
33286305,33286-30-5,C=C1C2CCC3C4(C)CC(OC5OC(CO)C(OS(=O)(=O)O)C(OS(=O)(=O)O)C5OC(=O)CC(C)C)CC(C(=O)O)(C(=O)O)C4CCC3(C2)C1O,5.154562032
33353229,33353-22-9,COCCNc1nsc2ccccc12,2.716600088
33383265,33383-26-5,CN1C2CCCC1CC(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2,3.619609936
33400452,33400-45-2,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N,2.847853884
33419420,33419-42-0,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,3.614456181
33422490,33422-49-0,CN1CCCC(OC(=O)c2ccccc2Cl)(C(=O)c2ccccc2)C1,3.274931643
33422503,33422-50-3,CN1CCC(C(=O)c2ccccc2)C(OC(=O)c2ccccc2Br)C1,3.387053134
33422536,33422-53-6,CN1CCCC(OC(=O)c2ccc(O)cc2)(C(=O)c2ccccc2)C1,3.416756969
33422547,33422-54-7,COc1ccc(C(=O)OC2(C(=O)c3ccccc3)CCCN(C)C2)cc1,3.330804721
33422581,33422-58-1,CN1CCCC(OC(=O)c2ccc(N)cc2Cl)(C(=O)c2ccccc2)C1,4.094415222
33422616,33422-61-6,O=C(OCCCN1CCCC(C(=O)c2ccccc2)C1)c1ccccc1,3.122612731
33422649,33422-64-9,CC(C)N1CCCC(OC(=O)c2ccccc2)(C(=O)c2ccccc2)C1,4.040708626
33426970,33426-97-0,CN1CCCC(OC(=O)c2ccccc2)(C(=O)c2ccccc2)C1,3.259336686
33446218,33446-21-8,NC1CCc2cc3c(cc2C1)OCO3,3.357276739
33448190,33448-19-0,Cc1ccc2c(c1)CCC(N)C2,3.190460997
33448247,33448-24-7,NC1Cc2cccc3cccc(c23)C1,3.318570791
33448281,33448-28-1,COC(=O)CCN(C)C1Cc2cccc3cccc(c23)C1,3.30313629
33531349,33531-34-9,Cc1cccc(Cl)c1NC(=O)OC1CCN(C)CC1,3.652094318
33531394,33531-39-4,Cc1cccc(C)c1NC(=O)OC1CCN(C)CC1,3.450403086
33531598,33531-59-8,CCN1CCCC(OC(=O)Nc2ccccc2C)C1,2.976406266
33543612,33543-61-2,CNCCc1cccc(O)c1,2.003486382
33564306,33564-30-6,COC1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CSC21,1.664753749
33564317,33564-31-7,CC(=O)OCC(=O)C1(OC(C)=O)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,2.217072266
33620529,33620-52-9,COC(=O)CC(O)C[N+](C)(C)C,2.789452676
33671464,33671-46-4,CCc1cc2c(s1)N(C)C(=O)CN=C2c1ccccc1Cl,2.050698481
33691064,33691-06-4,CS(=O)(=O)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,1.897467637
33733312,33733-31-2,O=P(O)(O)c1cccc(O)c1,2.240778815
33739547,33739-54-7,CC(=O)Oc1cccccc1=O,2.674937869
33739605,33739-60-5,O=C(O)c1ccccc(=O)c1O,2.54011778
33744331,33744-33-1,CNCCS,2.541593533
33765683,33765-68-3,CCC1CC2C3CCC4=CC(=O)CCC4C3CCC2(C)C1O,1.480665076
33779703,33779-70-3,C[n+]1c(-c2ccc(N)cc2)c2cc(N)ccc2c2ccc(N)cc21,3.197831693
33795185,33795-18-5,O=P(O)(O)c1ccc(O)cc1,2.240778815
33841122,33841-12-2,CCOP(=S)(OCC)Oc1ccc(C#N)cc1,3.552600983
33860810,33860-81-0,ON=C(C[n+]1ccc2ccccc2c1)c1ccccc1,3.508793688
33902862,33902-86-2,O=c1c(CN2CCOCC2)cc(CN2CCOCC2)cc(CN2CCOCC2)c1O,2.321724745
33921129,33921-12-9,Nc1ccccc1,2.668054944
34014181,34014-18-1,CNC(=O)N(C)c1nnc(C(C)(C)C)s1,2.622149356
34031328,34031-32-8,CCP(CC)(CC)=[Au]SC1OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,4.102379302
34114982,34114-98-2,CC1=CC2OC3C(O)C(O)C(C)(C2(CO)CC1OC(=O)CC(C)C)C31CO1,3.705783096
34114993,34114-99-3,CC1=CC2OC3C(O)C(O)C(C)(C2(CO)CC1O)C31CO1,4.278804554
34148011,34148-01-1,O=C(O)C1CCc2cc(C3CCCCC3)c(Cl)cc21,2.526465837
34180193,34180-19-3,O=[PH](Oc1ccc(OP(=O)(N2CC2)N2CC2)cc1)N1CCCC(N2CC2)C1,2.992034613
34180206,34180-20-6,O=P(Oc1ccc(OP(=O)(N2CC2)N2CC2)cc1)(N1CCOCC1)N1CC1,3.274933133
34180217,34180-21-7,O=[PH](Oc1ccc(O[PH](=O)N2CCCCC2N2CC2)cc1)N1CCC(N2CC2)CC1,3.036307915
34180228,34180-22-8,O=P(Oc1ccc(OP(=O)(N2CCOCC2)N2CC2)cc1)(N1CCOCC1)N1CC1,3.237991156
34180251,34180-25-1,NP(=O)(Oc1ccc(OP(=O)(N2CC2)N2CC2)cc1)N1C=CC(N2C=C2)=CC1,3.832234817
34183227,34183-22-7,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,3.533328389
34256729,34256-72-9,CCOP(C)(=O)SCCN(C)c1ccccc1,5.260608753
34291026,34291-02-6,NCCC(O)C(=O)NC1CC(N)C(OC2OC(CN)C(O)C(O)C2N)C(OC2OC(CO)C(O)C2O)C1O,2.197801043
34320724,34320-72-4,CCN(CC)CCOC(=O)c1ccc(C(C)C)cc1,2.442860837
34341247,34341-24-7,CCN(CC)CCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,3.405984461
34352608,34352-60-8,CN1c2ccccc2Oc2nnc(N3CCNCC3)cc21,2.780202368
34381685,34381-68-5,CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1,3.307659626
34403902,34403-90-2,COc1cc2c(cc1OC)C13CCN4CC5CCOC6CC(=O)N2C1C6C5CC43,3.121107698
34409239,34409-23-9,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)CSc3cc[n+](C)cc3)C2SC1,2.039916539
34429704,34429-70-4,CC(C=CC(=O)C1=C(O)CNC1=O)=CC(C)C1OC2(C)OC(C(=O)C3OC32C)C1C,3.052411064
34435502,34435-50-2,CC(=O)C1(c2cccc(O)c2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,1.996012501
34521090,34521-09-0,O=C(O)C1O[Sb]2OC(=O)C(O2)C(C(=O)O)O[Sb]2OC(=O)C1O2,4.049253566
34521147,34521-14-7,CC[N+](CC)(CC)CCSC(=N)N,3.314767075
34521158,34521-15-8,CC[N+](CC)(CC)CCSC(=N)NC,3.103704301
34521169,34521-16-9,CC[N+](CC)(CC)CCSC1=NCCN1,3.325057862
34643464,34643-46-4,CCCSP(=S)(OCC)Oc1ccc(Cl)cc1Cl,2.441227448
34646532,34646-53-2,OCC(O)COc1ccc(Cl)cc1Cl,2.45582049
34646565,34646-56-5,OCC(O)COc1ccc2ccccc2c1,2.060890901
34661751,34661-75-1,COc1ccccc1N1CCN(CCCNc2cc(=O)n(C)c(=O)n2C)CC1,2.321786879
34691297,34691-29-7,C=CC(=O)C1=CN(P(=O)(Oc2ccc(OP(=O)(N3CC3)N3CC3)cc2)N2CC2)CC(=N)C1,3.435842547
34692972,34692-97-2,Nc1ccc(N)c(=O)cc1,2.576523203
34758844,34758-84-4,COC(CN1CCN(CC(O)C(OC)c2ccccc2)CC1)c1ccccc1,3.386261847
34777043,34777-04-3,O=c1ccccc(O)c1O,2.424259515
34864307,34864-30-7,CCCCCCCC(=O)OC1C2C(CC1(C)C)C(=O)C13OC1C(=O)C1(CO1)C23C,3.70383176
34920644,34920-64-4,Oc1ccc(C(O)CCNCCCSc2ccccc2)cc1,3.404770791
35012523,35012-52-3,COC1CC(=C(c2cccs2)c2cccs2)CN(C)C1,3.009294533
35035053,35035-05-3,COC1CC(=C(c2cccs2)c2cccs2)C[N+](C)(C)C1,3.344464097
35050556,35050-55-6,CC=C1CC2C(OC)Nc3cc(O)c(OC)cc3C(=O)N2C1,4.614135878
35059097,35059-09-7,CC(Cc1ccccc1)N(C)CCCl,4.070522199
35108884,35108-88-4,CC(C)(C)NCC(O)COc1ccccc1OCC1CCCO1,2.809946603
35170286,35170-28-6,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,2.253480115
35205540,35205-54-0,CC(N)COc1ccccc1,2.924305136
35212227,35212-22-7,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,2.049718724
35231368,35231-36-8,Cc1cc(OCCN(C)C)c(C(C)C)cc1O,3.190768499
35285699,35285-69-9,CCCOC(=O)c1ccc(O)cc1,2.038278073
35322077,35322-07-7,CP(C)(=O)CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,2.816880968
35367385,35367-38-5,O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Cl)cc1,1.89026309
35400432,35400-43-2,CCCSP(=S)(OCC)Oc1ccc(SC)cc1,2.508471809
35412681,35412-68-1,CNCC(O)c1c[nH]c2ccccc12,2.85606966
35457808,35457-80-8,CCC(=O)OC1CC(=O)OC(C)CC=CC=CC(O)C(C)CC(CC=O)C(OC2OC(C)C(OC3CC(C)(O)C(OC(=O)CC)C(C)O3)C(N(C)C)C2O)C1OC,2.211643196
35504348,35504-34-8,C#CC(C)(O)C(=C)C,2.209499245
35523898,35523-89-8,NC(=O)OCC1N=C(N)N2CCC(O)(O)C23NC(N)=NC13,7.365503947
35531841,35531-84-1,CN(C)CCNC(=O)c1nsc2ccccc12,2.706594133
35531852,35531-85-2,O=C(NCCNC1CCCCC1)c1nsc2ccccc12,3.482059948
35543249,35543-24-9,COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1,3.031323702
35556060,35556-06-0,CN(C)CC(=O)c1ccc2sc3ccc(C(=O)CN(C)C)cc3c2c1,2.635771759
35663855,35663-85-5,NC(=O)C=CC1=NCCC1,2.964322499
35690870,35690-87-0,COc1cc2c3c(c1OC)C(=O)CCC3N(C)CC2,3.763961798
35695706,35695-70-6,NCC(O)C(Cl)(Cl)Cl,2.059497225
35695728,35695-72-8,CCC(N)C(O)C(Cl)(Cl)Cl,2.180105686
35697348,35697-34-8,CCN(CC)CCOc1ccc2c(c1)C(=O)c1ccc(OCCN(CC)CC)cc1C2=O,3.600644255
35834265,35834-26-5,CCC1OC(=O)CC(O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(CC=O)CC(C)C(=O)C=CC2(C)OC2C1C,2.968854135
35865339,35865-33-9,COC1CCC(OC2CC(C3(C)CCC4(CC(O)C(C)C(C(C)/C=C(\C)C(=O)C(C)CC(C)C(=O)O)O4)O3)OC3(OC(C4OC(O)(CO)C(C)CC4C)CC3C)C2C)OC1C,4.336022718
35878490,35878-49-0,O=NN1CCNC1=N[N+](=O)[O-],2.958645779
35906515,35906-51-5,CCC1(O)CC(OC2CC(N(C)C)C(OC3CC4OC5CC(=O)C(C)OC5OC4C(C)O3)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)ccc(O)c2C3=O)C1C(=O)OC,4.263694444
35941710,35941-71-0,O=C(Cn1c(=O)sc2ccc(Cl)cc21)N1CCN(CCO)CC1,2.977232041
35943352,35943-35-2,Cn1nc(N)c2cn(C3OC(CO)C(O)C3O)c3ncnc1c23,3.206716065
36019371,36019-37-1,NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CO)C(O)C(O)C3N)C2O)C(N)C(O)C1OC1OC(CO)C(O)C(O)C1O,2.617158392
36039415,36039-41-5,Nc1ccccc(Br)c1=O,2.74480349
36039426,36039-42-6,Nc1ccc(O)c(=O)c(Br)c1,2.732462116
36057859,36057-85-9,CCC(c1ccc(Cl)cc1)N1CCCCC1,3.064410503
36112955,36112-95-5,OCC(O)COc1cccc2ccccc12,2.420927895
36114826,36114-82-6,CC(=O)OC1(c2ccccc2)CCN(C)CC1,2.82760574
36115090,36115-09-0,CN(C)CC(=O)c1ccc2oc3ccc(C(=O)CN(C)C)cc3c2c1,2.529439338
