RTECS_ID,CAS_RN,SMILES,rat_skin_LD50
56073100,56073-10-0,O=c1oc2ccccc2c(O)c1C1CC(c2ccc(-c3ccc(Br)cc3)cc2)Cc2ccccc21,3.417825296
56717114,56717-11-4,C=CC[N+]1(CCC(C)CCCC(C)C)CCCCC1,3.364987965
57018049,57018-04-9,COP(=S)(OC)Oc1c(Cl)cc(C)cc1Cl,1.779785462
57052047,57052-04-7,CSc1nnc(C(C)(C)C)c(=O)n1/N=C/C(C)C,2.428759858
57369321,57369-32-1,O=C1CCc2cccc3c2N1CC3,1.747223804
57583547,57583-54-7,O=P(Oc1ccccc1)(Oc1ccccc1)Oc1cccc(OP(=O)(Oc2ccccc2)Oc2ccccc2)c1,2.45823131
57646307,57646-30-7,COC(=O)C(C)N(C(=O)c1ccco1)c1c(C)cccc1C,1.987697973
57837191,57837-19-1,COCC(=O)N(c1c(C)cccc1C)C(C)C(=O)OC,1.954765216
58011680,58011-68-0,Cc1ccc(S(=O)(=O)Oc2c(C(=O)c3ccc(Cl)cc3Cl)c(C)nn2C)cc1,1.943810971
58769203,58769-20-3,CC1(C)C(C=C2CCSC2=O)C1C(=O)OCc1coc(Cc2ccccc2)c1,2.093101976
59227893,59227-89-3,CCCCCCCCCCCCN1CCCCCC1=O,1.546363727
59607715,59607-71-5,COc1ccc(SC#N)c([N+](=O)[O-])c1,2.02163164
59669260,59669-26-0,CSC(C)=NOC(=O)N(C)SN(C)C(=O)ON=C(C)SC,2.345470529
60029234,60029-23-4,O=CNC(N1CCOCC1)C(Cl)(Cl)Cl,2.254668484
60207310,60207-31-0,Clc1ccc(C2(Cn3cncn3)OCCO2)c(Cl)c1,2.069091148
60207901,60207-90-1,CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,1.93225301
60207934,60207-93-4,CCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,2.02477556
60568050,60568-05-0,CON(C(=O)c1cc(C)oc1C)C1CCCCC1,1.701267415
60589062,60589-06-2,COc1nn(-c2ccccc2OC)c(=O)o1,1.948804046
61361997,61361-99-7,CCOC(=O)C(SP(=S)(OC)OC)c1ccccc1,2.660556512
61432551,61432-55-1,CC(C)(SC(=O)N1CCCCC1)c1ccccc1,1.721655659
61676877,61676-87-7,Cc1ccc(N=c2sccn2C)c(C)c1,1.847741775
62865365,62865-36-5,Cc1c(Cl)cc(-c2ccc(=O)[nH]n2)cc1Cl,1.707747264
62924703,62924-70-3,CCN(Cc1c(F)cccc1Cl)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],2.324008619
63278331,63278-33-1,N#CCON=C(C#N)c1ccccc1,1.776246457
63449412,63449-41-2,CCCCCCCCCC[N+](C)(C)Cc1ccccc1,2.289387943
63496480,63496-48-0,Oc1ccccc1,2.1482235
63755055,63755-05-5,Cn1c(=O)sc2cccc(Cl)c21,1.902355408
63834877,63834-87-7,CCCCCCCSC,1.962753041
63935386,63935-38-6,CCOc1ccc(C2(C(=O)OC(C#N)c3cccc(Oc4ccccc4)c3)CC2(Cl)Cl)cc1,2.382343992
64036915,64036-91-5,OCC[S+](CCO)CCSCCCl,4.390611914
64050528,64050-52-8,CCOP(=O)(OCC)OCn1c(=O)oc2cc(Cl)ccc21,2.923865475
64249010,64249-01-0,COP(=S)(OC)SCC(=O)N(c1ccc(Cl)cc1)C(C)C,2.264652571
64529562,64529-56-2,CCSc1nnc(C(C)(C)C)c(=O)n1N,1.659575854
64628440,64628-44-0,O=C(NC(=O)c1ccccc1Cl)Nc1ccc(OC(F)(F)F)cc1,1.855765005
65195553,65195-55-3,CCC(C)C1OC2(C=CC1C)CC1CC(CC=C(C)C(OC3CC(OC)C(OC4CC(OC)C(O)C(C)O4)C(C)O3)C(C)C=CC=C3COC4C(O)C(C)=CC(C(=O)O1)C34O)O2,3.338999023
65271809,65271-80-9,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,2.433016193
66215278,66215-27-8,Nc1nc(N)nc(NC2CC2)n1,1.729237967
66227096,66227-09-6,CCCOC(=O)COc1cccc(C(C)(C)C)c1,2.097496783
66246886,66246-88-6,CCCC(Cn1cncn1)c1ccc(Cl)cc1Cl,1.976487537
66332965,66332-96-5,CC(C)Oc1cccc(NC(=O)c2ccccc2C(F)(F)F)c1,1.810654506
66346018,66346-01-8,CC(C)(C)C(=O)CCc1ccc(Cl)cc1,1.65269298
66441110,66441-11-0,CCOC(=O)C(C)Oc1ccc(Oc2nc3ccc(Cl)cc3s2)cc1,2.276288282
66441234,66441-23-4,CCOC(=O)C(C)Oc1ccc(Oc2nc3ccc(Cl)cc3o2)cc1,2.257415759
66669532,66669-53-2,O=C(O)CCC(CC(=O)O)(C(=O)O)P(=O)(O)O,1.829512827
66734132,66734-13-2,CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3C(Cl)CC4=CC(=O)C=CC4(C)C3C(O)CC21C,3.841818137
66952496,66952-49-6,CNC(=O)Sc1ccc(OS(C)(=O)=O)cc1,1.718209293
67129082,67129-08-2,Cc1cccc(C)c1N(Cn1cccn1)C(=O)CCl,1.610514774
67527713,67527-71-3,N=C(N)NCC(O)CC(O)(C(=O)O)C1OC(n2cc(CO)c(N)nc2=O)C=CC1NC(=O)C(N)CO,2.012411998
67564914,67564-91-4,CC(Cc1ccc(C(C)(C)C)cc1)CN1CC(C)OC(C)C1,1.858895095
67747095,67747-09-5,CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)n1ccnc1,1.876992181
68085858,68085-85-8,CC1(C)C(C=C(Cl)C(F)(F)F)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,2.852356439
68228193,68228-19-3,CCNc1nc(Cl)nc(NCC(=O)O)n1,1.364819181
68358792,68358-79-2,CON(C)C(=O)Nc1ccc(OCCc2ccc(C)cc2)cc1,1.798491812
68359375,68359-37-5,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1ccc(F)c(Oc2ccccc2)c1,1.938813825
68505691,68505-69-1,CCS(=O)(=O)Oc1ccc2c(c1)C(C)(C)CO2,1.709817573
68694111,68694-11-1,CCCOC/C(=N\c1ccc(Cl)cc1C(F)(F)F)n1ccnc1,1.839794697
68786663,68786-66-3,CSc1nc2cc(Cl)c(Oc3cccc(Cl)c3Cl)cc2[nH]1,1.953838186
69327760,69327-76-0,CC(C)N1C(=O)N(c2ccccc2)CSC1=NC(C)(C)C,1.78596586
69377817,69377-81-7,Nc1c(Cl)c(F)nc(OCC(=O)O)c1Cl,2.105564681
69409945,69409-94-5,CC(C)C(Nc1ccc(C(F)(F)F)cc1Cl)C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,1.400468911
69806504,69806-50-4,CCCCOC(=O)C(C)Oc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1,1.801858219
70193214,70193-21-4,CCCCOC(NC(=O)c1ccccc1O)C(Cl)(Cl)Cl,1.83331799
71048992,71048-99-2,CC(NC(=O)C(C)NC(=O)C(N)CCP(C)(=O)O)C(=O)O,2.032465643
71422678,71422-67-8,O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(Oc2ncc(C(F)(F)F)cc2Cl)c(Cl)c1,2.87559094
71561110,71561-11-0,Cc1nn(C)c(OCC(=O)c2ccccc2)c1C(=O)c1ccc(Cl)cc1Cl,1.906620526
71626114,71626-11-4,COC(=O)C(C)N(C(=O)Cc1ccccc1)c1c(C)cccc1C,1.813458221
72361003,72361-00-3,O=C(O)C(CO)Nc1ccc([N+](=O)[O-])cc1,1.150349578
72391469,72391-46-9,CCOC(=O)C1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,1.822349869
72490018,72490-01-8,CCOC(=O)NCCOc1ccc(Oc2ccccc2)cc1,2.178029671
73250687,73250-68-7,CN(C(=O)COc1nc2ccccc2s1)c1ccccc1,1.775780783
74051802,74051-80-2,CCCC(=NOCC)C1C(=O)CC(CC(C)SCC)CC1=O,1.816228039
74070465,74070-46-5,Nc1c([N+](=O)[O-])ccc(Oc2ccccc2)c1Cl,1.723731431
74115245,74115-24-5,Clc1ccccc1-c1nnc(-c2ccccc2Cl)nn1,2.357156213
74712199,74712-19-9,CC(C)(NC(=O)C(Br)C(C)(C)C)c1ccccc1,1.795533834
74738173,74738-17-3,N#Cc1c[nH]cc1-c1cccc(Cl)c1Cl,2.073881409
74782233,74782-23-3,N#CC(=NOCC1OCCO1)c1ccccc1,1.666965148
75736333,75736-33-3,CC(C)(C)C(O)C(Cc1ccc(Cl)cc1Cl)n1cncn1,2.516195473
76280916,76280-91-6,O=C(O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)Nc1cccc(Cl)c1Cl,1.952226572
76578148,76578-14-8,CCOC(=O)C(C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,2.303844241
76674210,76674-21-0,OC(Cn1cncn1)(c1ccc(F)cc1)c1ccccc1F,2.478993366
76738620,76738-62-0,CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,2.468048835
76840169,76840-16-9,CCCCC(CC)C(=O)OCC(COC(=O)C=Cc1ccc(OC)cc1)OC(=O)C=Cc1ccc(OC)cc1,2.976183916
77174664,77174-66-4,C=C(c1ccccc1OCc1cccc(Cl)c1)n1ccnc1,2.714307402
77182822,77182-82-2,CP(=O)(O)CCC(N)C(=O)O,1.956955596
77501634,77501-63-4,CCOC(=O)C(C)OC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],2.363401362
77732093,77732-09-3,COCC(=O)N(c1c(C)cccc1C)N1CCOC1=O,2.143495695
78587050,78587-05-0,CC1C(c2ccc(Cl)cc2)SC(=O)N1C(=O)NC1CCCCC1,1.848665655
79538322,79538-32-2,Cc1c(F)c(F)c(COC(=O)C2C(C=C(Cl)C(F)(F)F)C2(C)C)c(F)c1F,3.451678585
79983714,79983-71-4,CCCCC(O)(Cn1cncn1)c1ccc(Cl)cc1Cl,2.1961983
80060099,80060-09-9,CC(C)c1cc(Oc2ccccc2)cc(C(C)C)c1NC(=S)NC(C)(C)C,2.283966863
80443636,80443-63-6,CC(C)(C)C1(CCc2ccc(Cl)cc2)CO1,1.678987928
80844071,80844-07-1,CCOc1ccc(C(C)(C)COCc2cccc(Oc3ccccc3)c2)cc1,2.245346593
81335377,81335-37-7,CC(C)C1(C)NC(c2nc3ccccc3cc2C(=O)O)=NC1=O,2.19220632
81406373,81406-37-3,CCCCCCC(C)OC(=O)COc1nc(F)c(Cl)c(N)c1Cl,2.263929444
81412433,81412-43-3,CCCCCCCCCCCCCN1CC(C)OC(C)C1,1.871466392
82097505,82097-50-5,COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2OCCCl)n1,2.303014523
82211243,82211-24-3,O=C(Nc1ccc(Cl)cc1C(O)c1ccccc1)c1ccncc1,1.830965706
82560541,82560-54-1,CCOC(=O)CCN(SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2)C(C)C,2.312321251
82692442,82692-44-2,Cc1ccc(C(=O)COc2c(C(=O)c3ccc(Cl)c(C)c3Cl)c(C)nn2C)cc1,1.935828585
83055996,83055-99-6,COC(=O)c1ccccc1CS(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1,2.312185822
83121180,83121-18-0,O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(F)c(Cl)c1F,2.280022628
83130012,83130-01-2,CCOC(=O)CCN(Cc1ccccc1)SN(C)C(=O)ON=C(C)SC,2.300528096
83164334,83164-33-4,O=C(Nc1ccc(F)cc1F)c1cccnc1Oc1cccc(C(F)(F)F)c1,2.29479568
83657185,83657-18-5,CC(C)(C)C(O)C(=Cc1ccc(Cl)cc1Cl)n1cncn1,1.814549898
83657221,83657-22-1,CC(C)(C)C(O)C(=Cc1ccc(Cl)cc1)n1cncn1,2.164028501
83733828,83733-82-8,CCCC(=O)N(CSP(=S)(OC)OC)c1ccccc1Cl,1.869326178
84087014,84087-01-4,O=C(O)c1c(Cl)ccc2cc(Cl)cnc12,2.082894827
84496560,84496-56-0,Cc1c(Cl)ccc(OC(C)C(=O)Nc2ccccc2)c1Cl,1.811852383
85785202,85785-20-2,CCN(C(=O)SCc1ccccc1)C(C)C(C)C,2.122906922
86209510,86209-51-0,COC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc1nc(OC(F)F)cc(OC(F)F)n1,2.367366121
86393331,86393-33-1,O=C(O)c1cn(C2CC2)c2cc(Cl)c(F)cc2c1=O,2.148710598
86479063,86479-06-3,O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(OC(F)(F)C(F)F)c(Cl)c1,1.9648675
86598927,86598-92-7,Clc1ccc(CSC(Cn2cncn2)=Nc2ccc(Cl)cc2Cl)cc1,2.313598338
97886458,97886-45-8,CSC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C(=O)SC)c1CC(C)C,1.904631166
98389049,98389-04-9,COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2c(C(=O)O)cnn2C)n1,2.269121931
98886443,98886-44-3,CCOP(=O)(SC(C)CC)N1CCSC1=O,2.517327729
101007061,101007-06-1,CC1(C)C(C=CC(=O)OC(C(F)(F)F)C(F)(F)F)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,2.43252355
101205021,101205-02-1,CCCC(=NOCC)C1C(=O)CC(C2CCCSC2)CC1=O,1.91045631
101463698,101463-69-8,O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Oc2ccc(C(F)(F)F)cc2Cl)cc1F,2.388075435
101827467,101827-46-7,CN(Cc1ccc(C(C)(C)C)cc1)Cc1cccc2ccccc12,2.5017109
101903304,101903-30-4,C=CCCCOC(=O)C(CC)N(Cc1ccco1)C(=O)n1ccnc1,2.23729108
103112352,103112-35-2,CCOC(=O)c1nc(C(Cl)(Cl)Cl)n(-c2ccc(Cl)cc2Cl)n1,2.304792016
103112363,103112-36-3,O=C(O)c1nc(C(Cl)(Cl)Cl)n(-c2ccc(Cl)cc2Cl)n1,2.273494351
104040780,104040-78-0,COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2ncccc2C(F)(F)F)n1,2.308916402
104146103,104146-10-3,COc1ccc(COC(=O)C2=C(CCl)CSC3C(NC(=O)Cc4ccccc4)C(=O)N23)cc1,2.386478454
105084660,105084-66-0,CCCN(CCC)C(=O)CN(CC)P(=S)(OCC)OCC,1.830529647
105779780,105779-78-0,CCOCCc1ccc(OCCNc2ncnc(CC)c2Cl)c(C)c1C,2.276365284
106917526,106917-52-6,O=[N+]([O-])c1ccc(NS(=O)(=O)c2ccc(Cl)c(C(F)(F)F)c2)c(Cl)c1,2.317202245
107187053,107187-05-3,CCCCCCOc1ccc(NNC=O)cc1,2.072461294
107534963,107534-96-3,CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,1.789333884
110235477,110235-47-7,CC#Cc1cc(C)nc(Nc2ccccc2)n1,2.047817883
110488705,110488-70-5,COc1ccc(C(=CC(=O)N2CCOCC2)c2ccc(Cl)cc2)cc1OC,2.287648357
111479051,111479-05-1,CC(C)=NOCCOC(=O)C(C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,2.34624243
112839324,112839-32-4,FC(F)(F)COC1CCC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,2.296880091
112965216,112965-21-6,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C=CC(O)C2CC2)CC(O)CC1O,4.4394527
113036887,113036-88-7,O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(CON=C(c2ccc(Cl)cc2)C2CC2)cc1,2.383727421
116255482,116255-48-2,Clc1ccc(C2(Cn3cncn3)CC(Br)CO2)c(Cl)c1,2.275390834
119168773,119168-77-3,CCc1nn(C)c(C(=O)NCc2ccc(C(C)(C)C)cc2)c1Cl,2.222538296
119611006,119611-00-6,N#CC(CCc1ccc(Cl)cc1)(Cn1cncn1)c1ccccc1,1.828435603
120162552,120162-55-2,COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2c(-c3nnn(C)n3)cnn2C)n1,2.326748449
122548338,122548-33-8,COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2c(Cl)nc3ccccn23)n1,2.314725474
125401925,125401-92-5,COc1cc(OC)nc(Oc2cccc(Oc3nc(OC)cc(OC)n3)c2C(=O)O)n1,2.332815022
134098616,134098-61-6,Cc1nn(C)c(Oc2ccccc2)c1C=NOCc1ccc(C(=O)OC(C)(C)C)cc1,2.323764492
138261413,138261-41-3,O=[N+]([O-])N=C1NCCN1Cc1ccc(Cl)nc1,1.708701274
139403319,139403-31-9,CCCCC(C)CC(O)C=CC1C(O)CC2CC(CCOCC(=O)OC)CC21,2.593996293
169385039,169385-03-9,CC(=O)CC(c1ccc(Cl)cc1)c1c(O)c2ccccc2oc1=O,4.016499001
1222055,1222-05-5,CC1COCc2cc3c(cc21)C(C)(C)C(C)C3(C)C,1.713330908
1420060,1420-06-0,c1ccc(C(c2ccccc2)(c2ccccc2)N2CCOCC2)cc1,2.517780284
2303164,2303-16-4,CC(C)N(C(=O)SCC(Cl)=CCl)C(C)C,2.104571013
2307495,2307-49-5,COc1c(Cl)cc(Cl)c(Cl)c1C(=O)O,2.407363707
2310170,2310-17-0,CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc21,2.97456601
2312358,2312-35-8,C#CCOS(=O)OC1CCCCC1Oc1ccc(C(C)(C)C)cc1,3.146723231
2312767,2312-76-7,Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,2.995929012
2314092,2009/2/14,CCCCOC(=O)C1(O)c2ccccc2-c2ccccc21,1.450770872
2315368,2315-36-8,CCN(CC)C(=O)CCl,2.183766477
2385855,2385-85-5,ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,2.43580138
2425107,2010/7/25,CNC(=O)Oc1ccc(C)c(C)c1,2.25338405
2425663,2425-66-3,CC(CCl)[N+](=O)[O-],2.533095511
2426086,2008/6/26,CCCCOCC1CO1,1.782129159
2431961,2431-96-1,CCN(CC)C(=O)Cc1ccccc1,2.038866131
2438724,2438-72-4,CCCCOc1ccc(CC(=O)NO)cc1,1.649864258
2439012,01-02-39,Cc1ccc2nc3sc(=O)sc3nc2c1,2.670811552
2463845,2463-84-5,COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1Cl,2.57608755
2464371,2464-37-1,O=C(O)C1(O)c2ccccc2-c2ccc(Cl)cc21,1.416101048
3204271,3204-27-1,CC(=O)Oc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1C(C)(C)C,2.149607032
3244904,3244-90-4,CCCOP(=S)(OCCC)OP(=S)(OCCC)OCCC,2.322716495
3279467,3279-46-7,C#CCOc1ccccc1OC(=O)NC,1.931993628
3309873,3309-87-3,COP(=O)(OC)Sc1ccc(Cl)cc1,3.19841479
3333082,08-02-33,C[N+]1(C)CCCCC1,1.165617134
3653483,3653-48-3,Cc1cc(Cl)ccc1OCC(=O)O,2.302376391
3689245,3689-24-5,CCOP(=S)(OCC)OP(=S)(OCC)OCC,3.695380635
3734483,3734-48-3,ClC1=C(Cl)C2(Cl)C3CC=CC3C1(Cl)C2(Cl)Cl,2.691191721
3734950,3734-95-0,CCOP(=O)(OCC)SCC(=O)NC(C)(C)C#N,3.447620147
4658280,4658-28-0,CSc1nc([N-][N+]#N)nc(NC(C)C)n1,1.875603311
4685147,4685-14-7,C[n+]1ccc(-c2cc[n+](C)cc2)cc1,3.367024948
4719044,2004/4/19,OCCN1CN(CCO)CN(CCO)C1,2.039978929
4726141,4726-14-1,CCCN(CCC)c1c([N+](=O)[O-])cc(S(C)(=O)=O)cc1[N+](=O)[O-],2.237263417
4780794,4780-79-4,OCc1cccc2ccccc12,1.500236475
7696120,7696-12-0,CC(C)=CC1C(C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,2.122428221
7700176,7700-17-6,COP(=O)(OC)OC(C)=CC(=O)OC(C)c1ccccc1,3.019479007
25606411,25606-41-1,CCCOC(=O)NCCCN(C)C,1.683718822
26002802,26002-80-2,CC(C)=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C,1.845665974
41483436,41483-43-6,CCCCc1c(C)nc(NCC)nc1OS(=O)(=O)N(C)C,2.801303529
41814782,41814-78-2,Cc1cccc2sc3nncn3c12,1.57804982
43121433,43121-43-3,CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1cncn1,1.769013785
51337714,51337-71-4,CC(C)COC(=O)C(C)Oc1ccc(Oc2ccc(Cl)cc2)cc1,1.639518861
51338273,51338-27-3,COC(=O)C(C)Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1,2.231966298
51487695,51487-69-5,CNC(=O)Oc1ccccc1OC(CCl)OC,1.812393563
51630581,51630-58-1,CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1,1.924184144
65907304,65907-30-4,CCCCOC(=O)N(C)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,2.281581006
66063056,66063-05-6,O=C(Nc1ccccc1)N(Cc1ccc(Cl)cc1)C1CCCC1,1.818018597
67306007,67306-00-7,CC(Cc1ccc(C(C)(C)C)cc1)CN1CCCCC1,2.176828774
67330250,67330-25-0,CCCCOC(=O)c1ccccc1Nc1cccc(C(F)(F)F)c1,1.829099124
87130209,87130-20-9,CCOc1ccc(NC(=O)OC(C)C)cc1OCC,1.728069571
87237487,87237-48-7,CCOCCOC(=O)C(C)Oc1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1,2.336269563
87310563,87310-56-3,CC=CCOCN(C(=O)CCl)c1c(CC)cccc1CC,2.190103283
87757184,87757-18-4,CC(Oc1ccc(Oc2ncc(Cl)cc2Cl)cc1)C(=O)N1CCCO1,1.884490628
87818313,87818-31-3,Cc1ccccc1COC1CC2(C(C)C)CCC1(C)O2,2.137360442
87820880,87820-88-0,CCON=C(CC)C1C(=O)CC(c2c(C)cc(C)cc2C)CC1=O,2.216746334
88283414,88283-41-4,CON=C(Cc1cccnc1)c1ccc(Cl)cc1Cl,1.77110074
88402431,88402-43-1,O=C1C2=C(CCCC2)C(=O)N1c1ccc(Cl)cc1,1.718846994
88485374,88485-37-4,FC(F)(F)C(=NOCC1OCCO1)c1ccc(Cl)cc1,2.303379816
88678675,88678-67-5,COc1cccc(N(C)C(=S)Oc2cccc(C(C)(C)C)c2)n1,1.820139695
89269647,89269-64-7,C/C(=N/Nc1nc(C)cc(C)n1)c1ccccc1C,2.104379549
89784601,89784-60-1,CCCSP(=O)(OCC)Oc1cnn(-c2ccc(Cl)cc2)c1,2.256240144
90035088,90035-08-8,O=c1oc2ccccc2c(O)c1C1CC(c2ccc(OCc3ccc(C(F)(F)F)cc3)cc2)Cc2ccccc21,5.257320914
90717036,90717-03-6,Cc1cnc2c(C(=O)O)c(Cl)ccc2c1,2.044624024
91161716,91161-71-6,CN(CC=CC#CC(C)(C)C)Cc1cccc2ccccc12,2.163516182
93697746,93697-74-6,CCOC(=O)c1cnn(C)c1S(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1,2.316389751
94361065,94361-06-5,CC(C1CC1)C(O)(Cn1cncn1)c1ccc(Cl)cc1,2.164028501
94593916,94593-91-6,COCCOc1ccccc1S(=O)(=O)NC(=O)Nc1nc(OC)nc(OC)n1,1.917413074
95266403,95266-40-3,CCOC(=O)C1CC(=O)C(=C(O)C2CC2)C(=O)C1,1.79979873
95617097,95617-09-7,CC(Oc1ccc(Oc2nc3ccc(Cl)cc3o2)cc1)C(=O)O,2.222361349
95737681,95737-68-1,CC(COc1ccc(Oc2ccccc2)cc1)Oc1ccccn1,2.205983445
96489713,96489-71-3,CC(C)(C)c1ccc(CSc2cnn(C(C)(C)C)c(=O)c2Cl)cc1,2.261193852
96525234,96525-23-4,CN=C1OC(c2ccccc2)C(=O)C1c1cccc(C(F)(F)F)c1,2.823877036
150824478,150824-47-8,CCN(Cc1ccc(Cl)nc1)C(C[N+](=O)[O-])=NC,2.131490346
187605432,187605-43-2,O=C(O)C1C2CCC(O2)C1C(=O)O,2.332362737
