RTECS_ID,CAS_RN,SMILES,rabbit_oral_LD50
23256306,23256-30-6,CC1CS(=O)(=O)CCN1N=Cc1ccc([N+](=O)[O-])o1,2.157301095
23288495,23288-49-5,CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,2.014400398
23510396,23510-39-6,CCOP(=O)(O)CCCl,1.935879934
23564058,23564-05-8,COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC,2.178510436
23564069,23564-06-9,CCOC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OCC,1.568736633
23828924,23828-92-4,Nc1c(Br)cc(Br)cc1CNC1CCC(O)CC1,2.163143917
23947606,23947-60-6,CCCCc1c(C)[nH]c(NCC)nc1=O,2.320754703
24169026,24169-02-6,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,2.947233512
24280931,24280-93-1,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2,1.727461277
24473061,24473-06-1,CC(C)(C)C(=O)COc1ccc(Cl)cc1,1.656487263
24549062,24549-06-2,CCc1cccc(C)c1N,2.285910773
24600360,24600-36-0,CN(CC(=O)N1CCOCC1)Cc1c(Cl)cccc1NC(=O)c1ccccc1,1.922870285
24632471,24632-47-1,CN1CCN(CC(=O)N/N=C/c2ccc([N+](=O)[O-])o2)CC1,2.868201985
24916516,24916-51-6,COC1C(OC(C)=O)CC(=O)OC(C)CC=CC=CC(OC2CCC(N(C)C)C(C)O2)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(O)C(C)O2)C(N(C)C)C1O,2.344933331
25046791,25046-79-1,Cc1cc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NN3CCCCCC3)cc2)no1,2.050701587
25057890,25057-89-0,CC(C)N1C(=O)c2ccccc2NS1(=O)=O,2.50566359
25331924,25331-92-4,CCc1c(C)[nH]c2c1C(=O)C(CN1CCC3(CC1)OCCO3)CC2,3.521718499
25332392,25332-39-2,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,2.822205453
25340174,25340-17-4,CCc1ccccc1CC,1.650702451
26225796,26225-79-6,CCOC1Oc2ccc(OS(C)(=O)=O)cc2C1(C)C,2.456895671
26305033,26305-03-3,CC(C)CC(=O)NC(C(=O)NC(C(=O)NC(CC(C)C)C(O)CC(=O)NC(C)C(=O)NC(CC(C)C)C(O)CC(=O)O)C(C)C)C(C)C,2.53523334
26444495,26444-49-5,Cc1ccccc1OP(=O)(Oc1ccccc1)Oc1ccccc1,2.519887977
26605696,26605-69-6,CC1(C)SC2C(NC(=O)C(C(=O)Oc3ccc4c(c3)CCC4)c3ccccc3)C(=O)N2C1C(=O)O,2.165567246
26615214,26615-21-4,CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,3.123025369
26907379,26907-37-9,c1nnc(NCNc2nncs2)s1,2.632009607
27215710,27215-71-0,O=[N+]([O-])c1ccccc1S(=O)(=O)O,1.515478579
27302905,27302-90-5,CS(=O)C=C(O)c1ccccn1,1.442799863
27464239,27464-23-9,NNc1ccc(N(CCO)CCO)nn1,1.629900706
27470515,27470-51-5,CCCCC1(COC(=O)CCC(=O)O)C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,2.539516083
27471609,27471-60-9,CCCCOc1ccc(OCC(=O)N(CCN(CC)CC)c2cc(OCC)ccc2OCC)cc1,2.776061796
27589339,27589-33-9,NS(=O)(=O)c1cc(-c2nn[nH]n2)c(NCc2cccs2)cc1Cl,3.118945662
27765204,27765-20-4,CCC(C)(C)c1ccc(OCCCCCCN2CCN(c3ccc(C)cc3Cl)CC2)cc1,2.182891867
28395031,28395-03-1,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,3.017537735
28434006,28434-00-6,C=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,1.8481446
28772567,28772-56-7,O=c1oc2ccccc2c(O)c1C(CC(O)c1ccc(-c2ccc(Br)cc2)cc1)c1ccccc1,5.722151654
29232937,29232-93-7,CCN(CC)c1nc(C)cc(OP(=S)(OC)OC)n1,2.424085861
29868971,29868-97-1,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,2.068692861
29975164,29975-16-4,Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2,2.992325192
30286750,30286-75-0,CC[N+]1(C)C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,1.618597158
30677464,30677-46-4,CCCCCCCCCCCCNCC(C)N,3.019135995
30685439,30685-43-9,COC1C(O)CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)OC1C,5.129502006
30979487,30979-48-7,CC(C)CNC(=O)N1CCNC1=O,2.568734288
31121934,31121-93-4,CC(C)Cc1ccc(C(C)C(=O)O)cc1,2.168339614
31225179,31225-17-9,O=C(NO)Nc1ccc(Cl)c(Cl)c1,2.089204261
31232276,31232-27-6,CN1CCC(=C2c3ccccc3C(O)c3ccccc32)CC1,2.73289184
31430156,31430-15-6,COC(=O)Nc1nc2ccc(C(=O)c3ccc(F)cc3)cc2[nH]1,2.087703795
31431397,31431-39-7,COC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1,2.664080532
32809168,32809-16-8,CC12CC1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O,1.453535433
32836398,32836-39-8,O=C(C(F)(F)F)C(F)(F)F,2.858432574
32854754,32854-75-4,CCN1CC2(OC(=O)c3ccccc3NC(C)=O)CCC(OC)C34C1C(CC23)C1(O)CC(OC)C2CC4C1(O)C2OC,4.554752917
33089611,33089-61-1,Cc1ccc(N=CN(C)C=Nc2ccc(C)cc2C)c(C)c1,3.467480832
33178868,33178-86-8,C=CCN(C1=NCCN1)c1c(Cl)cccc1Cl,3.261364155
33419420,33419-42-0,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,3.602474884
33439451,33439-45-1,CN(C)C(=O)Nc1ccc(SC(F)(F)Cl)c(Cl)c1,2.629315908
33956615,33956-61-5,CCC1CC2CCC(O2)C(C)C(=O)OC(CC)CC2CCC(O2)C(C)C(=O)OC(CC)CC2CCC(O2)C(C)C(=O)OC(CC)CC2CCC(O2)C(C)C(=O)O1,2.598269479
34014181,34014-18-1,CNC(=O)N(C)c1nnc(C(C)(C)C)s1,2.902179825
34148011,34148-01-1,O=C(O)C1CCc2cc(C3CCCCC3)c(Cl)cc21,2.956398253
34256821,34256-82-1,CCOCN(C(=O)CCl)c1c(C)cccc1CC,2.652845621
34264249,34264-24-9,CCCC(=O)CNC(=O)Oc1cc(C)cc(C(C)C)c1,1.539960105
34381685,34381-68-5,CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1,3.055605586
34643464,34643-46-4,CCCSP(=S)(OCC)Oc1ccc(Cl)cc1Cl,2.663076198
34681237,34681-23-7,CNC(=O)ON=C(C)C(C)S(C)(=O)=O,2.90754034
34758844,34758-84-4,COC(CN1CCN(CC(O)C(OC)c2ccccc2)CC1)c1ccccc1,3.346872831
34929083,34929-08-3,O=c1c2ccccc2n(-c2cccc(C(F)(F)F)c2)c(=O)n1CCO,2.14649517
35317794,35317-79-4,OC(Nc1nccs1)C(Cl)(Cl)Cl,2.54853682
35523898,35523-89-8,NC(=O)OCC1N=C(N)N2CCC(O)(O)C23NC(N)=NC13,6.218415082
35941710,35941-71-0,O=C(Cn1c(=O)sc2ccc(Cl)cc21)N1CCN(CCO)CC1,2.28409158
36117767,36117-76-7,Oc1c(O)c(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c1Cl,3.363395719
36499657,36499-65-7,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,2.104017767
36756793,36756-79-3,CCC(C)N(C(=O)SCc1ccccc1)C(C)CC,1.44630256
37893020,37893-02-0,FC(F)(F)N=C1SC(=Nc2ccccc2)N(c2ccccc2)C1=NC(F)(F)F,3.063156068
38006085,38006-08-5,COc1cc(NS(=O)(=O)c2ccc(N)cc2)ncn1,1.447637042
38363405,38363-40-5,CC(C)(C)NCC(O)COc1ccccc1C1CCCC1,2.987420453
38957414,38957-41-4,CCOc1c(N2CCOCC2)cnn(C)c1=O,2.454618039
39082003,39082-00-3,O=C(CCl)CC(=O)Nc1ccccc1,2.075194167
39515418,39515-41-8,CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,2.835790012
39543798,39543-79-8,CC(=O)c1cc2cccc(OCC(O)CNC(C)C)c2o1,2.862350559
39562704,39562-70-4,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,2.158803801
39699086,39699-08-6,Nc1cc2c(S(=O)(=O)O)cccc2c(S(=O)(=O)O)c1N,1.247607793
39831555,39831-55-5,NCCC(O)C(=O)NC1CC(N)C(OC2OC(CN)C(O)C(O)C2O)C(O)C1OC1OC(CO)C(O)C(N)C1O,2.290485746
40507231,40507-23-1,Cc1ccc2c(-c3ccc(F)cc3)nc(=O)n(C(C)C)c2c1,2.601393699
40596698,40596-69-8,COC(C)(C)CCCC(C)CC=CC(C)=CC(=O)OC(C)C,2.009443063
41198087,41198-08-7,CCCSP(=O)(OCC)Oc1ccc(Br)cc1Cl,2.727350674
42509808,42509-80-8,CCOP(=S)(OCC)Oc1nc(Cl)n(C(C)C)n1,3.253541533
50370122,50370-12-2,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccc(O)cc3)C2SC1,1.782227697
50465399,50465-39-9,Cc1c(C)c2c(c(C)c1OC(=O)C(C)(C)Oc1ccc(Cl)cc1)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,1.797509902
50512351,50512-35-1,CC(C)OC(=O)C(C(=O)OC(C)C)=C1SCCS1,2.0975176
50602409,50602-40-9,CCCCCCCCCCCCCCCCCC1=NC(C)CC(C)(C)N1,2.76949882
50838363,50838-36-3,Cc1cccc(N(C)C(=S)Oc2ccc3c(c2)C2CCC3C2)c1,2.509821925
51781216,51781-21-6,CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2,2.596714457
52112091,52112-09-1,CCCC[Sn](CCCC)(OC(=O)C(F)(F)F)OC(=O)C(F)(F)F,3.40651274
52152939,52152-93-9,NC(=O)c1cc[n+](CC2=C(C(=O)O)N3C(=O)C(NC(=O)C(c4ccccc4)S(=O)(=O)O)C3SC2)cc1,1.551095261
52205739,52205-73-9,CC12CCC3c4ccc(OC(=O)N(CCCl)CCCl)cc4CCC3C1CCC2OP(=O)(O)O,1.963896333
52237033,52237-03-3,O=S(=O)(O)c1cc(-n2ncc(-c3ccccc3)n2)ccc1C=Cc1ccc(-n2ncc(-c3ccccc3)n2)cc1S(=O)(=O)O,2.098073058
52315078,52315-07-8,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,2.443319325
52463839,52463-83-9,C#CCN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,2.795905336
52570168,52570-16-8,CC(Oc1ccc2ccccc2c1)C(=O)Nc1ccccc1,1.385233776
52637011,52637-01-1,O=C(CCl)OCCOCCO,2.687476641
52645531,52645-53-1,CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,1.990443197
52794975,52794-97-5,CC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(N)C(O)C(C)O2)C1)C(=O)c1c(O)cccc1C3=O,4.631358356
53164059,53164-05-9,COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,3.141793519
53188071,53188-07-1,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)O)O2,2.097420443
53597276,53597-27-6,O=C(O)c1cc(-n2c(-c3ccccc3)cc3c2CCc2ccccc2-3)ccc1O,2.83322796
53902128,53902-12-8,COc1ccc(C=CC(=O)Nc2ccccc2C(=O)O)cc1OC,2.095864463
54240367,54240-36-7,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(C(F)(F)F)c1,3.106800671
54350480,54350-48-0,CCOC(=O)C=C(C)C=CC=C(C)C=Cc1c(C)cc(OC)c(C)c1C,2.248573993
54708519,54708-51-9,COc1cc(C(=O)N(C)C)nn1-c1cccc(Cl)c1,2.229250443
54708688,54708-68-8,CNC(=O)c1cc(OC)n(-c2cccc(Cl)c2)n1,1.743150317
54767758,54767-75-8,CCCCCCCCNC(C)C(O)c1ccc(SC(C)C)cc1,2.450999798
55134139,55134-13-9,CCC(C(=O)O)C1OC(C(C)C(O)C(C)C(=O)C(CC)C2OC3(C=CC(O)C4(CCC(C)(C5CCC(O)(CC)C(C)O5)O4)O3)C(C)CC2C)C(C)CC1C,4.693351309
55219653,55219-65-3,CC(C)(C)C(O)C(Oc1ccc(Cl)cc1)n1cncn1,2.294862862
55242552,55242-55-2,CCCn1cnc2c1c(=O)n(CCCCC(C)=O)c(=O)n2C,2.878785543
55268741,55268-74-1,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,2.473539798
55294150,55294-15-0,CC(c1ccc(Cl)c(Cl)c1)N1N=C(N)CC1=O,2.337874388
55335063,55335-06-3,O=C(O)COc1nc(Cl)c(Cl)cc1Cl,2.668677269
55453877,55453-87-7,O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,3.224448889
55635137,55635-13-7,C=CCON=C(CCC)C1C(=O)CC(C)(C)C(C(=O)OC)C1=O,1.941523519
55689651,55689-65-1,O=C(O)Cc1ccc2c(c1)OCc1ccccc1C2=O,2.940018155
55814410,55814-41-0,Cc1ccccc1C(=O)Nc1cccc(OC(C)C)c1,1.430307305
55837279,55837-27-9,NS(=O)(=O)c1cc(C(=O)O)cc(N2CCCC2)c1Oc1ccccc1,2.576925345
56073075,56073-07-5,O=c1oc2ccccc2c(O)c1C1CC(c2ccc(-c3ccccc3)cc2)Cc2ccccc21,2.34687108
56073100,56073-10-0,O=c1oc2ccccc2c(O)c1C1CC(c2ccc(-c3ccc(Br)cc3)cc2)Cc2ccccc21,6.417825296
56488596,56488-59-6,CC(C)(C)c1ccc(OCC(O)COc2ccc(C(=O)O)cc2)cc1,2.281799465
56611655,56611-65-5,CCOC(=O)c1c(C)cc2c(CO)n[nH]c(=O)c2c1C,2.432768138
56767761,56767-76-1,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,2.925463245
56776013,56776-01-3,CC(C)(C)NCC(O)c1ccccc1Cl,2.637270478
57648212,57648-21-2,O=C(CCCN1CCC(n2c(=S)[nH]c3ccccc32)CC1)c1ccc(F)cc1,3.224609545
57801817,57801-81-7,Cc1nnc2n1-c1sc(Br)cc1C(c1ccccc1Cl)=NC2,2.29413211
58306302,58306-30-2,COCC(=O)Nc1cc(Sc2ccccc2)ccc1NC(=NC(=O)OC)NC(=O)OC,2.55289686
58479484,58479-48-4,Cc1ccc(CCn2c3c(c4cc(Cl)ccc42)CCC(C(=O)O)C3)cn1,2.622383599
59669260,59669-26-0,CSC(C)=NOC(=O)N(C)SN(C)C(=O)ON=C(C)SC,2.80451572
59865133,59865-13-3,CC=CCC(C)C(O)C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,3.080133839
59937289,59937-28-9,CC(C)OC(=O)C(C(=O)OC(C)C)=C1SC=CS1,2.611175496
60525157,60525-15-7,CN(C)CC=C(c1ccc(Br)cc1)c1cccnc1,3.024252996
60628968,60628-96-8,c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1,1.889861721
60719848,60719-84-8,Nc1cc(-c2ccncc2)c[nH]c1=O,2.815944451
61336707,61336-70-7,CC1(C)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,1.465871604
61361997,61361-99-7,CCOC(=O)C(SP(=S)(OC)OC)c1ccccc1,3.648322056
61422455,61422-45-5,CCCCCCNC(=O)n1cc(F)c(=O)[nH]c1=O,3.670018016
62929913,62929-91-3,CCC(NC(C)C)C(O)c1ccc(O)c2[nH]c(=O)ccc12,1.763971271
63333357,63333-35-7,CN(c1c(Br)cc(Br)cc1Br)c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1C(F)(F)F,4.647934141
63675729,63675-72-9,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],1.89033158
64461821,64461-82-1,Clc1ccc2nsnc2c1NC1=NCCN1,3.413125204
64544076,64544-07-6,CON=C(C(=O)NC1C(=O)N2C(C(=O)OC(C)OC(C)=O)=C(COC(N)=O)CSC12)c1ccco1,3.406949587
66357593,66357-59-3,CN=C(C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,2.099557723
66471112,66471-11-2,Cc1cccc(-c2cccc3[nH]c(-c4ccccc4)c(/C=N/NC(N)=S)c23)c1,2.681815393
66471123,66471-12-3,Cc1ccc(-c2cccc3[nH]c(-c4ccccc4)c(/C=N/NC(N)=S)c23)cc1,2.80675413
66471167,66471-16-7,COc1ccccc1-c1cccc2[nH]c(-c3cccc(N)c3)c(/C=N/NC(N)=S)c12,2.715504036
66471178,66471-17-8,Cc1cccc(-c2cccc3[nH]c(-c4cccc(N)c4)c(/C=N/NC(N)=S)c23)c1,2.698451799
66471189,66471-18-9,Cc1ccc(-c2cccc3[nH]c(-c4cccc(N)c4)c(/C=N/NC(N)=S)c23)cc1,2.698451799
68085858,68085-85-8,CC1(C)C(C=C(Cl)C(F)(F)F)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,2.653073517
68228182,68228-18-2,CCOC(=O)CNc1nc(Cl)nc(NC(C)C)n1,1.960191623
68786663,68786-66-3,CSc1nc2cc(Cl)c(Oc3cccc(Cl)c3Cl)cc2[nH]1,3.242030957
69226068,69226-06-8,CCC1(CC)SCCNC1=O,2.062659687
69806504,69806-50-4,CCCCOC(=O)C(C)Oc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1,2.790521993
69884157,69884-15-7,COCC(=O)Nc1ccc(N=C(C)N(C)C)cc1,2.697776662
69915624,69915-62-4,CC(C)CCCC1CCC(C)(C(=O)O)CC1,1.576648435
71653639,71653-63-9,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1OC(F)F,3.244931394
72214018,72214-01-8,CCCCC(CC)COS(=O)(=O)O,1.76894592
72324186,72324-18-6,CC(SC(=O)c1cccs1)C(=O)NCC(=O)O,2.236940069
72432101,72432-10-1,COc1ccc(C(=O)N2CCCC2=O)cc1,2.039889798
72894247,72894-24-7,CCOc1ccc(N(C)c2ccc(C=CC3=[N+](C)c4ccccc4C3(C)C)cc2)cc1,2.102559295
73806492,73806-49-2,COc1cccc(C2(O)CCCCC2CN(C)C)c1,2.721614438
74051802,74051-80-2,CCCC(=NOCC)C1C(=O)CC(CC(C)SCC)CC1=O,1.852440212
74738173,74738-17-3,N#Cc1c[nH]cc1-c1cccc(Cl)c1Cl,1.675941401
75695931,75695-93-1,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc2nonc12,3.80640572
75708291,75708-29-1,CC(C)(CCn1c(=O)[nH]c2ccccc21)NCC(O)COc1cccc2ccccc12,2.851905834
75736333,75736-33-3,CC(C)(C)C(O)C(Cc1ccc(Cl)cc1Cl)n1cncn1,1.914135482
76674210,76674-21-0,OC(Cn1cncn1)(c1ccc(F)cc1)c1ccccc1F,3.17796337
76738620,76738-62-0,CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,2.543769549
78299533,78299-53-3,CSc1ccc2ncn(C=CC(=O)O)c(=O)c2c1,2.117751737
78415722,78415-72-2,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,3.722683271
78755814,78755-81-4,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,2.180832391
81412433,81412-43-3,CCCCCCCCCCCCCN1CC(C)OC(C)C1,2.661127594
81486228,81486-22-8,CC(C)NCC(O)COc1cccc2c1OCC(O[N+](=O)[O-])C2,3.036561032
81840155,81840-15-5,COc1ccc(C(=O)N2CCN(c3ccc4c(c3)CCC(=O)N4)CC2)cc1OC,2.119980209
83164334,83164-33-4,O=C(Nc1ccc(F)cc1F)c1cccnc1Oc1cccc(C(F)(F)F)c1,1.896855671
83997164,83997-16-4,N=C(N)NCCCC(C=O)N1CCCC1C(=O)NC(=O)C(N)Cc1ccccc1,2.428673547
102207738,102207-73-8,CCCCN(CCCC)CCOc1ccnc(N)n1,2.325145742
102207750,102207-75-0,CCN(CC)CCOc1ccnc(N)n1,2.380791981
102207761,102207-76-1,CC(C)CN(CCOc1ccnc(N)n1)CC(C)C,2.124486292
102207772,102207-77-2,CN(C)CCOc1ccnc(N)n1,1.686581458
106017087,106017-08-7,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2SCC4)CC1,2.740857718
107534963,107534-96-3,CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,2.488303888
114654318,114654-31-8,O=S1(=O)CCC(NC(=S)S)C1,2.650106177
119637671,119637-67-1,CCOC(=O)CC(=O)N1CCSC1COc1ccccc1OC,2.079249067
122185095,122185-09-5,CO[Si](CCCCCCCCCC[Si](OC)(OC)OC)(OC)OC,2.16782383
126721071,126721-07-1,CNC(Cc1ccccc1)C(=O)N1CCCC1C(=O)NC(C=O)CCCNC(=N)N,2.443550857
1194656,1194-65-6,N#Cc1c(Cl)cccc1Cl,2.804200031
1225554,1225-55-4,CNCCCC1c2ccccc2C=Cc2ccccc21,2.929227695
1241947,1241-94-7,CCCCC(CC)COP(=O)(Oc1ccccc1)Oc1ccccc1,3.220738886
1321160,1321-16-0,O=CC1CC=CCC1,1.837888175
1391124,1391-12-4,C=C(CCC1(O)OC2CC3C4CCC5CC(OC6OC(C)C(OC7OC(CO)C(O)C(O)C7O)C(O)C6O)CC(OC6OC(C)C(OC7OC(C)C(O)C(O)C7O)C(O)C6O)C5(C)C4CCC3C2(C)C1C)COC1OC(CO)C(O)C(O)C1O,3.578120382
1397940,1397-94-0,CCCCCCC1C(=O)OC(C)C(NC(=O)c2cccc(NC=O)c2O)C(=O)OC(C)C1OC(=O)CC(C)C,4.739281927
1420071,1420-07-1,CC(C)(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,3.928813688
2304305,2304-30-5,CCCC[P+](CCCC)(CCCC)CCCC,2.902150227
2312767,2312-76-7,Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,3.9060239
2314172,2314-17-2,CCCCSc1nc2ccccc2s1,1.97905946
2396636,2396-63-6,C#CCCCC#C,1.54615163
2425254,2425-25-4,CCOC(=O)CSP(=O)(OCC)OCC,3.755468308
2431961,2431-96-1,CCN(CC)C(=O)Cc1ccccc1,2.478882215
3204271,3204-27-1,CC(=O)Oc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1C(C)(C)C,3.450637028
3226366,3226-36-6,CN(C)C(=S)S,2.518443221
3309873,3309-87-3,COP(=O)(OC)Sc1ccc(Cl)cc1,3.402534773
3648360,3648-36-0,CN(CCCl)c1ccc(C=CC2=[N+](C)c3ccccc3C2(C)C)cc1,1.974870156
3689245,3689-24-5,CCOP(=S)(OCC)OP(=S)(OCC)OCC,4.110353983
3691358,3691-35-8,O=C1C(=C(O)C(c2ccccc2)c2ccc(Cl)cc2)C(=O)c2ccccc21,3.874856228
3717882,3717-88-2,Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O,1.814543907
3734950,3734-95-0,CCOP(=O)(OCC)SCC(=O)NC(C)(C)C#N,4.565719459
4553622,4553-62-2,CC(C#N)CCC#N,4.034002429
4658280,4658-28-0,CSc1nc([N-][N+]#N)nc(NC(C)C)n1,2.09745206
7659861,7659-86-1,CCCCC(CC)COC(=O)CS,2.582801505
7681938,7681-93-8,CC1CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC3OC3C=CC(=O)O1)CC(O)C2C(=O)O,2.671011741
23593751,23593-75-1,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,2.537623933
23779999,23779-99-9,O=C(OCC(O)CO)c1ccccc1Nc1ccnc2c(C(F)(F)F)cccc12,2.763812912
25601847,25601-84-7,C=C(CC(=O)N(C)OC)OP(=O)(OC)OC,4.362055579
25614033,25614-03-3,CC(C)CC1C(=O)N2CCCC2C2(O)OC(NC(=O)C3C=C4c5cccc6[nH]c(Br)c(c56)CC4N(C)C3)(C(C)C)C(=O)N12,2.815979982
25875518,25875-51-8,N=C(NN=Cc1ccc(Cl)cc1)N/N=C/c1ccc(Cl)cc1,2.428850089
25967297,25967-29-7,O=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1CC1CC1,2.53504208
25999319,25999-31-9,CCC(C(=O)C(C)C(O)C(C)CCc1ccc(C)c(O)c1C(=O)O)C1OC(CC)(C2CCC(O)(CC)C(C)O2)CC1C,4.169379025
32221811,32221-81-1,NC(CCC(=O)O)C(=O)O,1.805973399
32780646,32780-64-6,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,2.419509005
41483436,41483-43-6,CCCCc1c(C)nc(NCC)nc1OS(=O)(=O)N(C)C,2.199243538
43121433,43121-43-3,CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1cncn1,2.769013785
51481619,51481-61-9,CN/C(=N\C#N)NCCSCc1[nH]cnc1C,1.465484404
51484403,51484-40-3,O=C(Cc1ccc(-c2ccccc2)cc1)Nc1ccccn1,1.857859964
51707552,51707-55-2,O=C(Nc1ccccc1)Nc1cnns1,1.491671371
66085594,66085-59-4,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,1.922669416
67330250,67330-25-0,CCCCOC(=O)c1ccccc1Nc1cccc(C(F)(F)F)c1,1.846827891
88069492,88069-49-2,Cc1cccc(C)c1NC(=O)CC12CCCN1CCC2,3.495675096
88485374,88485-37-4,FC(F)(F)C(=NOCC1OCCO1)c1ccc(Cl)cc1,2.302253241
89232837,89232-83-7,CC(CCC(=O)O)C1CCC2C3C(OS(=O)(=O)O)CC4CC(OS(=O)(=O)O)CCC4(C)C3CCC12C,1.9643445
90035088,90035-08-8,O=c1oc2ccccc2c(O)c1C1CC(c2ccc(OCc3ccc(C(F)(F)F)cc3)cc2)Cc2ccccc21,5.889344129
90098047,90098-04-7,O=C(NC(Cc1cc(=O)[nH]c2ccccc12)C(=O)O)c1ccc(Cl)cc1,2.092009101
90357065,90357-06-5,CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,3.332821076
93106606,93106-60-6,CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,2.856609277
93793830,93793-83-0,CC(=O)OCC(=O)NCCCOc1cccc(CN2CCCCC2)c1,2.587889235
