RTECS_ID,CAS_RN,SMILES,rabbit_intravenous_LD50
56583438,56583-43-8,c1ccc(OCc2ccc(CCCN3CCOCC3)cc2)cc1,3.715202223
56776013,56776-01-3,CC(C)(C)NCC(O)c1ccccc1Cl,4.056399786
57596799,57596-79-9,CCC1(O)CC(OC2CC(N(C)C)C(OC3CC4OC5CC(=O)C(C)OC5OC4C(C)O3)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)C1C(=O)OC,5.209441017
58262514,58262-51-4,CN(C)CCCN1c2ccccc2C=Cc2ccccc21,4.666516421
58812376,58812-37-6,CC(=O)OC1CC(O)C23COC(O)C1(C)C2CC(O)C1(C)C3C(=O)C(OC(C)=O)C2(C)C(c3ccoc3)CC3OC321,5.136133715
59017640,59017-64-0,CNC(=O)c1c(I)c(C(=O)NCC(=O)Nc2c(I)c(C(=O)O)c(I)c(C(=O)NCCO)c2I)c(I)c(N(C)C(C)=O)c1I,2.074037801
59040301,59040-30-1,Cc1cc(=O)n(CCOc2ccc3ccccc3c2)[nH]1,4.030706562
59865133,59865-13-3,CC=CCC(C)C(O)C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,5.080133839
60166930,60166-93-0,CC(O)C(=O)Nc1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I,1.589440207
60192598,60192-59-8,CCC(C)C1C(=O)N2CCCC2C2(O)OC(C)(NC(=O)C3C=C4c5cccc6[nH]cc(c56)CC4N(C)C3)C(=O)N12,3.784265341
60525157,60525-15-7,CN(C)CC=C(c1ccc(Br)cc1)c1cccnc1,3.795510539
60573899,60573-89-9,CCN(CC)C(=O)C1C=C2c3c(O)ccc4[nH]cc(c34)CC2N(C)C1,6.053640485
60706436,60706-43-6,CN1CCN(CCN2c3ccccc3Sc3ccccc32)CC1,3.956223141
60706492,60706-49-2,CN1CCCCC1Cn1c2ccccc2c2ccccc21,4.347757658
60706538,60706-53-8,CN1CCCC(Cn2c3ccccc3c3ccccc32)C1,4.189395166
62929913,62929-91-3,CCC(NC(C)C)C(O)c1ccc(O)c2[nH]c(=O)ccc12,3.543863182
63039907,63039-90-7,CCC(=O)OC1(c2ccccc2)CCN(C)CC1CC,4.184678815
63521153,63521-15-3,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)C(NC(=O)Cn4cc(Cl)c(=O)c(Cl)c4)C3SC2)s1,2.233991022
63675729,63675-72-9,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],5.191361575
63681050,63681-05-0,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,4.376259027
63704609,63704-60-9,CCN(CC)P(=O)(OP(=O)(N(C)C)N(CC)CC)N(C)C,3.835514282
63704610,63704-61-0,CCN(C)P(=O)(OP(=O)(N(C)CC)N(C)CC)N(C)CC,4.057363032
63704621,63704-62-1,CCN(C)P(=O)(OP(=O)(N(C)C)N(C)CC)N(C)C,4.293234071
63704632,63704-63-2,CCN(C)P(=O)(OP(=O)(N(C)CC)N(CC)CC)N(CC)CC,3.966628574
63716176,63716-17-6,CCCCCCCCC(=O)OCCCOCCCOC(=O)CCCCCCCC,2.592351714
63717055,63717-05-5,C=CC1C[N+]2(CCCCC)CCC1CC2C(O)c1ccnc2ccc(OC)cc12,4.597220054
63717066,63717-06-6,C=CC1C[N+]2(CCCC)CCC1CC2C(O)c1ccnc2ccc(OC)cc12,4.818112082
63717077,63717-07-7,C=CC1C[N+]2(CC)CCC1CC2C(O)c1ccnc2ccc(OC)cc12,4.667558626
63717088,63717-08-8,C=CC1C[N+]2(CCCCCC)CCC1CC2C(O)c1ccnc2ccc(OC)cc12,4.612353586
63717099,63717-09-9,C=CC1C[N+]2(CCC(C)C)CCC1CC2C(O)c1ccnc2ccc(OC)cc12,4.584382829
63717102,63717-10-2,C=CC1C[N+]2(C(C)C)CCC1CC2C(O)c1ccnc2ccc(OC)cc12,4.444698775
63717113,63717-11-3,C=CC1C[N+]2(C)CCC1CC2C(O)c1ccnc2ccc(OC)cc12,4.685689288
63717124,63717-12-4,C=CC1C[N+]2(CCC)CCC1CC2C(O)c1ccnc2ccc(OC)cc12,5.068334248
63765775,63765-77-5,CCOC(=O)CCCC(C)F,5.909031564
63765786,63765-78-6,CC(F)CCCC(=O)OCCF,6.255740326
63918490,63918-49-0,ClCCN(CCCl)CCN(CCCl)CCCl,5.093556156
63918547,63918-54-7,CC[N+]1(CCCl)CC1,4.82811185
63918694,63918-69-4,CN1CCN(CCCN2c3cc(Cl)ccc3C=Cc3ccc(Cl)cc32)CC1,4.525443268
63918707,63918-70-7,CCN(CC)CCN1c2ccccc2C=Cc2ccccc21,4.562925997
63918718,63918-71-8,CCN(CC)C(C)CN1c2ccccc2CCc2ccccc21,4.41003028
63918763,63918-76-3,CC(CN1c2ccccc2C=Cc2ccccc21)N(C)C,4.541577684
63938250,63938-25-0,CN1CC(C(=O)NOCc2ccccc2)C=C2c3cccc4[nH]cc(c34)CC21,6.873269437
63938932,63938-93-2,O=C(O)CSc1ccccc1O[Sb](O)O,3.260663693
63941742,63941-74-2,CNC(=O)c1c(I)c(NC(=O)C(O)C(O)C(O)C(O)CO)c(I)c(NC(=O)C(O)C(O)C(O)C(O)CO)c1I,1.577261954
63977413,63977-41-3,CC(CN1c2ccccc2CCc2ccccc21)[N+](C)(C)C,4.567394007
63989980,63989-98-0,CCC1CCC(C)C12C(=O)NC(=S)NC2=O,3.673234196
63990067,63990-06-7,CC1CC(C)C2(C(=O)NC(=S)NC2=O)C1C,3.49999078
63990249,63990-24-9,CCC1CCC(CC)C12C(=O)NC(=S)NC2=O,3.990466931
63990272,63990-27-2,CCC1CC(C)C(C)C12C(=O)NC(=S)NC2=O,3.782190989
64036915,64036-91-5,OCC[S+](CCO)CCSCCCl,4.7373994
64038353,64038-35-3,CCC=CCC1(C(C)C)C(=O)NC(=O)NC1=O,3.570920376
64049770,64049-77-0,CN(CCC[N+](C)(C)C)CCC[N+](C)(C)C,3.447961954
64049838,64049-83-8,CN(CC[N+](C)(C)C)CC[N+](C)(C)C,3.433234167
64050448,64050-44-8,O=C(O)c1ccc(NS(=O)(=O)Cc2ccccc2)cc1,2.312399832
64058259,64058-25-9,ClCC[N+]1(CCCl)CC1,4.529109392
64058260,64058-26-0,OCC[N+]1(CCO)CC1,3.820145609
64058271,64058-27-1,OCC[N+]1(CCCl)CC1,4.478938589
64485934,64485-93-4,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1csc(N)n1,2.384305742
66357593,66357-59-3,CN=C(C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,3.460071234
66778367,66778-36-7,COc1ccc(C(=O)Nc2ccccc2CCC2CCCCN2C)cc1,4.806769326
66843081,66843-08-1,CCCC1(C(C)SCC(C)C)C(=O)NC(=S)NC1=O,3.467837902
66902838,66902-83-8,CC[N+](CC)(CCCCCCCCCC[N+](CC)(CC)C1c2ccccc2-c2ccccc21)C1c2ccccc2-c2ccccc21,6.4464256
66941499,66941-49-9,C=CCC1(CC=CC)C(=O)NC(=S)NC1=O,3.513823051
66941535,66941-53-5,C=CCC1(C(C)SCCCC)C(=O)NC(=O)NC1=O,3.909832533
66941579,66941-57-9,C=CCC1(CCSCCCC)C(=O)NC(=S)NC1=O,3.699619512
66941591,66941-59-1,C=CCC1(CSCCCC)C(=O)NC(=O)NC1=O,3.759834942
66941717,66941-71-7,C=CCC1(CSCC)C(=O)NC(=O)NC1=O,3.185696327
66941773,66941-77-3,C=CCC1(C(C)C=C)C(=O)NC(=S)NC1=O,3.613717918
66941875,66941-87-5,C=CCC1(CSCCC)C(=O)NC(=O)NC1=O,3.545471495
66941886,66941-88-6,C=CCSC(C)C1(CC(C)C)C(=O)NC(=O)NC1=O,3.791142745
66941897,66941-89-7,C=CCSC(C)C1(CC(C)C)C(=O)NC(=S)NC1=O,3.614447903
66941911,66941-91-1,C=CCSCC1(CC)C(=O)NC(=O)NC1=O,3.191228816
66968261,66968-26-1,CCC(CC)CSCC1(CC)C(=O)NC(=O)NC1=O,3.644055108
66968374,66968-37-4,CCCC(SCC)C1(CC)C(=O)NC(=S)NC1=O,3.954902497
66968385,66968-38-5,CCSC(C(CC)CC)C1(CC)C(=O)NC(=O)NC1=O,3.664821268
66968421,66968-42-1,CCSC(C(C)C)C1(CC)C(=O)NC(=O)NC1=O,3.791706594
66968454,66968-45-4,CCCCCCSCC1(CC)C(=O)NC(=O)NC1=O,3.823500009
66968512,66968-51-2,CCC1(CSCC(C)C)C(=O)NC(=O)NC1=O,3.395163359
66968567,66968-56-7,CCC1(C(C)SCCC(C)C)C(=O)NC(=O)NC1=O,3.803755951
66968578,66968-57-8,CCC1(C(C)SCCC(C)C)C(=O)NC(=S)NC1=O,3.773104951
66968589,66968-58-9,CCC1(CSCCC(C)C)C(=O)NC(=O)NC1=O,3.649829436
66968590,66968-59-0,CCC1(CSCCC(C)C)C(=O)NC(=S)NC1=O,3.674722641
66968669,66968-66-9,CCC(SC(C)C)C1(CC)C(=O)NC(=O)NC1=O,4.435159271
66968727,66968-72-7,C=CC(C)C1(CC)C(=O)NC(=S)NC1=O,3.583834461
66968772,66968-77-2,CCCC(C)SCC1(CC)C(=O)NC(=O)NC1=O,3.571836411
67049994,67049-99-4,CC=CCC1(C(C)CC)C(=O)NC(=S)NC1=O,3.68116441
67050004,67050-00-4,CC=CCC1(CC)C(=O)NC(=S)NC1=O,3.630410603
67050026,67050-02-6,CC=CCC1(CC(C)C)C(=O)NC(S)NC1=O,3.351964046
67050037,67050-03-7,CC=CCC1(CCC(C)C)C(=O)NC(=S)NC1=O,3.246909797
67050082,67050-08-2,CC=CCC1(C(C)C)C(=O)NC(=S)NC1=O,3.862290432
67050117,67050-11-7,CC=CCC1(C(C)CCC)C(=O)NC(=S)NC1=O,3.738557305
67050151,67050-15-1,CC=CCC1(CCC)C(=O)NC(=S)NC1=O,3.298019002
67050231,67050-23-1,CCCCSCC1(C(C)CC)C(=O)NC(=O)NC1=O,3.813515788
67050242,67050-24-2,CCCCSCC1(CCCC)C(=O)NC(=O)NC1=O,3.678817214
67050322,67050-32-2,CCSCC1(C(C)CC)C(=O)NC(=O)NC1=O,3.407875325
67050344,67050-34-4,CCSCC1(C(C)CC)C(=O)NC(=S)NC1=O,3.524587664
67050446,67050-44-6,C=CC(C)C1(CCCC)C(=O)NC(=S)NC1=O,3.649565424
67050640,67050-64-0,CCCCSC(C)C1(CC)C(=O)NC(=O)NC1=O,3.694796581
67050651,67050-65-1,CCCCSCCC1(CC)C(=O)NC(=O)NC1=O,3.571836411
67050673,67050-67-3,CCCCSC(C)C1(CC)C(=O)NC(=S)NC1=O,3.70417762
67050695,67050-69-5,CCCCSC(C)C1(CCC)C(=O)NC(=O)NC1=O,3.693540471
67050719,67050-71-9,CCCCSCC1(CC)C(=O)NC(=O)N(C)C1=O,3.543064668
67050731,67050-73-1,CCC1(CSC(C)(C)C)C(=O)NC(=O)NC1=O,3.202681684
67050742,67050-74-2,CCCCSCC1(CC(C)C)C(=O)NC(=O)N(C)C1=O,3.685342935
67050753,67050-75-3,CCCCSCC1(C(C)C)C(=O)NC(=O)NC1=O,3.710883401
67050775,67050-77-5,CCCCSCC1(CCC)C(=O)NC(=O)N(C)C1=O,3.618119374
67050786,67050-78-6,CCCCSCCCC1(CC)C(=O)NC(=O)NC1=O,3.644055108
67050800,67050-80-0,CCCCSCCCC1(CC)C(=O)NC(=S)NC1=O,3.878615136
67050855,67050-85-5,CCCCCSC(C)C1(CC)C(=O)NC(=O)NC1=O,3.900665964
67050866,67050-86-6,CCCCCSC(C)C1(CC)C(=O)NC(=S)NC1=O,3.827462613
67050877,67050-87-7,CCCCCSCC1(CC)C(=O)NC(=O)NC1=O,3.710883401
67051030,67051-03-0,CCCCCCC1(C(C)SCC)C(=O)NC(=O)NC1=O,3.82452211
67051041,67051-04-1,CCCCCCC1(C(C)SCC)C(=O)NC(=S)NC1=O,3.736934743
67051063,67051-06-3,CCCCCCC1(CSCC)C(=O)NC(=O)NC1=O,3.813515788
67051165,67051-16-5,CCCC(C)C1(CSCC)C(=O)NC(=O)NC1=O,3.590061231
67051234,67051-23-4,CSCC1(CC(C)C)C(=O)NC(=S)NC1=O,3.374221609
67051278,67051-27-8,CC(C)=CCC1(C(C)C)C(=O)NC(=O)N(C)C1=O,4.702971344
67051529,67051-52-9,C=CC(C)C1(CCCCC)C(=O)NC(=S)NC1=O,3.232853733
67051596,67051-59-6,C=CC(C)C1(CCC)C(=O)NC(=S)NC1=O,3.517481512
67114209,67114-20-9,CCCCSC(C)C1(CCC)C(=O)NC(=S)NC1=O,3.717247134
67114254,67114-25-4,CCCC(C)C1(CSCC)C(=O)NC(=S)NC1=O,3.711864449
67114287,67114-28-7,C=CC(C)C1(CCC(C)C)C(=O)NC(=S)NC1=O,3.41591616
67124907,67124-90-7,CCCSCC1(CC)C(=O)NC(=O)NC1=O,3.294530224
67479010,67479-01-0,COC(CNC(=O)c1ccccc1OCC(=O)O)C[Hg]SC(CC(=O)O)C(=O)O,4.041399735
69226068,69226-06-8,CCC1(CC)SCCNC1=O,2.971579217
69352654,69352-65-4,COc1ccc(C23CN4CN(C2)CC(c2ccc(OC)c(OC)c2)(C4)C3=O)cc1OC,4.32684463
69352676,69352-67-6,COc1ccccc1C12CN3CN(C1)CC(c1ccccc1OC)(C3)C2=O,3.742088061
69352687,69352-68-7,COc1ccc(C23CN4CN(C2)CC(c2ccc(OC)cc2)(C4)C3=O)cc1,4.561631996
69712567,69712-56-7,COC1(NC(=O)C2SC(=C(C(N)=O)C(=O)O)S2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC21,1.981993678
69766627,69766-62-7,CN(C)C1C(=O)C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3C(O)C12,3.613954079
71840261,71840-26-1,CCOP(C)(=O)OCCN(C(C)C)C(C)C,3.185360738
72275673,72275-67-3,COC1C(O)C(N)C(OC2OC(C(C)N)CCC2N)C(O)C1N(C)C(=O)CN,2.792408826
72324186,72324-18-6,CC(SC(=O)c1cccs1)C(=O)NCC(=O)O,2.709153989
72558828,72558-82-8,CC(C)(ON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C[n+]3ccccc3)CSC12)c1csc(N)n1)C(=O)O,2.437429478
73664489,73664-48-9,C=CC(C)C1(CC(C)C)C(=O)NC(=S)NC1=O,3.68116441
73664490,73664-49-0,CCCC1(C(C)SCC(C)C)C(=O)NC(=O)NC1=O,3.392510475
73680974,73680-97-4,C=CCC1(C(C)SCCCC)C(=O)NC(=S)NC1=O,3.875710772
73681057,73681-05-7,CCSCC1(C(C)C)C(=O)NC(=O)NC1=O,3.362646044
73688581,73688-58-1,CCSCC1(CC)C(=O)NC(=O)NC1=O,3.037990739
73688605,73688-60-5,CCSCC1(CC(C)C)C(=O)NC(=O)NC1=O,3.351498858
73713652,73713-65-2,CCN(CC)CCOC(=O)c1ccc(NCc2c(CO)cnc(C)c2O)cc1,3.474305939
73816861,73816-86-1,C[N+]1(C)CCCC(OCCCCCCCCCCCCCCOC2CCC[N+](C)(C)C2)C1,6.277593935
73931961,73931-96-1,OC(Cn1ccnc1)c1ccc(CCc2ccccc2)cc1,4.115702614
74926980,74926-98-0,CCCC(C)c1cccc(C(C)C)c1O,4.013530278
75695931,75695-93-1,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc2nonc12,5.490652468
75708291,75708-29-1,CC(C)(CCn1c(=O)[nH]c2ccccc21)NCC(O)COc1cccc2ccccc12,4.407913998
76202001,76202-00-1,CC1NC(CCCCCCCCCCC2=CCN3CCCC3C2CCCCCCCCCCC2CCC(O)C(C)N2)CCC1O,4.279422039
76786157,76786-15-7,COc1cc2c3cc1Oc1cc(ccc1O)CC1c4c(cc(OC)c(O)c4Oc4ccc(cc4)CC3[N+](C)(C)CC2)CC[N+]1(C)C,6.193665737
78415722,78415-72-2,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,3.677360293
78995149,78995-14-9,CCC(=O)N(c1ccccc1)C1CCN(CC(O)c2ccccc2)CC1C,7.700757044
79611851,79611-85-1,CN(C)CCOc1cccc(OC(=O)N(C)C)c1,3.472522423
81161173,81161-17-3,COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1,3.868319625
81486228,81486-22-8,CC(C)NCC(O)COc1cccc2c1OCC(O[N+](=O)[O-])C2,4.212652291
83997164,83997-16-4,N=C(N)NCCCC(C=O)N1CCCC1C(=O)NC(=O)C(N)Cc1ccccc1,4.002704814
84210628,84210-62-8,O=C(O)c1ccccc1C(=O)N1CCSC1,1.831193089
84226062,84226-06-2,CCN1CCCC1CNC(=O)c1c(OC)ccc(I)c1O,3.907677876
84272991,84272-99-1,CCC(=O)OC(CC=C(C)C)C1=CC(=O)c2c(O)ccc(O)c2C1=O,4.548011867
86052064,86052-06-4,CCC(=O)N(c1ccccc1)C1CCN(CCC2OCCCO2)CC1C,6.659275768
97020650,97020-65-0,CN(C)CC(=O)N1CCC(C=O)(c2ccccc2)CC1,3.739357122
97595136,97595-13-6,CC(C)[N+]1(C)CCC(C=O)(c2ccccc2)CC1,3.993654866
97595147,97595-14-7,CCC[N+]1(C)CCC(C=O)(c2ccccc2)CC1,4.090564879
97626454,97626-45-4,CCC(=O)N(c1ccccc1)C1CCN(CCc2cscn2)CC1C,6.404084873
98131841,98131-84-1,O=CC1(c2ccccc2)CCN(CCNCc2ccccc2)CC1,4.03134382
98827475,98827-47-5,O=c1[nH]nc2n1-c1ccccc1SC2,2.952430756
102071885,102071-88-5,O=C(CCNCC1COc2ccccc2O1)N1CCOCC1,3.641136856
102128789,102128-78-9,CNC(=O)CCNCC1COc2ccccc2O1,3.44421487
102207738,102207-73-8,CCCCN(CCCC)CCOc1ccnc(N)n1,3.762758456
102207750,102207-75-0,CCN(CC)CCOc1ccnc(N)n1,3.082250785
102207761,102207-76-1,CC(C)CN(CCOc1ccnc(N)n1)CC(C)C,4.221396305
102207772,102207-77-2,CN(C)CCOc1ccnc(N)n1,2.617160049
104485010,104485-01-0,CCCCCOc1cccc(NC(=O)OC2CCCCC2N2CCCC2)c1,5.103658797
126721071,126721-07-1,CNC(Cc1ccccc1)C(=O)N1CCCC1C(=O)NC(C=O)CCCNC(=N)N,4.017582124
132684403,132684-40-3,CC[N+](CC)(CCn1c(=O)n(CC[N+](CC)(CC)Cc2ccccc2)c(=O)n(CC[N+](CC)(CC)Cc2ccccc2)c1=O)Cc1ccccc1,3.803708457
1197166,1197-16-6,O=[As]c1ccc(C(=O)O)cc1,4.879251571
1197213,1197-21-3,CC(C)(N)Cc1ccccc1,3.997785251
1223365,1223-36-5,CCN(CC)CCNC(=O)COc1ccc(Cl)cc1,3.23180369
1227618,1227-61-8,CCN(CC)CCNC(=O)COc1ccc(OC)cc1,3.317394675
1229294,1229-29-4,CN(C)CCC=C1c2ccccc2COc2ccccc21,4.404807291
1229352,1229-35-2,CN1CCC(CN2c3ccccc3Sc3ccccc32)C1,4.241486418
1328901,1328-90-1,COC1CC=C2CCN3CCC4=C(CC(=O)OC4)C23C1,5.040211652
1356521,1356-52-1,CCN1CC2CCC(OC)C34C2CC(C13)C1(O)CC(OC)C2(O)CC4C1C2OC(=O)c1ccccc1,4.997938295
1403663,1403-66-3,CNC(C)C1CCC(N)C(OC2C(N)CC(N)C(OC3OCC(C)(O)C(NC)C3O)C2O)O1,3.770582027
1407052,1407-05-2,CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,4.065090251
1421143,1421-14-3,CCCOC(=O)Cc1ccc(OCC(=O)N(CC)CC)c(OC)c1,3.653104409
1422077,1422-07-7,COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341,3.797431417
2385877,2385-87-7,CN1CC(C(=O)N2CCCC2)C=C2c3cccc4[nH]cc(c34)CC21,5.90501831
2394776,2394-77-6,CC(C)C(=O)NCC1CC2c3cccc4c3c(cn4C)CC2N(C)C1,4.655756768
2411247,2411-24-7,CCOC(=O)NCC1CC2c3cccc4[nH]cc(c34)CC2N(C)C1,4.913055824
3148092,09-02-48,CC1=CC2OC3CC4OC(=O)C=CC=CC(=O)OCCC(C)C(O)C(=O)OCC2(CC1)C4(C)C31CO1,5.968794159
3209301,3209-30-1,Cc1ccc(Nc2ccc(O)c3c2C(=O)c2c(O)ccc(Nc4ccc(C)cc4S(=O)(=O)O)c2C3=O)c(S(=O)(=O)O)c1,4.671829095
3333526,3333-52-6,CC(C)(C#N)C(C)(C)C#N,3.833140735
3624871,3624-87-1,CCCCOc1c(N)cccc1C(=O)OCCN(CC)CC,4.258696428
3625181,3625-18-1,CCC1(C(C)C=C(C)C)C(=O)NC(=O)NC1=O,4.076070354
3658488,3658-48-8,CCCCC(CC)CO[PH](=O)OCC(CC)CCCC,3.486327029
3666691,3666-69-1,c1ccc(C2(c3ccccc3)OCC(C3CCCCN3)O2)cc1,4.012210313
3685845,3685-84-5,CN(C)CCOC(=O)COc1ccc(Cl)cc1,3.235051808
3717882,3717-88-2,Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O,4.194755149
4618886,4618-88-6,CN(C)c1ccc(N=Nc2ccc3nc4ccc(N)cc4[n+](-c4ccccc4)c3c2)cc1,4.940599312
4697147,4697-14-7,CC1(C)SC2C(NC(=O)C(C(=O)O)c3ccsc3)C(=O)N2C1C(=O)O,1.681732933
4800946,4800-94-6,CC1(C)SC2C(NC(=O)C(C(=O)O)c3ccccc3)C(=O)N2C1C(=O)O,1.975898023
7660255,7660-25-5,OCC1(O)OCC(O)C(O)C1O,1.130167465
7681938,7681-93-8,CC1CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC3OC3C=CC(=O)O1)CC(O)C2C(=O)O,4.52227009
7762325,7762-32-5,c1ccc2c(c1)OCC(CN1CCN(CC3COc4ccccc4O3)CC1)O2,3.949117565
23581626,23581-62-6,Cc1cccc(C)c1NC(=O)C1CN2CCC1CC2,4.482814755
23795031,23795-03-1,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,2.972527122
25410644,25410-64-4,CCN(CC)CCON=c1c2ccccc2ccc2ccccc12,4.426560056
25425121,25425-12-1,COc1cc(=O)oc(C=CC=CC=CC(C)=CC2(C)OC(C)C(C)(O)C2O)c1C,4.905781853
25614033,25614-03-3,CC(C)CC1C(=O)N2CCCC2C2(O)OC(NC(=O)C3C=C4c5cccc6[nH]c(Br)c(c56)CC4N(C)C3)(C(C)C)C(=O)N12,4.736798736
25953199,25953-19-9,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)C(NC(=O)Cn4cnnn4)C3SC2)s1,2.259612034
32449926,32449-92-6,O=CC(O)C1OC(=O)C(O)C1O,2.272690687
32774268,32774-26-8,CC(CN1c2ccccc2Sc2ccccc21)[N+](C)(C)C,4.698191921
32780646,32780-64-6,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,3.903635161
51481619,51481-61-9,CN/C(=N\C#N)NCCSCc1[nH]cnc1C,3.187154298
63905055,63905-05-5,CN(CCO)CCCl,4.059468749
63905986,63905-98-6,CCCCCc1cc[n+](C(c2ccccc2)c2ccccc2)cc1,4.500329802
63978552,63978-55-2,C=CS(=O)(=O)CCN(CCCl)CCCl,5.008743744
63981964,63981-96-4,CC[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)CC,5.326960904
63982127,63982-12-7,CC[N+](CC)(CCCCCC[N+](CC)(CC)C1c2ccccc2-c2ccccc21)C1c2ccccc2-c2ccccc21,6.705905679
65756550,65756-55-0,CCC(C)C1C(=O)N2CCCC2C2(O)OC(CC)(NC(=O)C3C=C4c5cccc6[nH]cc(c56)CC4N(C)C3)C(=O)N12,3.79524877
66085594,66085-59-4,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,5.223699412
67292686,67292-68-6,COc1ccc2[nH]c(C)c(CCN(C)C)c2c1,4.023677004
67293678,67293-67-8,CCOP(=O)(C=Cc1ccccc1)Oc1ccc([N+](=O)[O-])cc1,5.432904141
92644796,92644-79-6,O=CC1(c2ccccc2)CCN(CCO)CC1,3.589783965
94801624,94801-62-4,N#CCCCN1CCC(C=O)(c2ccccc2)CC1,3.931710373
94864741,94864-74-1,CCN(CC)CCC(=O)N1CCC(C=O)(c2ccccc2)CC1,4.199268242
94997598,94997-59-8,O=CC1(c2ccccc2)CCN(CCN2CCOCC2)CC1,3.480607637
95814656,95814-65-6,O=CC1(c2ccccc2)CCN(CCN2CCCCC2)CC1,4.000645172
153781534,153781-53-4,CCC(=O)N(c1ccccc1)C1CCN(CCC=C(C)C)CC1C,6.592256088
155125614,155125-61-4,C=CCCN1CCC(N(C(=O)CC)c2ccccc2)C(C)C1,5.574676439
155125658,155125-65-8,CCC(=O)N(c1ccccc1)C1CCN(CCC(C)=C(C)C)CC1C,6.75654356
155125716,155125-71-6,CCC(=O)N(c1ccccc1)C1CCN(CCC=C(C)Cl)CC1C,6.940663383
155125727,155125-72-7,CCC(=O)N(c1ccccc1)C1CCN(CCC(C)=C(C)Cl)CC1C,6.860870814
155125783,155125-78-3,CCC(=O)N(c1ccccc1)C1CCN(CCC2=CCCCC2)CC1C,6.698404442
155125841,155125-84-1,CCC(=O)N(c1ccccc1)C1CCN(CCN(C)c2ccccc2)CC1C,7.181326699
156724457,156724-45-7,CCC(=O)N(c1ccccc1)C1CCN(CC(O)c2[nH]ccc2C)CC1C,6.167951299
156724468,156724-46-8,CCC(=O)N(c1ccccc1)C1CCN(CCc2cscn2)CC1C(=O)OC,6.00383709
156724479,156724-47-9,CCC(=O)N(c1ccccc1)C1CCN(CCC2OCCCO2)CC1C(=O)OC,5.973457586
156724480,156724-48-0,CCC(=O)N(c1ccccc1)C1CCN(CC(O)c2[nH]ccc2C)CC1C(=O)OC,5.216820697
156724491,156724-49-1,CCC(=O)N(c1ccccc1)C1CCN(CCC2=CCCCC2)CC1C(=O)OC,7.697389557
156724504,156724-50-4,C=CCCN1CCC(N(C(=O)CC)c2ccccc2)C(C(=O)OC)C1,5.236102498
156724515,156724-51-5,CCC(=O)N(c1ccccc1)C1CCN(CCC=C(C)C)CC1C(=O)OC,7.872166766
156724526,156724-52-6,CCC(=O)N(c1ccccc1)C1CCN(CCC(C)=C(C)C)CC1C(=O)OC,7.286159952
156724537,156724-53-7,CCC(=O)N(c1ccccc1)C1CCN(CCC=C(C)Cl)CC1C(=O)OC,6.992251881
156724548,156724-54-8,CCC(=O)N(c1ccccc1)C1CCN(CCC(C)=C(C)Cl)CC1C(=O)OC,7.00748533
156724559,156724-55-9,CCC(=O)N(c1ccccc1)C1CCN(CCN(C)c2ccccc2)CC1C(=O)OC,6.325881868
