RTECS_ID,CAS_RN,SMILES,mouse_oral_LD50
74834030,74834-03-0,CCCC(=O)NCC(=O)N(C)c1ccc(Cl)cc1C(=O)c1ccccc1Cl,2.609911211
74858676,74858-67-6,CNC(=O)Nc1ccc2c(c1)C(c1ccccc1F)=NCC(=O)N2C,1.832965959
74858687,74858-68-7,CN1C(=O)CN=C(c2ccccc2F)c2cc(NC(=O)NCc3ccccc3)ccc21,1.920599119
74858698,74858-69-8,CCN(C)C(=O)Nc1ccc2c(c1)C(c1ccccc1F)=NCC(=O)N2C,1.867363763
74858701,74858-70-1,CN1C(=O)CN=C(c2ccccc2F)c2cc(NC(=O)N3CC3)ccc21,1.84802769
74858712,74858-71-2,CN1C(=O)CN=C(c2ccccc2F)c2cc(NC(=O)N3CCCC3)ccc21,1.881296762
74858723,74858-72-3,CC(CO)NC(=O)Nc1ccc2c(c1)C(c1ccccc1F)=NCC(=O)N2C,1.885825802
74858756,74858-75-6,CNC(=O)Nc1ccc2c(c1Cl)C(c1ccccc1F)=NCC(=O)N2C,2.476893045
74858767,74858-76-7,CCCCNC(=O)Nc1ccc2c(c1Cl)C(c1ccccc1F)=NCC(=O)N2C,1.921045223
74858778,74858-77-8,CCN(CC)C(=O)Nc1ccc2c(c1Cl)C(c1ccccc1F)=NCC(=O)N2C,1.921045223
74858789,74858-78-9,CCN(C)C(=O)Nc1ccc2c(c1Cl)C(c1ccccc1F)=NCC(=O)N2C,2.207210906
74858790,74858-79-0,CN1C(=O)CN=C(c2ccccc2F)c2c1ccc(NC(=O)NCCO)c2Cl,1.908301611
74859204,74859-20-4,CN(C)C(=O)Nc1ccc2c(c1)C(c1ccccc1F)=NCC(=O)N2C,1.850505327
74859215,74859-21-5,COc1ccc(NC(=O)Nc2ccc3c(c2)C(c2ccccc2F)=NCC(=O)N3C)cc1,1.936970918
74859226,74859-22-6,CCNC(=O)Nc1ccc2c(c1Cl)C(c1ccccc1F)=NCC(=O)N2C,2.191819757
74872438,74872-43-8,CN1C(=O)CN=C(c2ccccc2F)c2cc(NC(=O)NC(C)(C)C)ccc21,2.804410924
74872449,74872-44-9,CN1C(=O)CN=C(c2ccccc2F)c2cc(NC(=O)NCCO)ccc21,1.869682213
74899620,74899-62-0,CC(O)C(NC(=O)C(CCCN)NC(=O)C(CC(O)CNC(=N)N)NC(=O)C(N)CCCNC(=N)N)C(=O)NC(CCCN)C(=O)NC(CCCCN)C(=O)NC(Cc1ccc(O)cc1)C(=O)O,2.207339891
74899631,74899-63-1,CC(O)C(NC(=O)C(CCCN)NC(=O)C(CC(O)CNC(=N)N)NC(=O)C(N)CCCNC(=N)N)C(=O)NC(CCCN)C(=O)NC(CC(O)CNC(=N)N)C(=O)NC(Cc1ccc(O)cc1)C(=O)O,2.624607351
74936995,74936-99-5,OCCN1CCCC1C(O)c1ccccc1,2.515677641
74957496,74957-49-6,CN(C)C(=O)C=Cc1ccc2c(c1)OCO2,2.401400541
74957521,74957-52-1,O=C(C=Cc1ccc2c(c1)OCO2)N1CCCC1,2.389658596
74957532,74957-53-2,O=C(C=Cc1ccc2c(c1)OCO2)N1CCOCC1,2.699430678
74968777,74968-77-7,CC[GeH]=NO,1.126111917
74976242,74976-24-2,CN1CCN(c2ncc3c(c2C#N)N(Cc2ccccc2)CC3)CC1,2.76334855
74976253,74976-25-3,CCN(CC)CCNc1ncc2c(c1C#N)N(Cc1ccccc1)CC2,3.765273562
74976264,74976-26-4,c1nc(N2CCCCC2)cc2c1CCN2,2.669624623
74976275,74976-27-5,CN1CCN(c2cc3c(cn2)CCN3)CC1,2.543181676
74976333,74976-33-3,CN1CCN(Cc2c[nH]c3cc(Cl)ncc23)CC1,2.746158763
74984580,74984-58-0,N=C(N)CCNC(=O)C1CCC(N)C1,3.151128971
75011653,75011-65-3,CNCCc1ccc(OC(=O)C(C)C)c(OC(=O)C(C)C)c1,2.182768573
75017275,75017-27-5,Fc1ccc2c(c1)C(c1ccccc1)=NCC1COCCN21,2.335077037
75017300,75017-30-0,Cc1ccc2c(c1)C(c1ccccc1)=NCC1COCCN21,2.310614595
75017311,75017-31-1,Cc1ccc2c(c1)N1CCOCC1CN=C2c1ccccc1,2.298633298
75017399,75017-39-9,Clc1ccc2c(c1)C(c1ccccc1Cl)=NCC1COCCN21,2.373318666
75017413,75017-41-3,Clc1ccc2c(c1)C(c1ccccc1)=NCC1CSCCN21,2.349704282
75017651,75017-65-1,C=CCN1CCN2c3ccc(Cl)cc3C(c3ccccc3)=NCC2C1,2.50896932
75017708,75017-70-8,Cc1ccc2c(c1)C(c1ccccc1)=NCC1CN(C)CCN21,2.480583209
75017833,75017-83-3,Clc1ccc2c(c1)C(c1ccccc1)=NCC1CN(CCc3ccccc3)CCN21,2.501788626
75020358,75020-35-8,Cc1cc2oc3n[nH]nc3c(=O)c2cc1C,3.23595647
75023584,75023-58-4,CC1OC(C)P(=O)(c2ccccc2)C(C)O1,3.00043227
75024394,75024-39-4,CC(C)(Sc1ccc(C(C)(C)C)cc1)C(=O)O,2.703083211
75027337,75027-33-7,Cc1cc2c(cc1Cl)N1CCOCC1CN=C2c1ccccc1,2.33247434
75055140,75055-14-0,COc1cccc2cc(-c3nn[nH]n3)c(=O)oc12,2.086733448
75055184,75055-18-4,O=c1oc2c(O)cccc2cc1-c1nn[nH]n1,2.06104325
75068643,75068-64-3,COc1ccc2c(c1)N1CCOCC1CN=C2c1ccccc1,2.333751575
75115752,75115-75-2,CC(O)CC(c1ccc(Cl)cc1)C(C(=O)O)c1ccccc1,3.012156619
75138760,75138-76-0,O=C=NCC1CCCC(CN=C=O)C1,2.532450398
75167203,75167-20-3,C=Cn1cc(C(=O)O)c(=O)c2cc(Cl)c(N3CCNCC3)nc21,2.223707455
75217559,75217-55-9,CCOC(=O)C1OC(C2(C)OC3(OC4(C=CC3O)OC(C(C)C(=O)C(C)C(O)C(C)CC(C)c3c(Cl)cc(C)c(O)c3C(=O)O)C(C)CC4C)C(C)C2OC)CC1O,3.379909199
75219464,75219-46-4,CC12CCC3c4ccc(OC(=O)c5ccccc5)cc4CCC3C1CCC2OC(=O)COC(=O)CCCc1ccc(N(CCCl)CCCl)cc1,2.07962376
75219486,75219-48-6,CC(=O)Oc1ccc2c(c1)CCC1C2CCC2(C)C(OC(=O)COC(=O)CCCc3ccc(N(CCCl)CCCl)cc3)CCC12,2.341542013
75224394,75224-39-4,c1ccc(C2CCCCC2)c(OCC2CNCCO2)c1,2.353591489
75228681,75228-68-1,CN(Cc1ccco1)C(=O)C(Cl)Cl,2.721179397
75228692,75228-69-2,CCN(Cc1ccco1)C(=O)C(Cl)Cl,2.873405226
75228749,75228-74-9,Cc1ccc(CN(C)C(=O)CCl)o1,2.804917605
75228750,75228-75-0,Cc1ccc(CN(C)C(=O)C(Cl)Cl)o1,2.12757964
75228761,75228-76-1,CCN(Cc1ccc(C)o1)C(=O)CCl,2.778715426
75228772,75228-77-2,CCN(Cc1ccc(C)o1)C(=O)C(Cl)Cl,2.119403501
75228807,75228-80-7,Cc1ccc(CN(CCO)C(=O)CCl)o1,2.197569335
75228829,75228-82-9,CN(Cc1ccc(Cl)o1)C(=O)CCl,2.846804766
75228830,75228-83-0,CN(Cc1ccc(Cl)o1)C(=O)C(Cl)Cl,1.976145168
75228841,75228-84-1,CCN(Cc1ccc(Cl)o1)C(=O)CCl,2.272721763
75228852,75228-85-2,CCN(Cc1ccc(Cl)o1)C(=O)C(Cl)Cl,2.264918967
75228863,75228-86-3,CC(C)N(Cc1ccc(Cl)o1)C(=O)CCl,3.147737099
75228885,75228-88-5,O=C(CCl)N(CCO)Cc1ccc(Cl)o1,2.526506414
75228910,75228-91-0,COCc1ccc(CN(C)C(=O)C(Cl)Cl)o1,2.092645583
75228921,75228-92-1,CCN(Cc1ccc(COC)o1)C(=O)CCl,2.823389396
75228932,75228-93-2,COCc1ccc(CN(CCO)C(=O)CCl)o1,2.317441475
75228943,75228-94-3,COCc1ccc(CN(CCO)C(=O)C(Cl)Cl)o1,2.139073277
75229128,75229-12-8,CC(C)N(Cc1cc(Oc2ccc(Cl)cc2)co1)C(=O)CCl,2.50088417
75235733,75235-73-3,CCC(=O)Oc1ccc2c(c1)CCC1C2CCC2(C)C(OC(=O)COC(=O)CCCc3ccc(N(CCCl)CCCl)cc3)CCC12,2.350693717
75239815,75239-81-5,CCCCCCCCC(=O)Oc1ccccc1C(=O)O,2.314254337
75255015,75255-01-5,CCCOc1ccc(/N=C/SCNC(=O)OC)c([N+](=O)[O-])c1,2.21399827
75272398,75272-39-8,CNc1cc(OC)c(C(=O)NC2CCN(Cc3ccccc3)C2C)cc1Cl,2.807695156
75273777,75273-77-7,CCOc1ccc(N=Cc2ccncc2)cc1OCC,2.130867462
75273813,75273-81-3,COc1ccc(N=Cc2ccncc2)cc1,2.025821796
75273824,75273-82-4,COc1ccccc1N=Cc1ccncc1,2.150760532
75273835,75273-83-5,COc1ccc(N=Cc2ccncc2)c(OC)c1,2.083283984
75273846,75273-84-6,COc1ccc(/N=C(/C)c2ccncc2)c(OC)c1,2.232665819
75273857,75273-85-7,COc1cc(N=Cc2ccncc2)cc(OC)c1OC,2.134024025
75273868,75273-86-8,Cc1cccc(N=Cc2ccncc2)c1C,2.021767973
75273879,75273-87-9,C(=Nc1ccc2c(c1)OCO2)c1ccncc1,2.053529798
75273880,75273-88-0,Oc1ccc(N=Cc2ccncc2)cc1,1.996128431
75273891,75273-89-1,Cc1ccc(C)c(N=Cc2ccncc2)c1,2.146706709
75273904,75273-90-4,COc1ccc(OC)c(N=Cc2ccncc2)c1,2.38431398
75273915,75273-91-5,N#Cc1ccccc1N=Cc1ccncc1,2.015435205
75273926,75273-92-6,COc1ccc(N=Cc2cccnc2)c(OC)c1,2.083283984
75273937,75273-93-7,COc1ccc(N=Cc2ccncc2)cc1OC,2.208222721
75273948,75273-94-8,COc1cc([N+](=O)[O-])ccc1N=Cc1ccncc1,2.1093237
75273959,75273-95-9,COc1ccc(N=Cc2ccncc2)c(C)c1,2.053614255
75273960,75273-96-0,CC(=O)c1cccc(N=Cc2ccncc2)c1,2.049727632
75273971,75273-97-1,O=C(c1ccc(Cl)cc1)c1cccc(N=Cc2ccncc2)c1,2.205175934
75326555,75326-55-5,CCN(CC)C(=O)CNc1c(C)cccc1C,2.396724132
75330755,75330-75-5,CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,2.606968985
75333049,75333-04-9,NNCc1ccc(Cl)cc1,2.893806132
75333061,75333-06-1,NNCCc1ccc(-c2ccccc2)cc1,3.025911816
75333072,75333-07-2,NNCc1ccc(-c2ccccc2)cc1,2.519103566
75333083,75333-08-3,CC(NN)c1ccc(-c2ccccc2)cc1,2.795462894
75333094,75333-09-4,CC(NN)c1ccc(Oc2ccccc2)cc1,2.756436409
75338419,75338-41-9,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)c(F)c21,2.816578876
75343565,75343-56-5,NC1OC(c2ccccc2)C2CCCCN12,3.25987249
75343678,75343-67-8,N=C1OC(c2cccc(Cl)c2)C2CCCCN12,3.651016542
75343736,75343-73-6,CN1CC(c2ccccc2)OC1=N,3.467901482
75348399,75348-39-9,CCN(CC)CCOc1ccc(C(=O)Nc2ccccc2C)cn1,2.702202459
75348402,75348-40-2,CCN(CC)CCOc1ccc(C(=O)Nc2ccccc2OC)cn1,2.836864432
75348504,75348-50-4,CCC(NN)c1ccc(Cl)cc1,2.664336358
75370397,75370-39-7,COc1cc2c(cc1OC)CC(N(C)C=C1C=CC(=O)C(O)=C1)CC2,2.93121243
75370422,75370-42-2,COc1cc2c(cc1OC)CC(NCC1=CC(=O)C(=O)C=C1)CC2,2.912992153
75370455,75370-45-5,C=COc1ccc(CNC2CCc3cc(OCC)c(OCC)cc3C2)cc1O,2.981691787
75370466,75370-46-6,COC1=CC23CC(Cc4cc(OC)c(OC)cc42)N(CCc2ccc(OC)c(OC)c2)C=C3CC1=O,3.089537748
75370499,75370-49-9,COC1=CC23CC(Cc4cc5c(cc42)OCO5)NCC3=CC1=O,2.891170745
75370535,75370-53-5,C=CCN1CC2=CC(=O)C(OC)=CC23CC1Cc1cc(OC)c(OC)cc13,2.963132351
75370546,75370-54-6,COC1=CC23CC(Cc4cc(OC)c(OC)cc42)N(CC2CC2)CC3=CC1=O,2.979402675
75370557,75370-55-7,COC1=CC23CC(Cc4cc(OC)ccc42)N(CC=C(C)C)CC3=CC1=O,2.960795307
75370568,75370-56-8,C=CCN1CC2=CC(=O)C(OC)=CC23CC1Cc1cc(OC)ccc13,2.926109543
75398333,75398-33-3,COC1=CC23CC(Cc4cc(OC)ccc42)N(CCc2ccc(OC)c(OC)c2)C=C3CC1=O,3.062166291
75442910,75442-91-0,CC1C=CC=CC=CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)C(O)CCC(O)CC(=O)CC(O)CC(=O)OC(C)C(C)C1O)CC(O)C2C(=O)O,2.556526282
75443991,75443-99-1,CCC1(O)CC(OC2CC(N(C)C)C(OC3CC(O)C(OC4CCC(=O)C(C)O4)C(C)O3)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)C1C(=O)OC,4.272128587
75449068,75449-06-8,CSc1nc(C)c(C(=O)CCN2CCN(c3ccc(Cl)cc3)CC2)s1,2.296644352
75449615,75449-61-5,O=C(OCCN1CCOCC1)c1cccnc1Nc1ccc(Cl)cc1,2.461593359
75449626,75449-62-6,CN1CCCCC1CCOC(=O)c1cccnc1Nc1ccc(Cl)cc1,2.531344195
75449660,75449-66-0,O=C(OCCN1CCCCC1)c1cccnc1Nc1ccc(Br)cc1,2.35143983
75449751,75449-75-1,O=C(OCCN1CCCC1)c1cccnc1Nc1ccc(Cl)cc1,2.28359016
75463375,75463-37-5,O=CNC1CCc2cc3c(cc21)CCC3,2.002746893
75463386,75463-38-6,CC(=O)NC1CCc2cc3c(cc21)CCC3,1.935095952
75463397,75463-39-7,O=C(CCl)NC1CCc2cc3c(cc21)CCC3,1.999549838
75463488,75463-48-8,CC(C)CC(=O)NC1CCc2cc3c(cc21)CCC3,2.012629726
75463499,75463-49-9,O=C(NC1CCc2cc3c(cc21)CCC3)c1ccccc1,2.045114781
75463580,75463-58-0,O=C(CN1CCN(c2ccccc2)CC1)NC1CCc2cc3c(cc21)CCC3,2.176688437
75464107,75464-10-7,CCC(=O)c1c2cccc(O)c2c(O)c2c(O)cccc12,3.787945354
75464118,75464-11-8,CCCC(=O)c1c2cccc(O)c2c(O)c2c(O)cccc12,3.328749096
75483533,75483-53-3,O=C1CC(c2ccccc2)C(=O)N1c1ccncc1,2.397119616
75498963,75498-96-3,COC1(NC(=O)CSCC(N)C(=O)O)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC21,1.715658277
75520148,75520-14-8,CC1C(c2ccccc2)N=C(N)N1C,4.100972166
75530686,75530-68-6,COC(=O)C1=C(C#N)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,2.471941312
75536151,75536-15-1,CCOC(=O)N1C2CCC1c1cc(NN=C(C)C)nnc1C2,3.004845651
75536242,75536-24-2,CC(C)=NNc1cc2c(nn1)CC1CCCC2N1C(=O)c1ccccc1,2.835799955
75574504,75574-50-4,CC1(C)CC(=O)c2cc(CCN3CCN(c4ccccc4Cl)CC3)c(=O)[nH]c2C1,3.085467921
75574571,75574-57-1,Cc1c2c([nH]c(=O)c1CCN1CCN(c3ccccc3)CC1)CC(C)(C)CC2=O,3.063500032
75574628,75574-62-8,Cc1ccccc1N1CCN(CCc2c(C)c3c([nH]c2=O)CC(C)(C)CC3=O)CC1,2.67067017
75579827,75579-82-7,CC1(C)CC(=O)c2cc(CCN3CCN(c4ccccc4)CC3)c(=O)[nH]c2C1,2.801065107
75593747,75593-74-7,c1ccc(N2CP(c3ccccc3)CN(c3ccccc3)CP(c3ccccc3)C2)cc1,3.277316913
75614094,75614-09-4,COc1ccc(CC2CNC(=O)N2)cc1OC1CCCC1,2.151187414
75615917,75615-91-7,CN(CCO)CC(=O)N(C)c1ccc(Cl)cc1C(=O)c1ccccc1Cl,2.72185017
75615928,75615-92-8,CN(C(=O)CN(CCO)CCO)c1ccc(Cl)cc1C(=O)c1ccccc1Cl,2.628707636
75615939,75615-93-9,C#CC(C)(C)NCC(=O)N(C)c1ccc(Cl)cc1C(=O)c1ccccc1Cl,2.982388623
75615940,75615-94-0,CN(C(=O)CNC1CC1)c1ccc(Cl)cc1C(=O)c1ccccc1Cl,2.576653423
75615951,75615-95-1,CN(C(=O)CNC1CCCC1)c1ccc(Cl)cc1C(=O)c1ccccc1Cl,2.732742128
75616012,75616-01-2,C=C(C)CNCC(=O)N(C)c1ccc(Cl)cc1C(=O)c1ccccc1Cl,2.592507628
75625999,75625-99-9,CC(C)=Cc1ccc(C(C)C(=O)O)cc1,2.096950411
75695931,75695-93-1,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc2nonc12,3.235379963
75696025,75696-02-5,N#CCCN1C(=O)C(O)N=C(c2ccccc2F)c2cc(Cl)ccc21,2.009538304
75706126,75706-12-6,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,2.783341406
75708291,75708-29-1,CC(C)(CCn1c(=O)[nH]c2ccccc21)NCC(O)COc1cccc2ccccc12,2.622757846
75736333,75736-33-3,CC(C)(C)C(O)C(Cc1ccc(Cl)cc1Cl)n1cncn1,2.215165478
75741387,75741-38-7,CC1SC(c2cccnc2)N(c2ccc(F)cc2)C1=O,3.020582743
75761636,75761-63-6,COC(C(C)C(=O)O)C(C)C1OC2(CCC(C)(C3CCC(C)(C4OC(C5OC(O)(COC(=O)NCCc6ccccc6)C(C)CC5C)CC4C)O3)O2)CC(O)C1C,3.729181535
75761647,75761-64-7,CCC1(C2OC(C3OC(O)(COC(=O)Nc4ccc(Br)cc4)C(C)CC3C)CC2C)CCC(C2(C)CCC3(CC(O)C(C)C(C(C)C(OC)C(C)C(=O)O)O3)O2)O1,3.792841762
75764588,75764-58-8,CCC(=O)N(c1ccccc1)C1CCN2CC(c3ccccc3)c3ccccc3C2C1,2.613377693
75786571,75786-57-1,CCC(=O)N(c1ccccc1)C1CCN(CCCC(=O)c2ccc(F)cc2)C2CCCCC21,2.954819255
75787336,75787-33-6,CN(C)n1c(=O)[nH]c2cc(Cl)ccc2c1=O,2.476509192
75787347,75787-34-7,CN(C)n1c(=O)[nH]c2ccccc2c1=O,2.571850645
75787416,75787-41-6,CN(C)n1c(=O)c2ccc(Cl)cc2n(C)c1=O,2.50121165
75787472,75787-47-2,CN(C)n1c(=O)c2ccccc2n(C)c1=O,2.829044356
75795903,75795-90-3,Nc1ccc(OCCCCOc2ccc(N)cc2)cc1,2.43512419
75819668,75819-66-8,CCOC(=O)CC[S+](C)C,2.395319743
75859039,75859-03-9,CC1CN(CCCn2c3ccccc3c3ccccc32)CC(C)N1,2.59544759
75859608,75859-60-8,C(=Nc1ccc2c(c1)OCO2)Nc1ccc2c(c1)OCO2,2.152702562
75859619,75859-61-9,Cc1cc(/N=C/Nc2cc(C)on2)no1,2.314299192
75859620,75859-62-0,COc1ccc(NC(=N)Cc2ccccc2)cc1,2.529506266
75859642,75859-64-2,CC(C)(C)C(C)(C)N=C(Nc1ccccc1)c1ccccc1,2.468999759
75859653,75859-65-3,c1ccc(/N=C(\Nc2ccc3c(c2)OCO3)c2ccccc2)cc1,2.500181567
75859664,75859-66-4,CCC(=O)Oc1ccc(N/C(=N\c2ccccc2)c2ccccc2)cc1,2.537080797
75859675,75859-67-5,CCCCC1(C(=Nc2ccccc2)c2ccccc2)C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,2.688066369
75859686,75859-68-6,CCCCC1(C(=Nc2ccccc2)c2ccc(Cl)cc2)C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,2.717710436
75859697,75859-69-7,O=C1C(=C(Nc2ccccc2)c2ccc(Cl)cc2)C(=O)N(c2ccccc2)N1c1ccccc1,2.3673
75859700,75859-70-0,c1ccc(N=C(Oc2ccccc2-c2ccccc2)c2ccccc2)cc1,2.543363917
75859711,75859-71-1,Brc1ccc(OC(=Nc2ccccc2)c2ccccc2)cc1,2.546827576
75867004,75867-00-4,CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1c(F)c(F)c(F)c(F)c1F,3.514566725
75867015,75867-01-5,CCC(=O)Oc1ccc(N=CNc2ccc(OC(=O)CC)cc2)cc1,2.230932762
75878001,75878-00-1,NNC1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O,2.478204192
75888038,75888-03-8,O=C1NCCCN1/N=C/c1ccc([N+](=O)[O-])o1,2.991340953
75889622,75889-62-2,CCOP(=O)(Cc1ccc(-c2nc3ccccc3s2)cc1)OCC,2.483907064
75899148,75899-14-8,Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O,3.10768246
75906671,75906-67-1,CN(C)n1c(=O)[nH]c2ccc(Cl)cc2c1=O,2.902477925
75906820,75906-82-0,CCn1c(=O)n(N(C)C)c(=O)c2ccc(Cl)cc21,2.825614336
75917429,75917-42-9,CCOC1OC2CC=C3CCN(C)C3C2c2cc(OC)c(OC)cc21,2.654709933
75963529,75963-52-9,O=C1N=C2SCCN2C(=O)C1Cc1ccc(Cl)cc1,1.867412977
75999983,75999-98-3,COc1ccc(CCCC2CCNCC2)cc1,2.765957119
75999994,75999-99-4,Fc1ccc(CCCC2CCNCC2)cc1,2.992836181
76000016,76000-01-6,Clc1ccc(CCCC2CCNCC2)cc1,3.005096502
76000027,76000-02-7,Clc1ccc(CCCC2CCNCC2)cc1Cl,2.656767184
76000083,76000-08-3,c1ccc(CCCC2CCNCC2)cc1,3.007169329
76000152,76000-15-2,COc1ccc(C(=O)CCC2CCNCC2)cc1,3.092260849
76001144,76001-14-4,COc1ccc(CCNC(=O)CNc2cccc(C(N)=O)c2)cc1OC,2.252136704
76061659,76061-65-9,CCCN1CCn2c3c(c4cc(C)ccc42)CCCC31,2.729818979
76061660,76061-66-0,CCCCN1CCn2c3c(c4cc(C)ccc42)CCCC31,2.751942359
76061671,76061-67-1,CCCN1CCn2c3c(c4cc(Cl)ccc42)CCCC31,2.761660267
76061717,76061-71-7,CCN1CCn2c3c(c4ccc(Cl)cc42)CCCC31,2.740038822
76061728,76061-72-8,CCCN1CCn2c3c(c4ccc(Cl)cc42)CCCC31,2.761660267
76061739,76061-73-9,CCCCN1CCn2c3c(c4ccc(Cl)cc42)CCCC31,2.78225614
76061751,76061-75-1,CCCN1CCn2c3c(c4cccc(Cl)c42)CCCC31,2.761660267
76061762,76061-76-2,CCCCN1CCn2c3c(c4cccc(Cl)c42)CCCC31,2.78225614
76061795,76061-79-5,CCCCN1CCn2c3c(c4cc(Cl)ccc42)CCCC31,2.78225614
76061808,76061-80-8,CCCN1CCn2c3c(c4cc(Br)ccc42)CCCC31,2.823830127
76061819,76061-81-9,CCCCN1CCn2c3c(c4cc(Br)ccc42)CCCC31,2.841734779
76061820,76061-82-0,CCN1CCn2c3c(c4cccc(Cl)c42)CCCC31,3.195970778
76098970,76098-97-0,CCC12OCC(Cn3c1nc1ccccc13)O2,2.362231703
76098981,76098-98-1,CC(C)C12OCC(Cn3c1nc1ccccc13)O2,2.387912801
76098992,76098-99-2,CC(C)(C)C12OCC(Cn3c1nc1ccccc13)O2,2.412159713
76099008,76099-00-8,CCCCCCC12OCC(Cn3c1nc1ccccc13)O2,2.456935102
76099019,76099-01-9,c1ccc2c(c1)nc1n2CC2COC1(C1CCCCC1)O2,2.453866978
76099031,76099-03-1,c1csc(C23OCC(Cn4c2nc2ccccc24)O3)c1,2.453837959
76099042,76099-04-2,Clc1cccc(C23OCC(Cn4c2nc2ccccc24)O3)c1,2.49520565
76099053,76099-05-3,Clc1ccccc1C12OCC(Cn3c1nc1ccccc13)O2,2.49520565
76099064,76099-06-4,Cc1cccc(C23OCC(Cn4c2nc2ccccc24)O3)c1,2.465885271
76099075,76099-07-5,Cc1ccccc1C12OCC(Cn3c1nc1ccccc13)O2,2.465885271
76099086,76099-08-6,COc1cccc(C23OCC(Cn4c2nc2ccccc24)O3)c1,2.489025643
76099097,76099-09-7,COc1ccccc1C12OCC(Cn3c1nc1ccccc13)O2,2.489025643
76099100,76099-10-0,Fc1cccc(C23OCC(Cn4c2nc2ccccc24)O3)c1,2.471733117
76099111,76099-11-1,Fc1ccccc1C12OCC(Cn3c1nc1ccccc13)O2,2.471733117
76099122,76099-12-2,Clc1ccc(C23OCC(Cn4c2nc2ccccc24)O3)cc1Cl,2.540580967
76099133,76099-13-3,Fc1ccc2nc3n(c2c1)CC1COC3(c2ccccc2)O1,2.471733117
76099144,76099-14-4,COc1ccc2nc3n(c2c1)CC1COC3(c2ccccc2)O1,2.489025643
76099155,76099-15-5,COc1ccc2c(c1)nc1n2CC2COC1(c1ccccc1)O2,2.489025643
76099166,76099-16-6,FC(F)(F)c1ccc2nc3n(c2c1)CC1COC3(c2ccccc2)O1,2.539462524
76099177,76099-17-7,FC(F)(F)c1ccc2c(c1)nc1n2CC2COC1(c1ccccc1)O2,2.539462524
76099188,76099-18-8,CCOc1ccc(C23OCC(Cn4c2nc2cc([N+](=O)[O-])ccc24)O3)cc1,2.565093049
76099199,76099-19-9,Oc1ccc(C23OCC(Cn4c2nc2ccccc24)O3)cc1,2.468805019
76099202,76099-20-2,Oc1cccc(C23OCC(Cn4c2nc2ccccc24)O3)c1,2.468805019
76099213,76099-21-3,Oc1ccccc1C12OCC(Cn3c1nc1ccccc13)O2,2.468805019
76099224,76099-22-4,Oc1cccc2nc3n(c12)CC1COC3(c2ccccc2)O1,2.468805019
76099235,76099-23-5,Oc1ccc2nc3n(c2c1)CC1COC3(c2ccccc2)O1,2.468805019
76099246,76099-24-6,Oc1ccc2c(c1)nc1n2CC2COC1(c1ccccc1)O2,2.468805019
76099257,76099-25-7,Oc1cccc2c1nc1n2CC2COC1(c1ccccc1)O2,2.468805019
76099268,76099-26-8,c1ccc(C23OCC(Cn4c2nc2cccnc24)O3)cc1,2.446069381
76099280,76099-28-0,c1ccc(C23OCC(Cn4c2nc2ccncc24)O3)cc1,2.446069381
76099291,76099-29-1,c1ccc(C23OCC(Cn4c2nc2cnccc24)O3)cc1,2.446069381
76099304,76099-30-4,c1ccc(C23OC(CS2)Cn2c3nc3ccccc32)cc1,2.468906826
76099315,76099-31-5,c1ccc(C23OCC(Cn4c2nc2ccccc24)S3)cc1,2.468906826
76099326,76099-32-6,c1ccc(C23OCC(CCn4c2nc2ccccc24)O3)cc1,2.465885271
76099337,76099-33-7,c1ccc(C23OCC(CCCn4c2nc2ccccc24)O3)cc1,2.486239149
76099348,76099-34-8,c1ccc(C23OCCC(Cn4c2nc2ccccc24)O3)cc1,2.465885271
76099359,76099-35-9,c1ccc(C23OCC(CO2)Cn2c3nc3ccccc32)cc1,2.465885271
76099360,76099-36-0,c1ccc(C23OCC(Cn4c2cc2ccccc24)O3)cc1,2.44298589
76099371,76099-37-1,c1ccc(C23OCC(Cn4ccnc42)O3)cc1,2.358412689
76099382,76099-38-2,Cn1c(C2(c3ccccc3)OCCO2)nc2ccccc21,2.447664929
76099393,76099-39-3,COC1(c2ccccc2)OCCn2c1nc1ccccc12,2.447664929
76099406,76099-40-6,COC1(c2ccccc2)OCCCn2c1nc1ccccc12,2.468869942
76099417,76099-41-7,O=C(c1ccccc1)c1nc2ccccc2n1CC(O)CO,2.471769759
76128886,76128-88-6,CCCCCNCc1ccccc1O,2.411148123
76144815,76144-81-5,C[N+](C)(C)NCCC(=O)O,0.900730181
